lengthscale l2regularizer rmse_mean rmse_std
0.75 0.8 1.084732 0.42971957
0.75 0.825 1.0181776 0.5309999
0.75 0.85 1.1979507 0.54900354
0.75 0.875 1.097983 0.5424333
0.75 0.9 1.0836309 0.5915138
0.75 0.925 1.0960193 0.5496752
0.75 0.95 1.1126666 0.5717926
0.75 0.975 1.170248 0.684362
0.75 1.0 1.1327106 0.56513226
0.775 0.025 1.1215559 0.58145154
0.775 0.05 1.1481569 0.5417019
0.775 0.075 1.2609034 0.532281
0.775 0.1 1.1015227 0.6011625
0.775 0.125 1.0010425 0.4710386
0.775 0.15 1.0838538 0.58652467
0.775 0.175 1.1326263 0.6349962
0.775 0.2 1.2157354 0.57643235
0.775 0.225 1.140427 0.6316824
0.775 0.25 1.1080043 0.62095547
0.775 0.275 1.0711968 0.50199735
0.775 0.3 1.0762241 0.37834895
0.775 0.325 1.2389643 0.5836087
0.775 0.35 1.0471433 0.57964176
0.775 0.375 1.0985534 0.48833907
0.775 0.4 1.096173 0.42252466
0.775 0.425 1.1585205 0.5114364
0.775 0.45 1.1250422 0.59470284
0.775 0.475 1.1658125 0.502191
0.775 0.5 1.1154834 0.5097175
0.775 0.525 1.1066405 0.53090966
0.775 0.55 1.1875571 0.7089444
0.775 0.575 1.1368288 0.44038436
0.775 0.6 1.1369216 0.5776833
0.775 0.625 1.2178615 0.53865916
0.775 0.65 1.100059 0.5695135
0.775 0.675 1.1381024 0.5917261
0.775 0.7 1.1163086 0.57985383
0.775 0.725 1.2077067 0.54958576
0.775 0.75 1.153736 0.62223804
0.775 0.775 1.136452 0.5448398
0.775 0.8 1.1437591 0.578252
0.775 0.825 1.1836141 0.5816316
0.775 0.85 1.1763666 0.5919833
0.775 0.875 1.0836122 0.49711812
0.775 0.9 1.1957455 0.59567034
0.775 0.925 1.2011989 0.53121424
0.775 0.95 1.15347 0.69891584
0.775 0.975 1.1469969 0.5980947
0.775 1.0 1.1280307 0.52892494
0.8 0.025 1.1226223 0.5811363
0.8 0.05 1.1336926 0.46686527
0.8 0.075 1.2162846 0.5440118
0.8 0.1 1.0995084 0.5355672
0.8 0.125 1.1291053 0.5555023
0.8 0.15 1.0271666 0.4596417
0.8 0.175 1.1713369 0.64745355
0.8 0.2 1.0752913 0.4553682
0.8 0.225 1.0604227 0.46915388
0.8 0.25 1.1276982 0.5170162
0.8 0.275 1.1219951 0.48458925
0.8 0.3 1.1490825 0.5155713
0.8 0.325 1.1630704 0.5138439
0.8 0.35 1.190372 0.55357945
0.8 0.375 1.1707652 0.53755444
0.8 0.4 1.1964127 0.6472778
0.8 0.425 1.1210359 0.57812345
0.8 0.45 1.1199543 0.6711683
0.8 0.475 1.06706 0.55157036
0.8 0.5 1.1635864 0.56636935
0.8 0.525 1.1115583 0.5580146
0.8 0.55 0.9987484 0.46889198
0.8 0.575 1.0739666 0.5133396
0.8 0.6 1.1853365 0.52864414
0.8 0.625 1.1368573 0.5754768
0.8 0.65 1.185291 0.52611774
0.8 0.675 1.0906147 0.5503479
0.8 0.7 1.0729821 0.55353504
0.8 0.725 1.0817461 0.42485166
0.8 0.75 1.1574823 0.51487106
0.8 0.775 1.1127485 0.55992997
0.8 0.8 1.1024797 0.5487188
0.8 0.825 1.1450791 0.6431116
0.8 0.85 1.0636766 0.5120894
0.8 0.875 1.0594108 0.44127882
0.8 0.9 1.0936725 0.5693637
0.8 0.925 0.99081326 0.49153045
0.8 0.95 1.1511552 0.5370093
0.8 0.975 1.0837963 0.49531153
0.8 1.0 1.1731522 0.6758137
