lengthscale l2regularizer rmse_mean rmse_std
0.60 0.95 1.073479 0.430651
0.60 1.00 1.199807 0.687297
0.65 0.05 1.007472 0.515469
0.65 0.10 1.278096 0.745553
0.65 0.15 1.022761 0.463232
0.65 0.20 1.124594 0.587657
0.65 0.25 0.965380 0.467900
0.65 0.30 1.076164 0.485789
0.65 0.35 1.114364 0.683464
0.65 0.40 1.062123 0.426077
0.65 0.45 1.178038 0.582653
0.65 0.50 1.074640 0.452766
0.65 0.55 1.019583 0.656301
0.65 0.60 1.287215 0.667985
0.65 0.65 1.001651 0.408753
0.65 0.70 1.099994 0.554596
0.65 0.75 1.141519 0.676370
0.65 0.80 0.978155 0.480051
0.65 0.85 1.050925 0.605171
0.65 0.90 1.015765 0.443647
0.65 0.95 1.041499 0.607213
0.65 1.00 1.049159 0.473548
0.70 0.05 1.103487 0.636528
0.70 0.10 0.953964 0.481075
0.70 0.15 1.081875 0.487569
0.70 0.20 1.172657 0.531816
0.70 0.25 1.097723 0.623515
0.70 0.30 1.053846 0.564729
0.70 0.35 1.059833 0.527141
0.70 0.40 1.130392 0.700966
0.70 0.45 1.155320 0.640937
0.70 0.50 0.962059 0.599263
0.70 0.55 0.975641 0.433401
0.70 0.60 1.055759 0.430235
0.70 0.65 1.084361 0.556775
0.70 0.70 1.083650 0.670479
0.70 0.75 0.959583 0.577567
0.70 0.80 1.203250 0.510902
0.70 0.85 1.026779 0.472380
0.70 0.90 1.066616 0.432573
0.70 0.95 1.115511 0.552008
0.70 1.00 1.050810 0.398012
0.75 0.05 0.983946 0.613530
0.75 0.10 1.087990 0.463478
0.75 0.15 1.071718 0.517053
0.75 0.20 0.996201 0.627771
0.75 0.25 1.039620 0.488934
0.75 0.30 1.085726 0.494638
0.75 0.35 1.027163 0.518416
0.75 0.40 1.092010 0.527635
0.75 0.45 1.054423 0.465379
0.75 0.50 1.046207 0.526822
0.75 0.55 1.081661 0.520196
0.75 0.60 1.066488 0.593289
0.75 0.65 1.088769 0.563562
0.75 0.70 1.195074 0.462345
0.75 0.75 1.079117 0.632298
0.75 0.80 1.148090 0.411766
0.75 0.85 1.244730 0.692858
0.75 0.90 1.050134 0.514257
0.75 0.95 1.070342 0.431343
0.75 1.00 0.963582 0.446305
0.80 0.05 1.069725 0.402846
0.80 0.10 1.059029 0.533133
0.80 0.15 1.060761 0.646521
0.80 0.20 0.955251 0.423992
0.80 0.25 1.136969 0.646382
0.80 0.30 1.080117 0.483535
0.80 0.35 1.166823 0.522979
0.80 0.40 1.089573 0.577084
0.80 0.45 1.024167 0.657430
0.80 0.50 1.179150 0.713225
0.80 0.55 1.238796 0.565318
0.80 0.60 1.177068 0.723984
0.80 0.65 1.118696 0.496390
0.80 0.70 1.140038 0.409146
0.80 0.75 1.039913 0.501290
0.80 0.80 1.010809 0.561305
0.80 0.85 1.116309 0.495992
0.80 0.90 0.935129 0.424156
0.80 0.95 1.109113 0.484132
0.80 1.00 1.103753 0.580833
0.85 0.05 0.931999 0.450366
0.85 0.10 1.053161 0.483065
0.85 0.15 1.038566 0.506679
0.85 0.20 1.156122 0.560285
0.85 0.25 1.072923 0.504270
0.85 0.30 1.091087 0.542218
