lengthscale l2regularizer rmse_mean rmse_std
0.2 0.075 1.2122922 0.75146216
0.2 0.1 1.1728855 0.48043266
0.2 0.125 1.1106639 0.49320626
0.2 0.15 1.1252122 0.45853442
0.2 0.175 1.2389224 0.60650927
0.2 0.2 1.1340317 0.4896664
0.2 0.225 1.1903929 0.45775494
0.2 0.25 1.1485875 0.49279997
0.2 0.275 1.0851979 0.52286476
0.2 0.3 1.1938651 0.5830884
0.2 0.325 1.12138 0.5325514
0.2 0.35 1.114905 0.50836957
0.2 0.375 1.1652263 0.531241
0.2 0.4 1.2190268 0.585583
0.2 0.425 1.1336848 0.43579054
0.2 0.45 1.1659111 0.5775755
0.2 0.475 1.0966154 0.475344
0.2 0.5 1.1801496 0.5039217
0.2 0.525 1.2057154 0.52489024
0.2 0.55 1.2000622 0.52770126
0.2 0.575 1.1832196 0.5560301
0.2 0.6 1.1617421 0.60940945
0.2 0.625 1.138489 0.5724927
0.2 0.65 1.0839878 0.4655661
0.2 0.675 1.125805 0.47924185
0.2 0.7 1.1185143 0.45955938
0.2 0.725 1.0837253 0.4877939
0.2 0.75 1.1560795 0.46816373
0.2 0.775 1.1366614 0.5131105
0.2 0.8 1.0909045 0.5165791
0.2 0.825 1.1197546 0.5799701
0.2 0.85 1.186539 0.5733891
0.2 0.875 1.1440144 0.47706753
0.2 0.9 1.1158695 0.54661626
0.2 0.925 1.1745085 0.59190077
0.2 0.95 1.1713521 0.66360384
0.2 0.975 1.1829603 0.5802276
0.2 1.0 1.1302361 0.48725796
0.3 0.025 1.1231409 0.45397103
0.3 0.05 1.0951529 0.36562228
0.3 0.075 1.1916767 0.5494292
0.3 0.1 1.1616827 0.557394
0.3 0.125 1.1135962 0.5121362
0.3 0.15 1.1881549 0.62937593
0.3 0.175 1.1233877 0.53971905
0.3 0.2 0.9851246 0.39174768
0.3 0.225 1.1927472 0.61871296
0.3 0.25 1.0908005 0.5256585
0.3 0.275 1.2272774 0.5628591
0.3 0.3 1.1832259 0.5699727
0.3 0.325 1.1430836 0.43193957
0.3 0.35 1.0908924 0.51558703
0.3 0.375 1.1264259 0.47175446
0.3 0.4 1.0993297 0.5779963
0.3 0.425 1.1338127 0.6214641
0.3 0.45 1.1719056 0.6288903
0.3 0.475 1.1878707 0.51840687
0.3 0.5 1.1905022 0.5553848
0.3 0.525 1.1421416 0.559225
0.3 0.55 1.1621052 0.5763192
0.3 0.575 1.1686386 0.5019131
0.3 0.6 1.1390427 0.5388217
