lengthscale l2regularizer rmse_mean rmse_std
0.225 0.25 1.0632641 0.5040357
0.225 0.275 1.125641 0.58412445
0.225 0.3 1.1175959 0.4626741
0.225 0.325 1.2603538 0.5611617
0.225 0.35 1.2527953 0.65600234
0.225 0.375 1.2101885 0.54705083
0.225 0.4 1.2224836 0.490629
0.225 0.425 1.1921089 0.6717928
0.225 0.45 1.107673 0.45827657
0.225 0.475 1.1417688 0.45532814
0.225 0.5 1.1306341 0.5834828
0.225 0.525 1.0625118 0.46497616
0.225 0.55 1.1305634 0.5803733
0.225 0.575 1.1061174 0.61306405
0.225 0.6 1.2040071 0.70034957
0.225 0.625 1.132555 0.5362732
0.225 0.65 1.1033056 0.5088187
0.225 0.675 1.2075816 0.6709644
0.225 0.7 1.2151484 0.54575264
0.225 0.725 1.1130545 0.5234646
0.225 0.75 1.1842204 0.5818616
0.225 0.775 1.119585 0.5631062
0.225 0.8 1.1000392 0.43513283
0.225 0.825 1.1754372 0.54029787
0.225 0.85 1.1624678 0.52502036
0.225 0.875 1.1190225 0.4946585
0.225 0.9 1.157684 0.42455894
0.225 0.925 1.1098123 0.5523169
0.225 0.95 1.1530813 0.5615405
0.225 0.975 1.1351485 0.5634281
0.225 1.0 1.162585 0.59788287
0.25 0.025 1.0523446 0.43941975
0.25 0.05 1.160421 0.47116935
0.25 0.075 1.108902 0.4691161
0.25 0.1 1.1634581 0.4300886
0.25 0.125 1.0256479 0.38690132
0.25 0.15 1.2900093 0.8271318
0.25 0.175 1.089383 0.5078676
0.25 0.2 1.1552958 0.5452104
0.25 0.225 1.1810952 0.6079173
0.25 0.25 1.2471559 0.6409107
0.25 0.275 1.1480386 0.4699338
0.25 0.3 1.1249652 0.505427
0.25 0.325 1.145016 0.5066746
0.25 0.35 1.1681714 0.57495874
0.25 0.375 1.1459652 0.4871136
0.25 0.4 1.1118305 0.5941808
0.25 0.425 1.1481922 0.51753926
0.25 0.45 1.1346366 0.49076268
0.25 0.475 1.1096454 0.4522648
0.25 0.5 1.0783994 0.5174585
0.25 0.525 1.1157736 0.5410746
0.25 0.55 1.1803585 0.6144088
0.25 0.575 1.1940508 0.6334471
0.25 0.6 1.13198 0.50650084
0.25 0.625 1.2674788 0.6257696
0.25 0.65 1.1455752 0.6363475
0.25 0.675 1.0962086 0.49751046
0.25 0.7 1.1065738 0.49391618
0.25 0.725 1.1304226 0.56112385
0.25 0.75 1.1637625 0.4935643
0.25 0.775 1.2198995 0.69748086
0.25 0.8 1.1203378 0.60791856
0.25 0.825 1.1677334 0.5892107
0.25 0.85 1.1056395 0.49802423
0.25 0.875 1.0450352 0.4362772
0.25 0.9 1.1139501 0.5904807
0.25 0.925 1.1136175 0.56063634
0.25 0.95 1.074472 0.47732517
0.25 0.975 1.1644577 0.41966483
0.25 1.0 1.1196667 0.5898909
0.275 0.025 1.2774355 0.5834242
0.275 0.05 1.1028402 0.46783367
0.275 0.075 1.0792326 0.47241417
0.275 0.1 1.0907861 0.51326346
0.275 0.125 1.1678429 0.53259504
0.275 0.15 1.197418 0.6807461
0.275 0.175 1.0786752 0.4564029
0.275 0.2 1.2000306 0.6801365
0.275 0.225 1.191979 0.46315226
0.275 0.25 1.112674 0.4808021
0.275 0.275 1.2225244 0.53429055
0.275 0.3 1.1345832 0.57392514
0.275 0.325 1.1409526 0.5276412
0.275 0.35 1.1670218 0.40271413
0.275 0.375 1.1939067 0.58844906
0.275 0.4 1.0829464 0.523567
0.275 0.425 1.0859511 0.48515362
0.275 0.45 1.1016245 0.5484375
0.275 0.475 1.0448908 0.45838672
0.275 0.5 1.1638459 0.590072
0.275 0.525 1.1428674 0.52829856
0.275 0.55 1.1519892 0.5550706
0.275 0.575 1.1042763 0.5298249
0.275 0.6 1.127355 0.49650612
0.275 0.625 1.0635751 0.40378767
0.275 0.65 1.2117094 0.5094214
0.275 0.675 1.1272204 0.57609224
0.275 0.7 1.1008288 0.6049103
0.275 0.725 1.0984672 0.567756
0.275 0.75 1.0772657 0.5294608
0.275 0.775 1.0827744 0.45412257
0.275 0.8 1.0941416 0.5477425
0.275 0.825 1.1706495 0.53803736
0.275 0.85 1.1689644 0.5148695
0.275 0.875 1.1220992 0.5191
0.275 0.9 1.0380194 0.5710424
0.275 0.925 1.1964962 0.49668163
0.275 0.95 1.0937731 0.49080527
0.275 0.975 1.1021335 0.5244253
0.275 1.0 1.178725 0.52722764
0.3 0.025 1.1410372 0.5843857
0.3 0.05 1.1249719 0.5023615
0.3 0.075 1.1028826 0.4425831
0.3 0.1 1.1425184 0.5011503
0.3 0.125 1.1634531 0.5142969
0.3 0.15 1.2202159 0.5791119
0.3 0.175 1.1399382 0.67207205
0.3 0.2 1.1464049 0.63412637
0.3 0.225 1.2207892 0.5519885
0.3 0.25 1.0482104 0.5252448
0.3 0.275 1.0773021 0.4306969
0.3 0.3 1.1920261 0.6966476
0.3 0.325 1.0894657 0.46564135
0.3 0.35 1.106255 0.5934639
0.3 0.375 1.1013012 0.6269075
0.3 0.4 1.1728728 0.5747065
0.3 0.425 1.1900704 0.4599101
0.3 0.45 1.1559141 0.6429642
0.3 0.475 1.1673063 0.5323514
0.3 0.5 1.1661327 0.5603063
0.3 0.525 1.2316234 0.63107955
0.3 0.55 1.1394988 0.5452237
0.3 0.575 1.0607092 0.51736146
0.3 0.6 1.1534601 0.5033821
0.3 0.625 1.2184967 0.5866857
0.3 0.65 1.1564245 0.43343
0.3 0.675 1.1473373 0.5004265
0.3 0.7 1.0747248 0.44228935
0.3 0.725 1.2111983 0.5739108
0.3 0.75 1.1088321 0.46914583
0.3 0.775 1.1391904 0.6065122
0.3 0.8 1.1249139 0.5356478
0.3 0.825 1.1402457 0.6121845
0.3 0.85 1.2013848 0.5899788
0.3 0.875 1.1693951 0.56396246
0.3 0.9 1.1904308 0.5483277
0.3 0.925 1.1040817 0.5471283
0.3 0.95 1.1084476 0.53044367
0.3 0.975 1.1105418 0.4518021
0.3 1.0 1.1035976 0.53628325
0.325 0.025 1.141854 0.5593446
0.325 0.05 1.1240368 0.54058313
0.325 0.075 1.3251904 0.6495126
0.325 0.1 1.2404251 0.62163866
0.325 0.125 1.031371 0.438747
0.325 0.15 1.1259112 0.45610124
0.325 0.175 1.1582466 0.6817046
0.325 0.2 1.1245492 0.5222767
0.325 0.225 1.2101628 0.5238902
0.325 0.25 1.1239344 0.58161885
0.325 0.275 1.1918589 0.5562664
0.325 0.3 1.1311479 0.45705238
0.325 0.325 1.113935 0.5431848
0.325 0.35 1.236694 0.71522576
0.325 0.375 1.1028999 0.58524746
0.325 0.4 1.0758953 0.6041878
0.325 0.425 1.2020991 0.53384715
0.325 0.45 1.2124474 0.56263703
0.325 0.475 1.1191752 0.4660622
0.325 0.5 1.1943333 0.60833853
0.325 0.525 1.1040022 0.46546194
0.325 0.55 1.1406543 0.6540228
0.325 0.575 1.1116289 0.61330533
0.325 0.6 1.181851 0.5562436
0.325 0.625 1.1631248 0.6207639
0.325 0.65 1.1572613 0.47519878
0.325 0.675 1.1974046 0.6086078
0.325 0.7 1.1418495 0.5274607
0.325 0.725 1.0976045 0.49258548
0.325 0.75 1.1313584 0.49107644
0.325 0.775 1.1810067 0.50075907
0.325 0.8 1.1059127 0.5330189
0.325 0.825 1.0959074 0.5011249
0.325 0.85 1.1543885 0.43001437
0.325 0.875 1.1497658 0.567452
0.325 0.9 1.1381228 0.50711596
0.325 0.925 1.1286552 0.5136923
0.325 0.95 1.2096388 0.6665874
0.325 0.975 1.1104527 0.51909393
0.325 1.0 1.1813172 0.47568598
0.35 0.025 1.1971077 0.524194
0.35 0.05 1.1490867 0.52674437
0.35 0.075 1.1628221 0.49664447
0.35 0.1 1.114266 0.47004542
0.35 0.125 1.2041733 0.56885505
0.35 0.15 1.1889158 0.53506494
0.35 0.175 1.1862022 0.6288153
0.35 0.2 1.1624051 0.62603706
0.35 0.225 1.206571 0.63850045
0.35 0.25 1.1756363 0.58119667
0.35 0.275 1.1794578 0.6135268
0.35 0.3 1.1759412 0.56633323
0.35 0.325 1.1737232 0.5856524
0.35 0.35 1.0859392 0.48108673
0.35 0.375 1.0686966 0.48715815
0.35 0.4 1.1819881 0.55660075
0.35 0.425 1.22435 0.58862066
0.35 0.45 1.1888424 0.54569095
0.35 0.475 1.2572215 0.5771157
0.35 0.5 1.1559671 0.55559003
0.35 0.525 1.1307156 0.4336328
0.35 0.55 1.1236993 0.5543445
0.35 0.575 1.210348 0.6283452
0.35 0.6 1.1029003 0.5000273
0.35 0.625 1.2730049 0.7698611
0.35 0.65 1.0953747 0.4846576
0.35 0.675 1.1510109 0.44979933
0.35 0.7 1.12587 0.54951555
0.35 0.725 1.1691549 0.5076061
0.35 0.75 1.1387569 0.56795865
