lengthscale l2regularizer rmse_mean rmse_std
0.325 0.950 1.116446 0.508076
0.325 0.975 1.134712 0.522583
0.325 1.000 1.088374 0.477307
0.350 0.025 1.143765 0.543910
0.350 0.050 1.135552 0.575251
0.350 0.075 1.110646 0.412626
0.350 0.100 1.202586 0.620980
0.350 0.125 1.124587 0.508980
0.350 0.150 1.086505 0.535895
0.350 0.175 1.141775 0.486174
0.350 0.200 1.095968 0.471307
0.350 0.225 1.068584 0.419682
0.350 0.250 1.144768 0.508997
0.350 0.275 1.180184 0.552972
0.350 0.300 1.192244 0.594106
0.350 0.325 1.159050 0.527736
0.350 0.350 1.101582 0.469677
0.350 0.375 1.146781 0.504030
0.350 0.400 1.128366 0.513536
0.350 0.425 1.140983 0.485312
0.350 0.450 1.143088 0.534346
0.350 0.475 1.126540 0.486051
0.350 0.500 1.132940 0.524575
0.350 0.525 1.142960 0.480639
0.350 0.550 1.112847 0.488061
0.350 0.575 1.132450 0.480705
0.350 0.600 1.084202 0.460179
0.350 0.625 1.137238 0.508202
0.350 0.650 1.134937 0.491266
0.350 0.675 1.097391 0.472961
0.350 0.700 1.155732 0.531570
0.350 0.725 1.130616 0.483924
0.350 0.750 1.116902 0.480368
0.350 0.775 1.150034 0.505665
0.350 0.800 1.149798 0.512086
0.350 0.825 1.133935 0.535567
0.350 0.850 1.108795 0.507974
0.350 0.875 1.145622 0.523625
0.350 0.900 1.130033 0.462893
0.350 0.925 1.158534 0.501081
0.350 0.950 1.135625 0.513700
0.350 0.975 1.126039 0.485444
0.350 1.000 1.157424 0.517676
0.375 0.025 1.118386 0.550682
0.375 0.050 1.103906 0.610772
0.375 0.075 1.198348 0.574655
0.375 0.100 1.104305 0.516588
0.375 0.125 1.196812 0.536429
0.375 0.150 1.222457 0.494862
0.375 0.175 1.197750 0.497442
0.375 0.200 1.133090 0.449275
0.375 0.225 1.160292 0.517387
0.375 0.250 1.215486 0.525459
0.375 0.275 1.191994 0.607365
0.375 0.300 1.158652 0.515703
0.375 0.325 1.180935 0.603350
0.375 0.350 1.176921 0.589969
0.375 0.375 1.164419 0.552640
0.375 0.400 1.218756 0.587306
0.375 0.425 1.184929 0.576743
0.375 0.450 1.124991 0.534430
0.375 0.475 1.177763 0.520114
0.375 0.500 1.126434 0.483891
0.375 0.525 1.136567 0.532854
0.375 0.550 1.136567 0.532854
0.375 0.575 1.167836 0.501540
0.375 0.600 1.090184 0.487665
0.375 0.625 1.150594 0.522860
0.375 0.650 1.166332 0.541307
0.375 0.675 1.118365 0.495237
0.375 0.700 1.175099 0.533215
0.375 0.725 1.111456 0.492403
0.375 0.750 1.120923 0.527419
0.375 0.775 1.165528 0.502801
0.375 0.800 1.125191 0.459232
0.375 0.825 1.118135 0.507459
0.375 0.850 1.096922 0.521040
0.375 0.875 1.139032 0.491614
0.375 0.900 1.152513 0.552056
0.375 0.925 1.093610 0.490206
0.375 0.950 1.169089 0.526270
0.375 0.975 1.134901 0.479781
0.375 1.000 1.137645 0.496695
0.400 0.025 1.050513 0.409889
0.400 0.050 1.187673 0.538294
0.400 0.075 1.098014 0.490197
0.400 0.100 1.207158 0.578647
0.400 0.125 1.126972 0.484037
