lengthscale l2regularizer rmse_mean rmse_std
0.8 0.65 1.1592678 0.5091867
0.9 0.5 1.1428602 0.5416458
0.95 0.6 1.1336942 0.49036986
0.95 0.8 1.1222916 0.51464474
1.0 0.05 1.0934601 0.45892987
0.95 0.75 1.1433299 0.5300996
0.95 0.7 1.1293964 0.5033471
1.0 0.1 1.1559355 0.49956474
0.85 0.1 1.1208603 0.43090066
0.95 0.95 1.1293367 0.5327256
0.95 1.0 1.1346694 0.49910614
0.95 0.9 1.1217178 0.48214322
0.95 0.85 1.1471064 0.5497462
1.0 0.15 1.1163051 0.5048923
0.85 0.2 1.1476103 0.4965811
0.95 0.65 1.1288626 0.5009809
0.9 1.0 1.1345522 0.5160617
1.0 0.5 1.140995 0.48882705
1.0 0.35 1.1092726 0.49096233
1.0 0.45 1.1174878 0.50636256
1.0 0.3 1.1039078 0.49756333
1.0 0.25 1.1403873 0.51305157
1.0 0.4 1.1322415 0.51272994
1.0 0.65 1.1128352 0.52201986
1.0 0.75 1.1051695 0.47576067
0.95 0.5 1.1457188 0.48844233
1.0 0.7 1.1299229 0.49089116
1.0 0.8 1.108234 0.47801787
1.0 0.95 1.1628379 0.52825415
1.0 1.0 1.1220808 0.47849017
0.85 0.7 1.132188 0.49234402
0.45 1.0 1.1211908 0.51056343
0.45 0.95 1.1334515 0.49212056
0.95 0.55 1.1398042 0.49213663
0.85 0.15 1.1537107 0.50415784
0.65 0.55 1.1231267 0.5098849
0.85 0.9 1.1176877 0.50958306
1.0 0.2 1.142319 0.50573313
0.85 0.65 1.1697454 0.54783934
0.85 1.0 1.1129662 0.49415472
0.9 0.05 1.1550872 0.5897128
0.9 0.35 1.1335886 0.49319965
0.9 0.65 1.1289524 0.5094286
0.85 0.75 1.1443703 0.51007545
0.35 1.0 1.1411997 0.5177007
0.9 0.95 1.1363281 0.49168617
0.95 0.15 1.1089622 0.480078
1.0 0.85 1.1452318 0.5150419
1.0 0.55 1.1272466 0.5053575
0.95 0.35 1.1085734 0.47966006
0.8 0.95 1.1189761 0.5121277
0.85 0.5 1.1397874 0.5248594
1.0 0.9 1.1149027 0.5049743
0.9 0.4 1.126517 0.49205723
0.45 0.3 1.1596512 0.5121422
1.0 0.6 1.130066 0.50382966
0.9 0.6 1.1306465 0.48671314
0.85 0.45 1.1521393 0.48813146
0.75 0.75 1.1330981 0.49348602
0.8 0.9 1.140075 0.49569908
0.5 0.45 1.1623834 0.5157131
