lengthscale l2regularizer rmse_mean rmse_std
0.75 0.75 1.089922 0.449051
0.75 0.80 1.094109 0.487200
0.75 0.85 1.150346 0.516674
0.75 0.90 1.134654 0.580420
0.75 0.95 1.104964 0.515794
0.75 1.00 1.113376 0.492396
0.80 0.05 1.135603 0.466225
0.80 0.10 1.164467 0.557709
0.80 0.15 1.144168 0.551509
0.80 0.20 1.157008 0.595360
0.80 0.25 1.092743 0.453875
0.80 0.30 1.103129 0.463872
0.80 0.35 1.189566 0.533671
0.80 0.40 1.108510 0.440168
0.80 0.45 1.110622 0.517454
0.80 0.50 1.191405 0.565454
0.80 0.55 1.125266 0.450368
0.80 0.60 1.154627 0.493262
0.80 0.65 1.133674 0.531610
0.80 0.70 1.165823 0.539524
0.80 0.75 1.095641 0.584812
0.80 0.80 1.131405 0.546400
0.80 0.85 1.187676 0.587099
0.80 0.90 1.063474 0.492084
0.80 0.95 1.113576 0.432209
0.80 1.00 1.119307 0.551194
0.85 0.05 1.057260 0.398874
0.85 0.10 1.085316 0.500005
0.85 0.15 1.039742 0.496133
0.85 0.20 1.104280 0.525285
0.85 0.25 1.102554 0.479874
0.85 0.30 1.107116 0.489645
0.85 0.35 1.095786 0.489602
0.85 0.40 1.117427 0.540592
0.85 0.45 1.116019 0.419271
0.85 0.50 1.034959 0.491085
0.85 0.55 1.112789 0.592281
0.85 0.60 1.059293 0.593108
0.85 0.65 1.110243 0.499414
0.85 0.70 1.180627 0.544670
0.85 0.75 1.069876 0.498568
0.85 0.80 1.035219 0.433778
0.85 0.85 1.136809 0.467543
0.85 0.90 1.144034 0.426317
0.85 0.95 1.061750 0.460436
0.85 1.00 1.122966 0.484323
0.90 0.05 1.147806 0.518633
0.90 0.10 1.090720 0.546307
0.90 0.15 1.109774 0.488795
0.90 0.20 1.080579 0.482001
0.90 0.25 1.094495 0.470497
0.90 0.30 1.111978 0.479664
0.90 0.35 1.036658 0.445022
0.90 0.40 1.198603 0.571412
0.90 0.45 1.052949 0.470778
0.90 0.50 1.150196 0.543866
0.90 0.55 1.074766 0.477183
0.90 0.60 1.088660 0.483620
0.90 0.65 1.137223 0.507369
0.90 0.70 1.146433 0.569650
0.90 0.75 1.093950 0.530560
0.90 0.80 1.085420 0.430138
0.90 0.85 1.051100 0.480279
0.90 0.90 1.127126 0.497430
0.90 0.95 1.110739 0.494084
0.90 1.00 1.030884 0.518676
0.95 0.05 1.110815 0.413745
0.95 0.10 1.137090 0.570689
0.95 0.15 1.096096 0.476122
0.95 0.20 1.039623 0.339992
0.95 0.25 1.123868 0.540704
0.95 0.30 1.106572 0.483721
0.95 0.35 1.081581 0.607146
0.95 0.40 1.163366 0.556480
0.95 0.45 1.084026 0.501750
0.95 0.50 1.048494 0.505775
0.95 0.55 1.087452 0.495336
0.95 0.60 1.024398 0.496636
0.95 0.65 1.149045 0.560409
0.95 0.70 1.189862 0.541660
0.95 0.75 1.138745 0.466065
0.95 0.80 1.074540 0.449447
0.95 0.85 1.159894 0.508997
0.95 0.90 1.144508 0.500180
0.95 0.95 1.117986 0.495706
0.95 1.00 1.113758 0.522107
1.00 0.05 0.967531 0.427006
1.00 0.10 1.113269 0.494676
1.00 0.15 1.054800 0.488461
1.00 0.20 1.004733 0.492129
1.00 0.25 1.127610 0.516520
1.00 0.30 1.071424 0.508998
1.00 0.35 1.002563 0.433350
1.00 0.40 1.125783 0.495109
1.00 0.45 1.135654 0.547081
1.00 0.50 1.048804 0.534868
1.00 0.55 1.114080 0.544938
1.00 0.60 1.137150 0.536496
1.00 0.65 1.068864 0.503006
1.00 0.70 1.196341 0.605553
1.00 0.75 1.159101 0.466489
1.00 0.80 1.137623 0.488674
1.00 0.85 1.207108 0.505807
1.00 0.90 1.106320 0.499584
1.00 0.95 1.103559 0.499870
1.00 1.00 1.097460 0.554882
