lengthscale l2regularizer rmse_mean rmse_std
0.55 0.575 1.229931 0.58752173
0.55 0.6 1.1708788 0.6307294
0.55 0.625 1.1853064 0.57214695
0.55 0.65 1.0352476 0.49243492
0.55 0.675 1.0514228 0.47245964
0.55 0.7 1.1222074 0.5044082
0.55 0.725 1.1109532 0.5470932
0.55 0.75 1.0665182 0.3691769
0.55 0.775 1.1019628 0.55232716
0.55 0.8 1.1082281 0.48915467
0.55 0.825 1.1794444 0.6600345
0.55 0.85 1.0986221 0.58138394
0.55 0.875 1.2716252 0.6591722
0.55 0.9 1.1623747 0.55527085
0.55 0.925 1.0892226 0.60056436
0.55 0.95 1.1304795 0.5868893
0.55 0.975 1.1679051 0.5476464
0.55 1.0 1.0859704 0.5014514
0.575 0.025 1.196225 0.68492895
0.575 0.05 1.1263512 0.51851404
0.575 0.075 1.117597 0.46658343
0.575 0.1 1.1337482 0.50308555
0.575 0.125 1.0307697 0.54899985
0.575 0.15 1.075833 0.45314753
0.575 0.175 1.1911299 0.46580252
0.575 0.2 1.137276 0.5467914
0.575 0.225 1.1359044 0.5501529
0.575 0.25 1.0864052 0.523164
0.575 0.275 1.0782058 0.54637927
0.575 0.3 1.1616021 0.51258725
0.575 0.325 1.1269165 0.5670542
0.575 0.35 1.1619142 0.64809424
0.575 0.375 1.1749237 0.49355885
0.575 0.4 1.1205927 0.516931
0.575 0.425 1.082068 0.4527303
0.575 0.45 1.0903784 0.43652484
0.575 0.475 1.0630562 0.45724943
0.575 0.5 1.0792787 0.4575414
0.575 0.525 1.0828516 0.49373126
0.575 0.55 1.0988154 0.5179439
0.575 0.575 1.1393831 0.53660566
0.575 0.6 1.1518404 0.5468827
0.575 0.625 1.1012547 0.47685555
0.575 0.65 1.209935 0.5745229
0.575 0.675 1.2016921 0.58050317
0.575 0.7 1.2315757 0.48597667
0.575 0.725 1.0713173 0.5533572
0.575 0.75 1.1313751 0.44169348
0.575 0.775 1.0658183 0.49032837
0.575 0.8 1.1374916 0.56385314
0.575 0.825 1.1340098 0.47731113
0.575 0.85 1.0871807 0.5178663
0.575 0.875 1.0776261 0.4971031
0.575 0.9 1.1783726 0.5763115
0.575 0.925 1.1653742 0.5005831
0.575 0.95 1.18514 0.48246825
0.575 0.975 1.0378101 0.5401305
0.575 1.0 1.0403571 0.53410655
0.6 0.025 1.16976 0.57247627
0.6 0.05 1.1613427 0.45547256
0.6 0.075 1.1783597 0.7086651
0.6 0.1 1.1457283 0.5067411
0.6 0.125 1.2108313 0.6159605
0.6 0.15 1.1280948 0.5202995
0.6 0.175 1.1576031 0.5872232
0.6 0.2 1.2033086 0.6105067
0.6 0.225 1.1627569 0.48733494
0.6 0.25 1.0193236 0.51062834
0.6 0.275 1.0249612 0.47945133
0.6 0.3 1.079255 0.5252753
0.6 0.325 1.2446074 0.64162993
0.6 0.35 1.2326491 0.6560237
0.6 0.375 1.1967707 0.67713827
0.6 0.4 1.0751187 0.54233503
0.6 0.425 1.0539361 0.509132
0.6 0.45 1.1146152 0.63350886
0.6 0.475 1.129033 0.41620746
0.6 0.5 1.0561628 0.45657113
0.6 0.525 1.2015258 0.64268774
0.6 0.55 1.1303056 0.6657862
0.6 0.575 1.2606285 0.5137766
0.6 0.6 1.1181612 0.49468562
0.6 0.625 1.1871485 0.56900924
0.6 0.65 1.0051991 0.43188703
0.6 0.675 1.053332 0.4709153
0.6 0.7 1.1623085 0.5478149
0.6 0.725 1.1165966 0.51203424
0.6 0.75 1.1447395 0.64184403
0.6 0.775 1.2208369 0.6136308
0.6 0.8 1.189489 0.6282202
0.6 0.825 1.2282642 0.57295
0.6 0.85 1.0513278 0.48436096
0.6 0.875 1.073068 0.5542453
0.6 0.9 1.0953398 0.5363287
0.6 0.925 1.0664886 0.5904279
0.6 0.95 1.1360472 0.51905596
0.6 0.975 1.1962694 0.442916
0.6 1.0 1.1117294 0.5069731
