lengthscale l2regularizer rmse_mean rmse_std
0.95 0.4 1.0533491 0.5199625
0.4 0.3 1.1018889 0.5377581
0.4 0.4 1.1077192 0.5749986
0.2 0.5 1.067188 0.55535245
0.2 0.4 1.094401 0.5335514
0.15 1.0 1.1564887 0.5256812
1.0 0.95 1.0834478 0.5023089
0.95 1.0 1.134477 0.5495571
0.2 0.35 1.1434349 0.5119844
1.0 0.9 1.0542624 0.48117286
0.6 0.75 1.0825925 0.57928056
0.5 0.85 1.047344 0.4994444
0.95 0.5 1.1640325 0.5883019
0.7 0.8 1.0458184 0.60654414
0.75 0.25 1.1194623 0.56186736
0.75 0.65 1.0922055 0.49254173
0.95 0.3 1.0605406 0.63618934
0.95 0.45 1.0879962 0.45815182
0.2 0.7 1.1045192 0.5146504
0.95 0.15 1.1676255 0.73674464
0.85 0.95 1.0813051 0.46967986
0.9 0.05 1.1429167 0.5293866
1.0 0.35 1.1252043 0.56594956
1.0 0.85 1.0722936 0.5244781
0.15 0.5 1.1590694 0.5786621
0.25 0.35 1.1173289 0.49520558
0.9 1.0 1.0371892 0.49233004
0.25 0.4 1.0880971 0.5237961
1.0 0.6 1.1012334 0.61845225
0.9 0.45 1.0855663 0.43656456
1.0 0.7 1.168889 0.53299665
0.95 0.1 1.0367775 0.54358137
0.75 0.1 1.0425256 0.46608105
0.2 0.45 1.0791048 0.46856132
0.9 0.95 1.0948733 0.5255146
0.3 0.8 1.0584686 0.45361647
0.3 0.95 1.1564988 0.53417605
0.2 0.75 1.0157182 0.5078956
0.25 0.8 1.0940597 0.5043252
0.65 0.65 1.122508 0.6195533
0.85 0.65 1.1045576 0.4412969
0.85 0.7 1.0843837 0.3859952
0.95 0.9 1.092316 0.52243495
0.9 0.4 1.0305259 0.5260695
0.05 0.4 1.0919883 0.50823164
1.0 0.15 1.0492613 0.4644916
0.15 0.05 1.0860662 0.5463118
1.0 1.0 1.0159975 0.47254845
0.85 0.05 1.0566933 0.47511098
0.9 0.55 1.0865268 0.4921251
0.35 0.55 1.1574283 0.5939762
0.8 0.2 1.1126759 0.45009828
0.9 0.75 1.0460234 0.53666264
0.3 1.0 1.1043795 0.51397586
0.45 0.75 1.131352 0.547648
0.9 0.3 1.1169248 0.63678074
0.85 0.8 1.1782503 0.57675314
0.4 0.35 1.0361571 0.4687197
0.65 0.45 1.0692534 0.5293406
0.75 0.4 1.087293 0.6046621
0.65 0.5 1.1586262 0.5168268
0.25 0.95 1.1363331 0.5224686
1.0 0.55 1.0780579 0.5275818
0.65 0.85 1.0882475 0.5255482
0.9 0.7 1.125632 0.6961964
0.7 0.9 1.0090727 0.4834602
0.9 0.25 1.1559584 0.5102139
1.0 0.05 1.1573627 0.4596534
0.55 0.4 1.1829588 0.5538943
0.9 0.65 1.1619564 0.51705587
0.15 0.9 1.0816455 0.44873482
0.8 0.05 1.1358907 0.5925219
0.6 0.1 1.0412506 0.47919765
0.8 0.4 1.079257 0.4502389
0.45 0.9 1.0931321 0.46524647
0.75 0.15 1.0779345 0.4598488
0.95 0.2 1.0645672 0.540801
0.55 0.5 1.1024104 0.5695163
0.35 1.0 1.1409374 0.6319539
0.8 0.3 1.1023304 0.52470946
0.95 0.75 1.1151011 0.5141164
0.9 0.15 1.131996 0.49124622
0.65 0.25 1.0556799 0.53883106
0.85 0.35 1.0486662 0.545322
0.75 1.0 1.0495923 0.48080367
0.9 0.35 1.1954871 0.43874133
0.65 0.8 1.1381991 0.5315869
1.0 0.65 1.041505 0.46285972
0.95 0.6 1.1855805 0.58911663
0.2 0.9 1.1150595 0.57996994
0.75 0.7 1.1158606 0.52323925
0.95 0.55 1.128223 0.5703733
0.65 0.9 1.121346 0.59816945
0.6 0.85 1.0181382 0.49790502
0.9 0.2 1.0895647 0.48829487
1.0 0.75 1.1147522 0.55631983
0.9 0.1 1.1398093 0.5400807
0.8 0.5 1.0345604 0.4840524
1.0 0.1 1.0970331 0.64802283
0.75 0.9 1.1204956 0.5454578
0.95 0.65 1.0559666 0.544318
0.85 1.0 1.0643921 0.52165127
0.65 0.4 1.0799091 0.5549642
0.75 0.95 1.1148157 0.5750773
1.0 0.45 1.019089 0.526125
0.85 0.85 1.1175096 0.50995564
0.35 0.2 1.2406743 0.55989105
0.75 0.05 0.990108 0.4015712
0.25 0.05 1.1282784 0.45044318
0.9 0.5 1.1475585 0.5689693
0.65 0.7 1.020493 0.4621678
0.2 0.55 1.0733073 0.49005288
0.35 0.15 1.05387 0.4661836
0.35 0.65 1.1380535 0.60085
1.0 0.8 1.0808452 0.48786727
0.85 0.9 1.1483152 0.5987618
0.35 0.9 1.1108112 0.43914205
0.7 0.1 1.1216499 0.59304565
