lengthscale l2regularizer rmse_mean rmse_std
0.85 0.9 1.1117469 0.49348924
0.85 0.925 1.0903151 0.5237878
0.85 0.95 1.0415577 0.5333095
0.85 0.975 1.1037842 0.5473672
0.85 1.0 1.0966926 0.45018992
0.875 0.025 1.2191018 0.6206627
0.875 0.05 0.9904431 0.40101156
0.875 0.075 1.1066827 0.5858883
0.875 0.1 1.1528223 0.56733924
0.875 0.125 1.0071465 0.5018389
0.875 0.15 1.1270554 0.57057786
0.875 0.175 1.138994 0.48881823
0.875 0.2 1.215966 0.6004222
0.875 0.225 1.2573137 0.66368014
0.875 0.25 1.1204407 0.4872242
0.875 0.275 1.0803505 0.50141406
0.875 0.3 1.1331787 0.604444
0.875 0.325 1.140047 0.5771351
0.875 0.35 1.0645381 0.45092788
0.875 0.375 1.1956705 0.6302042
0.875 0.4 1.1891901 0.6524376
0.875 0.425 1.0727731 0.553188
0.875 0.45 1.1472647 0.604702
0.875 0.475 1.1392715 0.5908163
0.875 0.5 1.2687258 0.6699759
0.875 0.525 1.1441395 0.5358998
0.875 0.55 1.1915468 0.45032826
0.875 0.575 1.1273527 0.5007932
0.875 0.6 1.1394125 0.55425805
0.875 0.625 1.1652747 0.5497181
0.875 0.65 1.1883763 0.621512
0.875 0.675 1.1176047 0.6283844
0.875 0.7 1.2367119 0.531139
0.875 0.725 1.1453955 0.6033374
0.875 0.75 1.2434454 0.57415026
0.875 0.775 1.1675074 0.47478193
0.875 0.8 1.1297095 0.5619054
0.875 0.825 1.0768409 0.4319874
0.875 0.85 1.0610732 0.564784
0.875 0.875 1.0449884 0.59029424
0.875 0.9 1.1574612 0.47748896
0.875 0.925 1.160999 0.574094
0.875 0.95 1.1272941 0.48520386
0.875 0.975 1.1088927 0.46175727
0.875 1.0 1.1547575 0.43210262
0.9 0.025 1.163449 0.47744477
0.9 0.05 1.1148994 0.60630625
0.9 0.075 1.0712547 0.49465683
0.9 0.1 1.1480091 0.5599197
0.9 0.125 1.1983685 0.5520605
0.9 0.15 1.211374 0.65259624
0.9 0.175 1.0320866 0.5077833
0.9 0.2 1.0791116 0.46177846
0.9 0.225 1.1966246 0.6023688
0.9 0.25 1.1017643 0.49132445
0.9 0.275 1.0036185 0.51822174
0.9 0.3 1.1647341 0.5252344
0.9 0.325 1.1125156 0.50315404
0.9 0.35 1.1968744 0.6306411
0.9 0.375 1.19482 0.51923466
0.9 0.4 1.1179234 0.45376083
0.9 0.425 1.0507504 0.4177212
0.9 0.45 1.1480254 0.5785895
0.9 0.475 1.1577145 0.6725412
0.9 0.5 1.0954987 0.47945544
0.9 0.525 1.1759608 0.67125785
0.9 0.55 1.2143435 0.57815784
0.9 0.575 1.1636093 0.5465506
0.9 0.6 1.1050985 0.5562733
0.9 0.625 1.0996851 0.45786458
0.9 0.65 1.123538 0.60967
0.9 0.675 1.1114607 0.53545696
0.9 0.7 1.140984 0.5951725
0.9 0.725 1.1834155 0.4790138
0.9 0.75 1.1141576 0.42871618
0.9 0.775 1.0216243 0.5543991
0.9 0.8 1.0598242 0.53678566
0.9 0.825 1.1746621 0.6631149
0.9 0.85 1.1928968 0.61611986
0.9 0.875 1.0439188 0.48746952
0.9 0.9 1.1395057 0.47928646
0.9 0.925 1.1962746 0.5881187
0.9 0.95 1.1226852 0.5232073
0.9 0.975 1.1343572 0.50358087
0.9 1.0 1.0331628 0.5154066
