lengthscale l2regularizer rmse_mean rmse_std
0.475 0.225 0.992321 0.46726504
0.475 0.25 1.1290725 0.5953622
0.475 0.275 1.1256503 0.543748
0.475 0.3 1.0448313 0.5035595
0.475 0.325 1.1485558 0.5081199
0.475 0.35 1.164772 0.61442316
0.475 0.375 1.1047657 0.45531565
0.475 0.4 1.1102008 0.570127
0.475 0.425 1.1125667 0.5412029
0.475 0.45 1.1160369 0.4227835
0.475 0.475 1.1857141 0.58500683
0.475 0.5 1.1674491 0.54690593
0.475 0.525 1.2193539 0.597371
0.475 0.55 1.2563888 0.5652926
0.475 0.575 1.0511761 0.4847177
0.475 0.6 1.2023247 0.5777608
0.475 0.625 1.0654008 0.5751768
0.475 0.65 1.1145422 0.4777781
0.475 0.675 1.0881631 0.43122524
0.475 0.7 1.1790196 0.5643801
0.475 0.725 1.1763713 0.6467024
0.475 0.75 1.1786768 0.59907234
0.475 0.775 1.0780168 0.4087204
0.475 0.8 1.1714934 0.57364523
0.475 0.825 1.1016567 0.51991385
0.475 0.85 1.1578884 0.4905539
0.475 0.875 1.1742413 0.5557813
0.475 0.9 1.1402404 0.45331404
0.475 0.925 1.1457285 0.5615782
0.475 0.95 1.0688845 0.4270941
0.475 0.975 1.119832 0.4916664
0.475 1.0 1.1155249 0.4377103
0.5 0.025 1.2736555 0.48798242
0.5 0.05 1.0045162 0.5430151
0.5 0.075 1.1775008 0.55318314
0.5 0.1 1.1006346 0.5210657
0.5 0.125 1.0542766 0.57695925
0.5 0.15 1.0136552 0.37306312
0.5 0.175 1.0799347 0.49148
0.5 0.2 1.0712984 0.5446757
0.5 0.225 1.1212159 0.47801167
0.5 0.25 1.1145132 0.5444563
0.5 0.275 1.1688372 0.50828594
0.5 0.3 1.2076198 0.6495558
0.5 0.325 1.1725299 0.5727134
0.5 0.35 1.1227905 0.42106476
0.5 0.375 1.1339359 0.5123958
0.5 0.4 1.0892272 0.6399451
0.5 0.425 1.2281837 0.5922567
0.5 0.45 1.235688 0.5944227
0.5 0.475 1.1511072 0.58172923
0.5 0.5 1.1597033 0.5881518
0.5 0.525 1.2451601 0.62756413
0.5 0.55 1.1545851 0.51280487
0.5 0.575 1.1396875 0.50889903
0.5 0.6 1.12264 0.58506215
0.5 0.625 1.2176907 0.64825994
0.5 0.65 1.2186893 0.47759804
0.5 0.675 1.1112317 0.44436985
0.5 0.7 1.165304 0.44993103
0.5 0.725 1.112147 0.4539592
0.5 0.75 1.1335607 0.5596828
0.5 0.775 1.1092043 0.49198553
0.5 0.8 1.0891842 0.5201138
0.5 0.825 1.1314588 0.44143823
0.5 0.85 1.1222098 0.50510645
0.5 0.875 1.1549668 0.55317974
0.5 0.9 1.0550972 0.45073578
0.5 0.925 1.206469 0.6807789
0.5 0.95 1.1439588 0.620644
0.5 0.975 1.1223819 0.5884178
0.5 1.0 1.1690149 0.5062125
