"method","p","l","int_effect","disType","dim_in","d"
"matern",1,0.666666666666667,0.2,0,6,4
"matern",2,0.666666666666667,0.2,0,6,4
"matern",1,2,0.3,0,6,4
"matern",2,2,0.3,0,6,4
"matern",1,1,0.3,0,6,4
"matern",2,1,0.3,0,6,4
"matern",1,0.666666666666667,0.3,0,6,4
"matern",2,0.666666666666667,0.3,0,6,4
"matern",1,2,0.4,0,6,4
"matern",2,2,0.4,0,6,4
"matern",1,1,0.4,0,6,4
"matern",2,1,0.4,0,6,4
"matern",1,0.666666666666667,0.4,0,6,4
"matern",2,0.666666666666667,0.4,0,6,4
"matern",1,2,0.5,0,6,4
"matern",2,2,0.5,0,6,4
"matern",1,1,0.5,0,6,4
"matern",2,1,0.5,0,6,4
"matern",1,0.666666666666667,0.5,0,6,4
"matern",2,0.666666666666667,0.5,0,6,4
"matern",1,2,0.6,0,6,4
"matern",2,2,0.6,0,6,4
"matern",1,1,0.6,0,6,4
"matern",2,1,0.6,0,6,4
"matern",1,0.666666666666667,0.6,0,6,4
"matern",2,0.666666666666667,0.6,0,6,4
"matern",1,2,0.7,0,6,4
"matern",2,2,0.7,0,6,4
"matern",1,1,0.7,0,6,4
"matern",2,1,0.7,0,6,4
"matern",1,0.666666666666667,0.7,0,6,4
"matern",2,0.666666666666667,0.7,0,6,4
"matern",1,2,0.8,0,6,4
"matern",2,2,0.8,0,6,4
"matern",1,1,0.8,0,6,4
"matern",2,1,0.8,0,6,4
"matern",1,0.666666666666667,0.8,0,6,4
"matern",2,0.666666666666667,0.8,0,6,4
"matern",1,2,0.9,0,6,4
"matern",2,2,0.9,0,6,4
"matern",1,1,0.9,0,6,4
"matern",2,1,0.9,0,6,4
"matern",1,0.666666666666667,0.9,0,6,4
"matern",2,0.666666666666667,0.9,0,6,4
"matern",1,2,1,0,6,4
"matern",2,2,1,0,6,4
"matern",1,1,1,0,6,4
"matern",2,1,1,0,6,4
"matern",1,0.666666666666667,1,0,6,4
"matern",2,0.666666666666667,1,0,6,4
"matern",1,2,0,0,6,5
"matern",2,2,0,0,6,5
"matern",1,1,0,0,6,5
"matern",2,1,0,0,6,5
"matern",1,0.666666666666667,0,0,6,5
"matern",2,0.666666666666667,0,0,6,5
"matern",1,2,0.1,0,6,5
"matern",2,2,0.1,0,6,5
"matern",1,1,0.1,0,6,5
"matern",2,1,0.1,0,6,5
"matern",1,0.666666666666667,0.1,0,6,5
"matern",2,0.666666666666667,0.1,0,6,5
"matern",1,2,0.2,0,6,5
"matern",2,2,0.2,0,6,5
"matern",1,1,0.2,0,6,5
"matern",2,1,0.2,0,6,5
"matern",1,0.666666666666667,0.2,0,6,5
"matern",2,0.666666666666667,0.2,0,6,5
"matern",1,2,0.3,0,6,5
"matern",2,2,0.3,0,6,5
"matern",1,1,0.3,0,6,5
"matern",2,1,0.3,0,6,5
"matern",1,0.666666666666667,0.3,0,6,5
"matern",2,0.666666666666667,0.3,0,6,5
"matern",1,2,0.4,0,6,5
"matern",2,2,0.4,0,6,5
"matern",1,1,0.4,0,6,5
"matern",2,1,0.4,0,6,5
"matern",1,0.666666666666667,0.4,0,6,5
"matern",2,0.666666666666667,0.4,0,6,5
"matern",1,2,0.5,0,6,5
"matern",2,2,0.5,0,6,5
"matern",1,1,0.5,0,6,5
"matern",2,1,0.5,0,6,5
"matern",1,0.666666666666667,0.5,0,6,5
"matern",2,0.666666666666667,0.5,0,6,5
"matern",1,2,0.6,0,6,5
"matern",2,2,0.6,0,6,5
"matern",1,1,0.6,0,6,5
"matern",2,1,0.6,0,6,5
"matern",1,0.666666666666667,0.6,0,6,5
"matern",2,0.666666666666667,0.6,0,6,5
"matern",1,2,0.7,0,6,5
"matern",2,2,0.7,0,6,5
"matern",1,1,0.7,0,6,5
"matern",2,1,0.7,0,6,5
"matern",1,0.666666666666667,0.7,0,6,5
"matern",2,0.666666666666667,0.7,0,6,5
"matern",1,2,0.8,0,6,5
"matern",2,2,0.8,0,6,5
"matern",1,1,0.8,0,6,5
"matern",2,1,0.8,0,6,5
"matern",1,0.666666666666667,0.8,0,6,5
"matern",2,0.666666666666667,0.8,0,6,5
"matern",1,2,0.9,0,6,5
"matern",2,2,0.9,0,6,5
"matern",1,1,0.9,0,6,5
"matern",2,1,0.9,0,6,5
"matern",1,0.666666666666667,0.9,0,6,5
"matern",2,0.666666666666667,0.9,0,6,5
"matern",1,2,1,0,6,5
"matern",2,2,1,0,6,5
"matern",1,1,1,0,6,5
"matern",2,1,1,0,6,5
"matern",1,0.666666666666667,1,0,6,5
"matern",2,0.666666666666667,1,0,6,5
"matern",1,2,0,0,6,6
"matern",2,2,0,0,6,6
"matern",1,1,0,0,6,6
"matern",2,1,0,0,6,6
"matern",1,0.666666666666667,0,0,6,6
"matern",2,0.666666666666667,0,0,6,6
"matern",1,2,0.1,0,6,6
"matern",2,2,0.1,0,6,6
"matern",1,1,0.1,0,6,6
"matern",2,1,0.1,0,6,6
"matern",1,0.666666666666667,0.1,0,6,6
"matern",2,0.666666666666667,0.1,0,6,6
"matern",1,2,0.2,0,6,6
"matern",2,2,0.2,0,6,6
"matern",1,1,0.2,0,6,6
"matern",2,1,0.2,0,6,6
"matern",1,0.666666666666667,0.2,0,6,6
"matern",2,0.666666666666667,0.2,0,6,6
"matern",1,2,0.3,0,6,6
"matern",2,2,0.3,0,6,6
"matern",1,1,0.3,0,6,6
"matern",2,1,0.3,0,6,6
"matern",1,0.666666666666667,0.3,0,6,6
"matern",2,0.666666666666667,0.3,0,6,6
"matern",1,2,0.4,0,6,6
"matern",2,2,0.4,0,6,6
"matern",1,1,0.4,0,6,6
"matern",2,1,0.4,0,6,6
"matern",1,0.666666666666667,0.4,0,6,6
"matern",2,0.666666666666667,0.4,0,6,6
"matern",1,2,0.5,0,6,6
"matern",2,2,0.5,0,6,6
"matern",1,1,0.5,0,6,6
"matern",2,1,0.5,0,6,6
"matern",1,0.666666666666667,0.5,0,6,6
"matern",2,0.666666666666667,0.5,0,6,6
"matern",1,2,0.6,0,6,6
"matern",2,2,0.6,0,6,6
"matern",1,1,0.6,0,6,6
"matern",2,1,0.6,0,6,6
"matern",1,0.666666666666667,0.6,0,6,6
"matern",2,0.666666666666667,0.6,0,6,6
"matern",1,2,0.7,0,6,6
"matern",2,2,0.7,0,6,6
"matern",1,1,0.7,0,6,6
"matern",2,1,0.7,0,6,6
"matern",1,0.666666666666667,0.7,0,6,6
"matern",2,0.666666666666667,0.7,0,6,6
"matern",1,2,0.8,0,6,6
"matern",2,2,0.8,0,6,6
"matern",1,1,0.8,0,6,6
"matern",2,1,0.8,0,6,6
"matern",1,0.666666666666667,0.8,0,6,6
"matern",2,0.666666666666667,0.8,0,6,6
"matern",1,2,0.9,0,6,6
"matern",2,2,0.9,0,6,6
"matern",1,1,0.9,0,6,6
"matern",2,1,0.9,0,6,6
"matern",1,0.666666666666667,0.9,0,6,6
"matern",2,0.666666666666667,0.9,0,6,6
"matern",1,2,1,0,6,6
"matern",2,2,1,0,6,6
"matern",1,1,1,0,6,6
"matern",2,1,1,0,6,6
"matern",1,0.666666666666667,1,0,6,6
"matern",2,0.666666666666667,1,0,6,6
"matern",1,2,0,0,6,7
"matern",2,2,0,0,6,7
"matern",1,1,0,0,6,7
"matern",2,1,0,0,6,7
"matern",1,0.666666666666667,0,0,6,7
"matern",2,0.666666666666667,0,0,6,7
"matern",1,2,0.1,0,6,7
"matern",2,2,0.1,0,6,7
"matern",1,1,0.1,0,6,7
"matern",2,1,0.1,0,6,7
"matern",1,0.666666666666667,0.1,0,6,7
"matern",2,0.666666666666667,0.1,0,6,7
"matern",1,2,0.2,0,6,7
"matern",2,2,0.2,0,6,7
"matern",1,1,0.2,0,6,7
"matern",2,1,0.2,0,6,7
"matern",1,0.666666666666667,0.2,0,6,7
"matern",2,0.666666666666667,0.2,0,6,7
"matern",1,2,0.3,0,6,7
"matern",2,2,0.3,0,6,7
"matern",1,1,0.3,0,6,7
"matern",2,1,0.3,0,6,7
"matern",1,0.666666666666667,0.3,0,6,7
"matern",2,0.666666666666667,0.3,0,6,7
"matern",1,2,0.4,0,6,7
"matern",2,2,0.4,0,6,7
"matern",1,1,0.4,0,6,7
"matern",2,1,0.4,0,6,7
"matern",1,0.666666666666667,0.4,0,6,7
"matern",2,0.666666666666667,0.4,0,6,7
"matern",1,2,0.5,0,6,7
"matern",2,2,0.5,0,6,7
"matern",1,1,0.5,0,6,7
"matern",2,1,0.5,0,6,7
"matern",1,0.666666666666667,0.5,0,6,7
"matern",2,0.666666666666667,0.5,0,6,7
"matern",1,2,0.6,0,6,7
"matern",2,2,0.6,0,6,7
"matern",1,1,0.6,0,6,7
"matern",2,1,0.6,0,6,7
"matern",1,0.666666666666667,0.6,0,6,7
"matern",2,0.666666666666667,0.6,0,6,7
"matern",1,2,0.7,0,6,7
"matern",2,2,0.7,0,6,7
"matern",1,1,0.7,0,6,7
"matern",2,1,0.7,0,6,7
"matern",1,0.666666666666667,0.7,0,6,7
"matern",2,0.666666666666667,0.7,0,6,7
"matern",1,2,0.8,0,6,7
"matern",2,2,0.8,0,6,7
"matern",1,1,0.8,0,6,7
"matern",2,1,0.8,0,6,7
"matern",1,0.666666666666667,0.8,0,6,7
"matern",2,0.666666666666667,0.8,0,6,7
"matern",1,2,0.9,0,6,7
"matern",2,2,0.9,0,6,7
"matern",1,1,0.9,0,6,7
"matern",2,1,0.9,0,6,7
"matern",1,0.666666666666667,0.9,0,6,7
"matern",2,0.666666666666667,0.9,0,6,7
"matern",1,2,1,0,6,7
"matern",2,2,1,0,6,7
"matern",1,1,1,0,6,7
"matern",2,1,1,0,6,7
"matern",1,0.666666666666667,1,0,6,7
"matern",2,0.666666666666667,1,0,6,7
"matern",1,2,0,0,6,8
"matern",2,2,0,0,6,8
"matern",1,1,0,0,6,8
"matern",2,1,0,0,6,8
"matern",1,0.666666666666667,0,0,6,8
"matern",2,0.666666666666667,0,0,6,8
"matern",1,2,0.1,0,6,8
"matern",2,2,0.1,0,6,8
"matern",1,1,0.1,0,6,8
"matern",2,1,0.1,0,6,8
"matern",1,0.666666666666667,0.1,0,6,8
"matern",2,0.666666666666667,0.1,0,6,8
"matern",1,2,0.2,0,6,8
"matern",2,2,0.2,0,6,8
"matern",1,1,0.2,0,6,8
"matern",2,1,0.2,0,6,8
"matern",1,0.666666666666667,0.2,0,6,8
"matern",2,0.666666666666667,0.2,0,6,8
"matern",1,2,0.3,0,6,8
"matern",2,2,0.3,0,6,8
"matern",1,1,0.3,0,6,8
"matern",2,1,0.3,0,6,8
"matern",1,0.666666666666667,0.3,0,6,8
"matern",2,0.666666666666667,0.3,0,6,8
"matern",1,2,0.4,0,6,8
"matern",2,2,0.4,0,6,8
"matern",1,1,0.4,0,6,8
"matern",2,1,0.4,0,6,8
"matern",1,0.666666666666667,0.4,0,6,8
"matern",2,0.666666666666667,0.4,0,6,8
"matern",1,2,0.5,0,6,8
"matern",2,2,0.5,0,6,8
"matern",1,1,0.5,0,6,8
"matern",2,1,0.5,0,6,8
"matern",1,0.666666666666667,0.5,0,6,8
"matern",2,0.666666666666667,0.5,0,6,8
"matern",1,2,0.6,0,6,8
"matern",2,2,0.6,0,6,8
"matern",1,1,0.6,0,6,8
"matern",2,1,0.6,0,6,8
"matern",1,0.666666666666667,0.6,0,6,8
"matern",2,0.666666666666667,0.6,0,6,8
"matern",1,2,0.7,0,6,8
"matern",2,2,0.7,0,6,8
"matern",1,1,0.7,0,6,8
"matern",2,1,0.7,0,6,8
"matern",1,0.666666666666667,0.7,0,6,8
"matern",2,0.666666666666667,0.7,0,6,8
"matern",1,2,0.8,0,6,8
"matern",2,2,0.8,0,6,8
"matern",1,1,0.8,0,6,8
"matern",2,1,0.8,0,6,8
"matern",1,0.666666666666667,0.8,0,6,8
"matern",2,0.666666666666667,0.8,0,6,8
"matern",1,2,0.9,0,6,8
"matern",2,2,0.9,0,6,8
"matern",1,1,0.9,0,6,8
"matern",2,1,0.9,0,6,8
"matern",1,0.666666666666667,0.9,0,6,8
"matern",2,0.666666666666667,0.9,0,6,8
"matern",1,2,1,0,6,8
"matern",2,2,1,0,6,8
"matern",1,1,1,0,6,8
"matern",2,1,1,0,6,8
"matern",1,0.666666666666667,1,0,6,8
"matern",2,0.666666666666667,1,0,6,8
"matern",1,2,0,0,6,9
"matern",2,2,0,0,6,9
"matern",1,1,0,0,6,9
"matern",2,1,0,0,6,9
"matern",1,0.666666666666667,0,0,6,9
"matern",2,0.666666666666667,0,0,6,9
"matern",1,2,0.1,0,6,9
"matern",2,2,0.1,0,6,9
"matern",1,1,0.1,0,6,9
"matern",2,1,0.1,0,6,9
"matern",1,0.666666666666667,0.1,0,6,9
"matern",2,0.666666666666667,0.1,0,6,9
"matern",1,2,0.2,0,6,9
"matern",2,2,0.2,0,6,9
"matern",1,1,0.2,0,6,9
"matern",2,1,0.2,0,6,9
"matern",1,0.666666666666667,0.2,0,6,9
"matern",2,0.666666666666667,0.2,0,6,9
"matern",1,2,0.3,0,6,9
"matern",2,2,0.3,0,6,9
"matern",1,1,0.3,0,6,9
"matern",2,1,0.3,0,6,9
"matern",1,0.666666666666667,0.3,0,6,9
"matern",2,0.666666666666667,0.3,0,6,9
"matern",1,2,0.4,0,6,9
"matern",2,2,0.4,0,6,9
"matern",1,1,0.4,0,6,9
"matern",2,1,0.4,0,6,9
"matern",1,0.666666666666667,0.4,0,6,9
"matern",2,0.666666666666667,0.4,0,6,9
"matern",1,2,0.5,0,6,9
"matern",2,2,0.5,0,6,9
"matern",1,1,0.5,0,6,9
"matern",2,1,0.5,0,6,9
"matern",1,0.666666666666667,0.5,0,6,9
"matern",2,0.666666666666667,0.5,0,6,9
"matern",1,2,0.6,0,6,9
"matern",2,2,0.6,0,6,9
"matern",1,1,0.6,0,6,9
"matern",2,1,0.6,0,6,9
"matern",1,0.666666666666667,0.6,0,6,9
"matern",2,0.666666666666667,0.6,0,6,9
"matern",1,2,0.7,0,6,9
"matern",2,2,0.7,0,6,9
"matern",1,1,0.7,0,6,9
"matern",2,1,0.7,0,6,9
"matern",1,0.666666666666667,0.7,0,6,9
"matern",2,0.666666666666667,0.7,0,6,9
"matern",1,2,0.8,0,6,9
"matern",2,2,0.8,0,6,9
"matern",1,1,0.8,0,6,9
"matern",2,1,0.8,0,6,9
"matern",1,0.666666666666667,0.8,0,6,9
"matern",2,0.666666666666667,0.8,0,6,9
"matern",1,2,0.9,0,6,9
"matern",2,2,0.9,0,6,9
"matern",1,1,0.9,0,6,9
"matern",2,1,0.9,0,6,9
"matern",1,0.666666666666667,0.9,0,6,9
"matern",2,0.666666666666667,0.9,0,6,9
"matern",1,2,1,0,6,9
"matern",2,2,1,0,6,9
"matern",1,1,1,0,6,9
"matern",2,1,1,0,6,9
"matern",1,0.666666666666667,1,0,6,9
"matern",2,0.666666666666667,1,0,6,9
"matern",1,2,0,0,6,10
"matern",2,2,0,0,6,10
"matern",1,1,0,0,6,10
"matern",2,1,0,0,6,10
"matern",1,0.666666666666667,0,0,6,10
"matern",2,0.666666666666667,0,0,6,10
"matern",1,2,0.1,0,6,10
"matern",2,2,0.1,0,6,10
"matern",1,1,0.1,0,6,10
"matern",2,1,0.1,0,6,10
"matern",1,0.666666666666667,0.1,0,6,10
"matern",2,0.666666666666667,0.1,0,6,10
"matern",1,2,0.2,0,6,10
"matern",2,2,0.2,0,6,10
"matern",1,1,0.2,0,6,10
"matern",2,1,0.2,0,6,10
"matern",1,0.666666666666667,0.2,0,6,10
"matern",2,0.666666666666667,0.2,0,6,10
"matern",1,2,0.3,0,6,10
"matern",2,2,0.3,0,6,10
"matern",1,1,0.3,0,6,10
"matern",2,1,0.3,0,6,10
"matern",1,0.666666666666667,0.3,0,6,10
"matern",2,0.666666666666667,0.3,0,6,10
"matern",1,2,0.4,0,6,10
"matern",2,2,0.4,0,6,10
"matern",1,1,0.4,0,6,10
"matern",2,1,0.4,0,6,10
"matern",1,0.666666666666667,0.4,0,6,10
"matern",2,0.666666666666667,0.4,0,6,10
"matern",1,2,0.5,0,6,10
"matern",2,2,0.5,0,6,10
"matern",1,1,0.5,0,6,10
"matern",2,1,0.5,0,6,10
"matern",1,0.666666666666667,0.5,0,6,10
"matern",2,0.666666666666667,0.5,0,6,10
"matern",1,2,0.6,0,6,10
"matern",2,2,0.6,0,6,10
"matern",1,1,0.6,0,6,10
"matern",2,1,0.6,0,6,10
"matern",1,0.666666666666667,0.6,0,6,10
"matern",2,0.666666666666667,0.6,0,6,10
"matern",1,2,0.7,0,6,10
"matern",2,2,0.7,0,6,10
"matern",1,1,0.7,0,6,10
"matern",2,1,0.7,0,6,10
"matern",1,0.666666666666667,0.7,0,6,10
"matern",2,0.666666666666667,0.7,0,6,10
"matern",1,2,0.8,0,6,10
"matern",2,2,0.8,0,6,10
"matern",1,1,0.8,0,6,10
"matern",2,1,0.8,0,6,10
"matern",1,0.666666666666667,0.8,0,6,10
"matern",2,0.666666666666667,0.8,0,6,10
"matern",1,2,0.9,0,6,10
"matern",2,2,0.9,0,6,10
"matern",1,1,0.9,0,6,10
"matern",2,1,0.9,0,6,10
"matern",1,0.666666666666667,0.9,0,6,10
"matern",2,0.666666666666667,0.9,0,6,10
"matern",1,2,1,0,6,10
"matern",2,2,1,0,6,10
"matern",1,1,1,0,6,10
"matern",2,1,1,0,6,10
"matern",1,0.666666666666667,1,0,6,10
"matern",2,0.666666666666667,1,0,6,10
"matern",1,2,0,0,6,11
"matern",2,2,0,0,6,11
"matern",1,1,0,0,6,11
"matern",2,1,0,0,6,11
"matern",1,0.666666666666667,0,0,6,11
"matern",2,0.666666666666667,0,0,6,11
"matern",1,2,0.1,0,6,11
"matern",2,2,0.1,0,6,11
"matern",1,1,0.1,0,6,11
"matern",2,1,0.1,0,6,11
"matern",1,0.666666666666667,0.1,0,6,11
"matern",2,0.666666666666667,0.1,0,6,11
"matern",1,2,0.2,0,6,11
"matern",2,2,0.2,0,6,11
"matern",1,1,0.2,0,6,11
"matern",2,1,0.2,0,6,11
"matern",1,0.666666666666667,0.2,0,6,11
"matern",2,0.666666666666667,0.2,0,6,11
"matern",1,2,0.3,0,6,11
"matern",2,2,0.3,0,6,11
"matern",1,1,0.3,0,6,11
"matern",2,1,0.3,0,6,11
"matern",1,0.666666666666667,0.3,0,6,11
"matern",2,0.666666666666667,0.3,0,6,11
"matern",1,2,0.4,0,6,11
"matern",2,2,0.4,0,6,11
"matern",1,1,0.4,0,6,11
"matern",2,1,0.4,0,6,11
"matern",1,0.666666666666667,0.4,0,6,11
"matern",2,0.666666666666667,0.4,0,6,11
"matern",1,2,0.5,0,6,11
"matern",2,2,0.5,0,6,11
"matern",1,1,0.5,0,6,11
"matern",2,1,0.5,0,6,11
"matern",1,0.666666666666667,0.5,0,6,11
"matern",2,0.666666666666667,0.5,0,6,11
"matern",1,2,0.6,0,6,11
"matern",2,2,0.6,0,6,11
"matern",1,1,0.6,0,6,11
"matern",2,1,0.6,0,6,11
"matern",1,0.666666666666667,0.6,0,6,11
"matern",2,0.666666666666667,0.6,0,6,11
"matern",1,2,0.7,0,6,11
"matern",2,2,0.7,0,6,11
"matern",1,1,0.7,0,6,11
"matern",2,1,0.7,0,6,11
"matern",1,0.666666666666667,0.7,0,6,11
"matern",2,0.666666666666667,0.7,0,6,11
"matern",1,2,0.8,0,6,11
"matern",2,2,0.8,0,6,11
"matern",1,1,0.8,0,6,11
"matern",2,1,0.8,0,6,11
"matern",1,0.666666666666667,0.8,0,6,11
"matern",2,0.666666666666667,0.8,0,6,11
"matern",1,2,0.9,0,6,11
"matern",2,2,0.9,0,6,11
"matern",1,1,0.9,0,6,11
"matern",2,1,0.9,0,6,11
"matern",1,0.666666666666667,0.9,0,6,11
"matern",2,0.666666666666667,0.9,0,6,11
"matern",1,2,1,0,6,11
"matern",2,2,1,0,6,11
"matern",1,1,1,0,6,11
"matern",2,1,1,0,6,11
"matern",1,0.666666666666667,1,0,6,11
"matern",2,0.666666666666667,1,0,6,11
"matern",1,2,0,0,6,12
"matern",2,2,0,0,6,12
"matern",1,1,0,0,6,12
"matern",2,1,0,0,6,12
"matern",1,0.666666666666667,0,0,6,12
"matern",2,0.666666666666667,0,0,6,12
"matern",1,2,0.1,0,6,12
"matern",2,2,0.1,0,6,12
"matern",1,1,0.1,0,6,12
"matern",2,1,0.1,0,6,12
"matern",1,0.666666666666667,0.1,0,6,12
"matern",2,0.666666666666667,0.1,0,6,12
"matern",1,2,0.2,0,6,12
"matern",2,2,0.2,0,6,12
"matern",1,1,0.2,0,6,12
"matern",2,1,0.2,0,6,12
"matern",1,0.666666666666667,0.2,0,6,12
"matern",2,0.666666666666667,0.2,0,6,12
"matern",1,2,0.3,0,6,12
"matern",2,2,0.3,0,6,12
"matern",1,1,0.3,0,6,12
"matern",2,1,0.3,0,6,12
"matern",1,0.666666666666667,0.3,0,6,12
"matern",2,0.666666666666667,0.3,0,6,12
"matern",1,2,0.4,0,6,12
"matern",2,2,0.4,0,6,12
"matern",1,1,0.4,0,6,12
"matern",2,1,0.4,0,6,12
"matern",1,0.666666666666667,0.4,0,6,12
"matern",2,0.666666666666667,0.4,0,6,12
"matern",1,2,0.5,0,6,12
"matern",2,2,0.5,0,6,12
"matern",1,1,0.5,0,6,12
"matern",2,1,0.5,0,6,12
"matern",1,0.666666666666667,0.5,0,6,12
"matern",2,0.666666666666667,0.5,0,6,12
"matern",1,2,0.6,0,6,12
"matern",2,2,0.6,0,6,12
"matern",1,1,0.6,0,6,12
"matern",2,1,0.6,0,6,12
"matern",1,0.666666666666667,0.6,0,6,12
"matern",2,0.666666666666667,0.6,0,6,12
"matern",1,2,0.7,0,6,12
"matern",2,2,0.7,0,6,12
"matern",1,1,0.7,0,6,12
"matern",2,1,0.7,0,6,12
"matern",1,0.666666666666667,0.7,0,6,12
"matern",2,0.666666666666667,0.7,0,6,12
"matern",1,2,0.8,0,6,12
"matern",2,2,0.8,0,6,12
"matern",1,1,0.8,0,6,12
"matern",2,1,0.8,0,6,12
"matern",1,0.666666666666667,0.8,0,6,12
"matern",2,0.666666666666667,0.8,0,6,12
"matern",1,2,0.9,0,6,12
"matern",2,2,0.9,0,6,12
"matern",1,1,0.9,0,6,12
"matern",2,1,0.9,0,6,12
"matern",1,0.666666666666667,0.9,0,6,12
"matern",2,0.666666666666667,0.9,0,6,12
"matern",1,2,1,0,6,12
"matern",2,2,1,0,6,12
"matern",1,1,1,0,6,12
"matern",2,1,1,0,6,12
"matern",1,0.666666666666667,1,0,6,12
"matern",2,0.666666666666667,1,0,6,12
"rbf",1,2,0,0,6,1
"rbf",1,1,0,0,6,1
"rbf",1,0.666666666666667,0,0,6,1
"rbf",1,2,0.1,0,6,1
"rbf",1,1,0.1,0,6,1
"rbf",1,0.666666666666667,0.1,0,6,1
"rbf",1,2,0.2,0,6,1
"rbf",1,1,0.2,0,6,1
"rbf",1,0.666666666666667,0.2,0,6,1
"rbf",1,2,0.3,0,6,1
"rbf",1,1,0.3,0,6,1
"rbf",1,0.666666666666667,0.3,0,6,1
"rbf",1,2,0.4,0,6,1
"rbf",1,1,0.4,0,6,1
"rbf",1,0.666666666666667,0.4,0,6,1
"rbf",1,2,0.5,0,6,1
"rbf",1,1,0.5,0,6,1
"rbf",1,0.666666666666667,0.5,0,6,1
"rbf",1,2,0.6,0,6,1
"rbf",1,1,0.6,0,6,1
"rbf",1,0.666666666666667,0.6,0,6,1
"rbf",1,2,0.7,0,6,1
"rbf",1,1,0.7,0,6,1
"rbf",1,0.666666666666667,0.7,0,6,1
"rbf",1,2,0.8,0,6,1
"rbf",1,1,0.8,0,6,1
"rbf",1,0.666666666666667,0.8,0,6,1
"rbf",1,2,0.9,0,6,1
"rbf",1,1,0.9,0,6,1
"rbf",1,0.666666666666667,0.9,0,6,1
"rbf",1,2,1,0,6,1
"rbf",1,1,1,0,6,1
"rbf",1,0.666666666666667,1,0,6,1
"rbf",1,2,0,0,6,2
"rbf",1,1,0,0,6,2
"rbf",1,0.666666666666667,0,0,6,2
"rbf",1,2,0.1,0,6,2
"rbf",1,1,0.1,0,6,2
"rbf",1,0.666666666666667,0.1,0,6,2
"rbf",1,2,0.2,0,6,2
"rbf",1,1,0.2,0,6,2
"rbf",1,0.666666666666667,0.2,0,6,2
"rbf",1,2,0.3,0,6,2
"rbf",1,1,0.3,0,6,2
"rbf",1,0.666666666666667,0.3,0,6,2
"rbf",1,2,0.4,0,6,2
"rbf",1,1,0.4,0,6,2
"rbf",1,0.666666666666667,0.4,0,6,2
"rbf",1,2,0.5,0,6,2
"rbf",1,1,0.5,0,6,2
"rbf",1,0.666666666666667,0.5,0,6,2
"rbf",1,2,0.6,0,6,2
"rbf",1,1,0.6,0,6,2
"rbf",1,0.666666666666667,0.6,0,6,2
"rbf",1,2,0.7,0,6,2
"rbf",1,1,0.7,0,6,2
"rbf",1,0.666666666666667,0.7,0,6,2
"rbf",1,2,0.8,0,6,2
"rbf",1,1,0.8,0,6,2
"rbf",1,0.666666666666667,0.8,0,6,2
"rbf",1,2,0.9,0,6,2
"rbf",1,1,0.9,0,6,2
"rbf",1,0.666666666666667,0.9,0,6,2
"rbf",1,2,1,0,6,2
"rbf",1,1,1,0,6,2
"rbf",1,0.666666666666667,1,0,6,2
"rbf",1,2,0,0,6,3
"rbf",1,1,0,0,6,3
"rbf",1,0.666666666666667,0,0,6,3
"rbf",1,2,0.1,0,6,3
"rbf",1,1,0.1,0,6,3
"rbf",1,0.666666666666667,0.1,0,6,3
"rbf",1,2,0.2,0,6,3
"rbf",1,1,0.2,0,6,3
"rbf",1,0.666666666666667,0.2,0,6,3
"rbf",1,2,0.3,0,6,3
"rbf",1,1,0.3,0,6,3
"rbf",1,0.666666666666667,0.3,0,6,3
"rbf",1,2,0.4,0,6,3
"rbf",1,1,0.4,0,6,3
"rbf",1,0.666666666666667,0.4,0,6,3
"rbf",1,2,0.5,0,6,3
"rbf",1,1,0.5,0,6,3
"rbf",1,0.666666666666667,0.5,0,6,3
"rbf",1,2,0.6,0,6,3
"rbf",1,1,0.6,0,6,3
"rbf",1,0.666666666666667,0.6,0,6,3
"rbf",1,2,0.7,0,6,3
"rbf",1,1,0.7,0,6,3
"rbf",1,0.666666666666667,0.7,0,6,3
"rbf",1,2,0.8,0,6,3
"rbf",1,1,0.8,0,6,3
"rbf",1,0.666666666666667,0.8,0,6,3
"rbf",1,2,0.9,0,6,3
"rbf",1,1,0.9,0,6,3
"rbf",1,0.666666666666667,0.9,0,6,3
"rbf",1,2,1,0,6,3
"rbf",1,1,1,0,6,3
"rbf",1,0.666666666666667,1,0,6,3
"rbf",1,2,0,0,6,4
"rbf",1,1,0,0,6,4
"rbf",1,0.666666666666667,0,0,6,4
"rbf",1,2,0.1,0,6,4
"rbf",1,1,0.1,0,6,4
"rbf",1,0.666666666666667,0.1,0,6,4
"rbf",1,2,0.2,0,6,4
"rbf",1,1,0.2,0,6,4
"rbf",1,0.666666666666667,0.2,0,6,4
"rbf",1,2,0.3,0,6,4
"rbf",1,1,0.3,0,6,4
"rbf",1,0.666666666666667,0.3,0,6,4
"rbf",1,2,0.4,0,6,4
"rbf",1,1,0.4,0,6,4
"rbf",1,0.666666666666667,0.4,0,6,4
"rbf",1,2,0.5,0,6,4
"rbf",1,1,0.5,0,6,4
"rbf",1,0.666666666666667,0.5,0,6,4
"rbf",1,2,0.6,0,6,4
"rbf",1,1,0.6,0,6,4
"rbf",1,0.666666666666667,0.6,0,6,4
"rbf",1,2,0.7,0,6,4
"rbf",1,1,0.7,0,6,4
"rbf",1,0.666666666666667,0.7,0,6,4
"rbf",1,2,0.8,0,6,4
"rbf",1,1,0.8,0,6,4
"rbf",1,0.666666666666667,0.8,0,6,4
