lengthscale l2regularizer rmse_mean rmse_median rmse_std pi_cov pi_sum nll_mean nll_median nll_std
0.8 0.5 0.999876 0.84523714 0.51337725 0.9607843137254902 49 0.9508826 0.9366895 0.10007188
0.25 0.25 2.7411747 1.5682728 3.614946 0.9411764705882353 48 0.9821078 0.87843466 0.23044977
0.35 0.55 2.3549542 1.5889772 2.4826667 0.9215686274509803 47 1.0945868 1.0421019 0.20248456
0.35 0.6 2.2078605 1.4750698 2.3691459 0.9411764705882353 48 1.0527282 0.9504963 0.1942683
0.35 0.5 2.378405 1.6579387 2.7704084 0.9215686274509803 47 1.0478069 0.97210526 0.1909643
0.35 0.85 2.1846356 1.4496975 2.2481008 0.9215686274509803 47 1.0936966 1.1152141 0.24854273
0.35 0.8 2.33083 1.564584 2.429022 0.9215686274509803 47 1.0829355 1.0937018 0.21122544
0.35 0.65 2.2962685 1.5715449 2.4394212 0.9215686274509803 47 1.0499113 0.98289317 0.21733768
0.4 0.5 1.970451 1.7330527 1.7006779 0.9215686274509803 47 1.031096 1.035696 0.20144208
0.3 0.45 2.3459897 1.5716081 2.6972716 0.9411764705882353 48 1.0815402 0.991716 0.29477343
0.4 0.1 2.008194 1.8034307 1.734055 0.9607843137254902 49 1.0391971 1.0450804 0.21422687
0.2 0.1 2.3326159 2.214546 1.6151732 0.9215686274509803 47 1.1854316 1.0696135 0.32569262
0.4 0.4 1.9148127 1.5485299 1.8146976 0.9411764705882353 48 0.9896841 0.8908136 0.19785297
0.35 0.75 2.229103 1.5143673 2.3133986 0.9215686274509803 47 1.0616924 0.97690374 0.21208107
0.35 0.7 2.3217347 1.4747097 2.46645 0.9215686274509803 47 1.1028728 1.1051292 0.22536059
0.35 0.95 2.273571 1.5038931 2.7506683 0.9215686274509803 47 1.05954 0.96652305 0.22187588
0.4 0.15 1.9503672 1.7059729 1.6943346 0.9215686274509803 47 1.003442 0.91477334 0.20495732
0.4 0.45 1.9332209 1.6638967 1.7359058 0.9411764705882353 48 0.98302543 0.92213476 0.18339187
0.4 0.35 1.9327914 1.6379917 1.7557917 0.9215686274509803 47 0.98164624 0.89873296 0.18574347
0.4 0.6 1.9307811 1.4693033 1.787342 0.9411764705882353 48 1.001097 0.9543607 0.18019897
