lengthscale l2regularizer rmse_mean rmse_median rmse_std pi_cov pi_sum nll_mean nll_median nll_std
0.9 0.45 1.0026906 0.9221816 0.47017318 0.9019607843137255 46 1.0928876 1.0774543 0.24803463
0.85 0.4 1.0830508 1.1742876 0.5082573 0.9607843137254902 49 1.0177293 0.9120087 0.23744117
0.9 0.2 1.141539 1.0594916 0.4028374 0.9215686274509803 47 1.1483777 1.014427 0.34859672
0.8 0.95 1.1040856 0.96123075 0.61433184 0.9607843137254902 49 0.9868741 0.8897898 0.1986786
0.8 1.0 1.1095665 0.98329794 0.5177382 0.9607843137254902 49 0.987302 0.9775249 0.13880707
0.8 0.25 1.061382 0.96836776 0.5023222 0.9411764705882353 48 1.034678 0.895439 0.25282487
0.8 0.3 1.1464651 1.0425026 0.40424338 0.9215686274509803 47 1.0661675 1.0446262 0.19160184
0.75 1.0 1.0254533 0.9720808 0.44712016 0.9607843137254902 49 1.0317274 0.9372082 0.24218035
0.75 0.3 1.1233219 0.9989933 0.5078959 0.9607843137254902 49 0.9886904 0.9119808 0.2103137
0.85 0.05 1.0048087 0.87701094 0.48914844 0.9607843137254902 49 1.0535142 0.9656408 0.24855514
0.85 0.2 0.9989789 0.86817604 0.47380978 0.9607843137254902 49 1.019957 1.0323678 0.15649885
0.55 0.05 1.2118652 1.0705283 0.67376447 0.9607843137254902 49 0.9390982 0.85058796 0.1591028
0.85 0.1 1.0941081 0.9025904 0.59818435 0.9803921568627451 50 0.98178977 0.91676116 0.17422217
0.85 0.8 1.0434762 0.98480844 0.43785605 0.9607843137254902 49 1.016982 0.9578583 0.23076653
0.9 0.05 1.1557755 1.0721704 0.66293174 0.9607843137254902 49 1.0048741 0.9151269 0.22199072
