lengthscale l2regularizer bma_mean_rmse_mean bma_mean_rmse_median bma_mean_std bma_mean_cov nll_bma_mean_mean nll_bma_mean_median nll_bma_mean_std 
2.5 1.15 1.0620216 0.8413044 0.41908336 0.9607843137254902 1.0572553 0.98444426 0.21305293
2.35 1.6 1.0592332 0.8379477 0.42126986 0.9607843137254902 1.07082 0.9830527 0.24311954
2.5 1.2 1.0610336 0.8405471 0.41995177 0.9607843137254902 1.0593213 0.98397756 0.2176823
2.225 1.4 1.0636816 0.8427603 0.41730195 0.9607843137254902 1.0483819 0.98552215 0.19421689
2.425 0.85 1.0677005 0.84677696 0.41449317 0.9607843137254902 1.0323391 0.98678815 0.15817729
2.425 1.3 1.0609502 0.8404468 0.4198703 0.9607843137254902 1.0589428 0.98405004 0.2167594
2.425 0.9 1.0667746 0.84605074 0.41522598 0.9607843137254902 1.0363146 0.98644763 0.16703482
2.5 1.3 1.0602257 0.8392254 0.42064083 0.9607843137254902 1.0657684 0.98350924 0.2318688
2.425 1.95 1.0543789 0.83743966 0.42601448 0.9607843137254902 1.0909063 0.9797957 0.28743622
2.425 1.25 1.0619242 0.8410939 0.4190264 0.9607843137254902 1.056675 0.9844974 0.21200588
2.225 1.25 1.0658919 0.84491986 0.41562632 0.9607843137254902 1.0393386 0.986347 0.17445147
2.5 1.75 1.0551609 0.8362328 0.4254606 0.9607843137254902 1.0874817 0.98028755 0.27969646
2.275 1.5 1.0613908 0.8405601 0.41924083 0.9607843137254902 1.0585569 0.98436916 0.21621698
2.5 1.6 1.0566663 0.8357501 0.42400634 0.9607843137254902 1.0809933 0.9813031 0.265316
2.5 1.9 1.0537218 0.8382269 0.42683765 0.9607843137254902 1.0931869 0.979299 0.29236457
2.5 0.65 1.0692414 0.8479657 0.41340464 0.9607843137254902 1.030713 0.98707443 0.15436095
2.425 1.05 1.0645462 0.8440366 0.41692558 0.9607843137254902 1.0440435 0.9856572 0.18410797
2.5 1.85 1.0543103 0.8376254 0.42622918 0.9607843137254902 1.0914425 0.97970414 0.28840348
2.4 0.5 1.0726931 0.85077065 0.41089413 0.9607843137254902 1.0179862 0.9877823 0.12633458
2.225 0.75 1.0738237 0.8521422 0.41008228 0.9607843137254902 1.0103039 0.9879749 0.11135026
2.425 0.1 1.0274558 0.8367361 0.38678324 0.9411764705882353 1.108522 0.97593164 0.28206018
2.225 1.95 1.0577141 0.8363412 0.42235875 0.9607843137254902 1.0776936 0.98221385 0.2584268
2.525 0.15 1.0266683 0.8268429 0.38741347 0.9411764705882353 1.0894532 0.9764926 0.24833089
2.5 2.0 1.0529324 0.8395152 0.42753798 0.9607843137254902 1.096382 0.9787375 0.29935986
2.525 0.1 1.0345433 0.8370492 0.38067827 0.9411764705882353 1.1136534 0.9759368 0.28749266
2.525 0.05 0.9870756 0.84040374 0.46391764 0.9215686274509803 1.1406349 1.002234 0.33981156
2.225 1.9 1.0580497 0.8368508 0.42203477 0.9607843137254902 1.0747361 0.9824834 0.25202394
2.425 1.1 1.0642257 0.8432659 0.41713288 0.9607843137254902 1.0481366 0.9855368 0.19300644
2.425 0.45 1.0721897 0.85007477 0.4112321 0.9607843137254902 1.0220944 0.9876778 0.1353091
2.525 0.8 1.0662826 0.8456838 0.41573134 0.9607843137254902 1.0392966 0.9861872 0.1731606
2.475 1.1 1.0629138 0.8424741 0.41834402 0.9607843137254902 1.0518094 0.9848531 0.20136309
2.525 0.65 1.0683621 0.8474078 0.41414195 0.9607843137254902 1.0327364 0.98681617 0.15882814
2.35 1.9 1.0560685 0.8349521 0.42413887 0.9607843137254902 1.0834557 0.9811092 0.27092153
2.425 0.55 1.0717945 0.8503121 0.41158193 0.9607843137254902 1.0202641 0.9876381 0.13137627
2.525 0.25 1.058224 0.8458375 0.40405524 0.9411764705882353 1.0309228 0.9838099 0.1579417
2.25 1.6 1.0607419 0.83969283 0.41974235 0.9607843137254902 1.0622591 0.98403883 0.2245093
2.225 0.85 1.0722595 0.8506994 0.41114023 0.9607843137254902 1.0137321 0.987816 0.11827874
2.25 1.0 1.069074 0.8481288 0.41341147 0.9607843137254902 1.0256901 0.9872323 0.14431924
2.525 1.4 1.0586405 0.8375573 0.42217705 0.9607843137254902 1.0732989 0.9825207 0.24834898
2.525 0.9 1.0651764 0.8443619 0.41654238 0.9607843137254902 1.0458843 0.98576164 0.18769331
2.525 0.75 1.0672175 0.84633875 0.41499117 0.9607843137254902 1.0382596 0.9864819 0.17100093
2.375 0.6 1.0720881 0.8505111 0.41133216 0.9607843137254902 1.0178616 0.98771524 0.12651959
2.475 2.0 1.0532137 0.8388202 0.4271873 0.9607843137254902 1.0947083 0.97902656 0.29563734
2.65 1.05 1.0609692 0.84006166 0.42024836 0.9607843137254902 1.0633763 0.9837127 0.22597675
2.25 1.95 1.0570498 0.83599025 0.42301503 0.9607843137254902 1.079012 0.9818023 0.26139244
2.65 1.1 1.0599829 0.839406 0.4211764 0.9607843137254902 1.0655522 0.9832165 0.23118149
2.525 1.35 1.058989 0.83824134 0.4218199 0.9607843137254902 1.0696734 0.982773 0.24037729
2.525 1.5 1.0573438 0.8364175 0.42342722 0.9607843137254902 1.0780615 0.9816822 0.25892308
2.525 1.55 1.0568249 0.8358662 0.42393428 0.9607843137254902 1.0804102 0.98137796 0.26408023
2.425 1.0 1.0652243 0.84473354 0.41641903 0.9607843137254902 1.0410461 0.98594165 0.177349
2.525 1.95 1.0529276 0.83943605 0.42763376 0.9607843137254902 1.0962406 0.9787127 0.2990357
2.2 0.8 1.0734409 0.85177785 0.41032422 0.9607843137254902 1.0112747 0.98796827 0.1132603
2.425 0.95 1.066184 0.845497 0.4156759 0.9607843137254902 1.03913 0.98626184 0.17310427
2.275 0.7 1.0734121 0.8515946 0.41035572 0.9607843137254902 1.0114738 0.9879143 0.11342194
2.525 1.45 1.057911 0.8370044 0.42281914 0.9607843137254902 1.0747682 0.98216134 0.25150824
2.25 1.15 1.0666777 0.8459374 0.41514254 0.9607843137254902 1.0354071 0.9865544 0.16578588
2.55 0.1 1.0309768 0.83607805 0.38344467 0.9411764705882353 1.1124475 0.9759351 0.28887573
2.2 1.0 1.070412 0.84910464 0.4124025 0.9607843137254902 1.0197524 0.98756576 0.13137938
2.55 0.15 1.0356622 0.832783 0.39237303 0.9411764705882353 1.104899 0.98156667 0.273617
2.15 1.6 1.062569 0.841517 0.4180192 0.9607843137254902 1.0527965 0.9851121 0.2041436
2.15 1.55 1.0633799 0.8422076 0.41738024 0.9607843137254902 1.0506175 0.9854504 0.19922884
2.55 0.2 1.0595695 0.8239585 0.4008828 0.9411764705882353 1.0546159 0.9838097 0.16129348
2.55 0.3 1.0723853 0.8478974 0.41122234 0.9607843137254902 1.0581974 0.9869168 0.2118986
2.55 0.65 1.0680903 0.846874 0.41433224 0.9607843137254902 1.0346557 0.9867594 0.16272433
2.55 0.7 1.0673354 0.8463748 0.41488597 0.9607843137254902 1.0367165 0.98650557 0.16714753
2.425 1.75 1.0563381 0.8352357 0.4241252 0.9607843137254902 1.0827378 0.98118234 0.2693835
2.55 0.4 1.0692295 0.8465822 0.41318592 0.9607843137254902 1.0325563 0.98693967 0.15720062
2.425 1.8 1.0557047 0.83507895 0.42471105 0.9607843137254902 1.0842296 0.98077905 0.2726005
2.55 0.8 1.0660516 0.84547913 0.41593885 0.9607843137254902 1.0416197 0.9860537 0.17834729
2.15 1.7 1.0615269 0.84038424 0.41891485 0.9607843137254902 1.0598987 0.98447096 0.21990742
2.15 1.65 1.0618938 0.84094024 0.4186164 0.9607843137254902 1.0559376 0.9847213 0.21117452
2.55 0.5 1.0692071 0.848258 0.4135384 0.9607843137254902 1.03025 0.98697066 0.1530015527
2.525 1.75 1.05457 0.83631814 0.42605728 0.9607843137254902 1.0879499 0.97993815 0.2807358
2.25 1.35 1.0638269 0.8430203 0.41721785 0.9607843137254902 1.046983 0.9855839 0.19107313
2.425 2.0 1.0538194 0.8379572 0.42654285 0.9607843137254902 1.0923289 0.9794273 0.29052418
2.45 0.3 1.071282 0.8493252 0.41176385 0.9607843137254902 1.0156432 0.98742235 0.11866567
2.45 0.05 0.9896495 0.8411273 0.4641718 0.9215686274509803 1.1420188 1.004617 0.34100446
2.45 0.25 1.0699164 0.84861815 0.41284302 0.9607843137254902 1.0287956 0.98692644 0.14689624
2.55 0.75 1.0668015 0.8458855 0.41532132 0.9607843137254902 1.0396427 0.986331 0.17390853
2.3 1.85 1.0572357 0.83611035 0.42294127 0.9607843137254902 1.077981 0.98191535 0.25890636
2.45 0.15 1.0495797 0.8397237 0.36990127 0.9411764705882353 1.1078138 0.97596586 0.28266945
2.45 0.2 1.0568727 0.8379541 0.4037427 0.9411764705882353 1.0502418 0.98348933 0.19970141
2.45 0.7 1.0694544 0.8482038 0.41326115 0.9607843137254902 1.0290033 0.9871613 0.15062845
2.525 1.7 1.0554917 0.83617485 0.42516825 0.9607843137254902 1.087169 0.9804714 0.27882913
2.525 2.0 1.0525712 0.8399495 0.42797533 0.9607843137254902 1.0975348 0.9784651 0.301920691
2.45 0.4 1.069154 0.8478703 0.41350386 0.9607843137254902 1.025854 0.987043 0.14306873
2.425 1.85 1.0553193 0.8360295 0.4251159 0.9607843137254902 1.086969 0.9804627 0.2787196
2.45 1.3 1.0609664 0.84015226 0.41991243 0.9607843137254902 1.061852 0.9839341 0.22320339
2.45 0.75 1.0688515 0.84770715 0.413684 0.9607843137254902 1.0315405 0.98701274 0.15636614
2.55 1.1 1.0618743 0.84117776 0.41927493 0.9607843137254902 1.0578902 0.9843386 0.21450809
2.55 1.0 1.0633062 0.842399 0.4180658 0.9607843137254902 1.0525472 0.9850078 0.20233196
2.55 1.05 1.0623436 0.8417514 0.41888124 0.9607843137254902 1.0546051 0.98458695 0.20693442
2.55 1.15 1.061005 0.8404496 0.4200572 0.9607843137254902 1.060288 0.98387253 0.2198735
2.45 1.25 1.0613753 0.84067786 0.4195476 0.9607843137254902 1.0587786 0.98421425 0.2163002
2.475 0.75 1.0680423 0.8470783 0.4143305 0.9607843137254902 1.0332533 0.98680705 0.15995194
2.55 0.25 1.0586394 0.8473675 0.40389633 0.9411764705882353 1.0324181 0.9839984 0.16089948
2.45 1.9 1.0544485 0.8371852 0.42600542 0.9607843137254902 1.0903199 0.97984445 0.28603578
2.55 1.25 1.0600723 0.8391738 0.4209004 0.9607843137254902 1.0671141 0.98331106 0.23473862
2.45 0.9 1.0663704 0.8457698 0.41555813 0.9607843137254902 1.0375293 0.9863117 0.16963968
2.55 1.3 1.0590926 0.8384446 0.42180175 0.9607843137254902 1.0692697 0.9828106 0.23935904
2.55 1.35 1.0585889 0.8377577 0.42230254 0.9607843137254902 1.0719658 0.9825006 0.24539901
2.45 1.6 1.0576837 0.8365108 0.42291194 0.9607843137254902 1.0776473 0.98200655 0.25791216
2.45 1.2 1.0621856 0.8414058 0.418817 0.9607843137254902 1.0550532 0.98460805 0.20832132
2.45 1.45 1.0593082 0.8381375 0.4213442 0.9607843137254902 1.0697634 0.9830547 0.24046949
2.45 1.65 1.0569501 0.83587724 0.42358318 0.9607843137254902 1.0796354 0.9815699 0.2624747
2.45 1.15 1.0626775 0.8422537 0.41846132 0.9607843137254902 1.0516839 0.98483217 0.20098487
2.55 0.95 1.0638837 0.8431616 0.41762447 0.9607843137254902 1.049875 0.9852394 0.19640705
2.475 0.65 1.0696 0.8483925 0.4131771 0.9607843137254902 1.0287942 0.98715967 0.15027767
2.45 1.5 1.0585366 0.8375912 0.42212012 0.9607843137254902 1.072935 0.98254156 0.24772105
2.45 1.05 1.0644355 0.84362125 0.4170055 0.9607843137254902 1.0473717 0.98558354 0.19126505
2.45 1.1 1.0634109 0.84294 0.4178594 0.9607843137254902 1.0489324 0.9851719 0.19478755
2.575 0.1 1.0311 0.8366294 0.38335803 0.9411764705882353 1.1134152 0.97592723 0.29053518
2.475 0.5 1.0709239 0.8494524 0.41220436 0.9607843137254902 1.0250286 0.98742306 0.14202149
2.475 0.35 1.0718074 0.84918094 0.41138202 0.9607843137254902 1.0310036 0.98743844 0.15187638
2.45 1.7 1.0562553 0.8353946 0.4242593 0.9607843137254902 1.0813853 0.98116827 0.2663638
2.45 1.85 1.0549024 0.8365179 0.42554516 0.9607843137254902 1.0884818 0.98016286 0.28199562
2.55 1.2 1.0606872 0.8396666 0.42031097 0.9607843137254902 1.0643387 0.98367137 0.22847229
2.45 1.35 1.0603261 0.8394175 0.4204652 0.9607843137254902 1.0645896 0.9836156 0.22931418
2.475 0.2 1.0648884 0.83692086 0.39721215 0.9411764705882353 1.0504202 0.983817 0.15390246
2.45 1.55 1.0579531 0.8370249 0.42265144 0.9607843137254902 1.0751473 0.98219573 0.2524529
2.45 1.75 1.0559088 0.83494425 0.42456594 0.9607843137254902 1.0836852 0.9809029 0.27129996
2.525 0.2 1.0591875 0.84645677 0.40354759 0.9411764705882353 1.0557585 0.9838385 0.212843
2.45 1.95 1.0540074 0.8379071 0.42641607 0.9607843137254902 1.0921911 0.9795342 0.2901501
2.25 1.85 1.057973 0.83691347 0.4221862 0.9607843137254902 1.0744963 0.98238176 0.25156215
2.475 0.7 1.0689511 0.8479069 0.41365543 0.9607843137254902 1.0300593 0.98705 0.15273388
2.55 0.45 1.0694808 0.8473681 0.4132277 0.9607843137254902 1.0339277 0.98708916 0.16066292
2.475 0.15 1.0272471 0.8316326 0.38625187 0.9411764705882353 1.0957406 0.9759711 0.26671553
2.475 0.85 1.0664902 0.84581953 0.41548213 0.9607843137254902 1.0368263 0.9863467 0.16805558
2.475 1.7 1.0560721 0.83504295 0.42450628 0.9607843137254902 1.0839715 0.98093 0.2720293
2.475 0.95 1.0651001 0.84446883 0.41655728 0.9607843137254902 1.042409 0.9858669 0.18031105
2.475 1.0 1.0647873 0.8437929 0.41672614 0.9607843137254902 1.0456189 0.98577 0.1872549
2.25 1.45 1.0625165 0.841586 0.41823998 0.9607843137254902 1.0530168 0.984958 0.20416816
2.475 1.05 1.0637726 0.84318095 0.41761145 0.9607843137254902 1.0488065 0.9852834 0.19461975
2.475 1.4 1.059611 0.83834475 0.42115092 0.9607843137254902 1.0696226 0.9831548 0.2401253
2.45 2.0 1.0535163 0.83818376 0.4268138 0.9607843137254902 1.0933 0.97928494 0.29262668
2.475 0.6 1.0703162 0.84874547 0.41258416 0.9607843137254902 1.0274017 0.9873501 0.14683765
2.45 0.35 1.0727618 0.84880084 0.41063467 0.9607843137254902 1.0511991 0.9871465 0.19655192
2.425 0.05 1.0012876 0.85479796 0.45536762 0.9019607843137255 1.161831 1.0053407 0.38341114
2.475 1.45 1.0586246 0.83774453 0.42206162 0.9607843137254902 1.0712951 0.9826299 0.2440661
2.475 0.9 1.0657743 0.84529185 0.41607174 0.9607843137254902 1.0409731 0.9860214 0.1770629
2.3 1.55 1.0604712 0.83940196 0.42005974 0.9607843137254902 1.0634557 0.98384726 0.2271041
2.475 1.35 1.0598297 0.8390522 0.42096275 0.9607843137254902 1.06592 0.98333263 0.23206435
2.575 0.35 1.0698463 0.8478704 0.41367996 0.9607843137254902 1.0635054 0.9859152 0.22429845
2.475 1.55 1.0577048 0.8366692 0.422894 0.9607843137254902 1.0758997 0.9820709 0.2540753
2.55 0.6 1.0683154 0.84741145 0.41420326 0.9607843137254902 1.0318047 0.98679984 0.15648235
2.475 0.8 1.067585 0.8466519 0.41463977 0.9607843137254902 1.034848 0.98668265 0.16364153
2.475 1.85 1.0545758 0.83692575 0.42592436 0.9607843137254902 1.08982 0.97993696 0.28495044
2.475 1.75 1.0554813 0.8353188 0.42500648 0.9607843137254902 1.0852115 0.9806221 0.27478448
2.475 1.5 1.0581259 0.8371666 0.42256418 0.9607843137254902 1.0746466 0.9822539 0.25139663
2.45 0.45 1.0714991 0.84889996 0.41166458 0.9607843137254902 1.0246533 0.98759806 0.14087479
2.475 0.1 1.0343591 0.8379208 0.38095877 0.9411764705882353 1.1114762 0.9759512 0.28490552
2.475 1.95 1.0537127 0.8383224 0.42675203 0.9607843137254902 1.0934988 0.9793327 0.29300076
2.45 0.65 1.0700287 0.84880686 0.41287598 0.9607843137254902 1.0265778 0.98730946 0.14510013
2.5 0.05 0.9890332 0.84242964 0.46406707 0.9215686274509803 1.1437 1.0039365 0.34490985
2.475 1.8 1.0549636 0.8364239 0.4256128 0.9607843137254902 1.0880951 0.9801662 0.28108323
2.475 1.3 1.0606091 0.83962226 0.42024508 0.9607843137254902 1.0634619 0.9837543 0.22666097
2.4 2.0 1.0541743 0.8370249 0.42605686 0.9607843137254902 1.0901208 0.97979546 0.2856873
2.475 1.6 1.0569197 0.8360434 0.4236682 0.9607843137254902 1.0785002 0.9815732 0.2599416
2.575 0.75 1.0662725 0.8453788 0.415728 0.9607843137254902 1.040984 0.98614854 0.17677988
2.5 0.15 1.0398456 0.83151853 0.3888616 0.9411764705882353 1.1027261 0.98159075 0.26803413
2.45 0.6 1.0708609 0.84929633 0.412161 0.9607843137254902 1.0221955 0.9875082 0.13562086
2.3 1.05 1.067259 0.84640646 0.41474926 0.9607843137254902 1.0348355 0.9866717 0.16399881
2.65 1.0 1.0613714 0.8409117 0.41995707 0.9607843137254902 1.0604239 0.9839075 0.21985802
2.6 1.35 1.057937 0.83699596 0.42301765 0.9607843137254902 1.0754808 0.98200536 0.25311804
2.25 0.95 1.0700339 0.84889 0.41269213 0.9607843137254902 1.0215884 0.98746085 0.1355635
2.45 0.8 1.06822 0.8471054 0.41412422 0.9607843137254902 1.0321904 0.9868773 0.15791129
2.475 0.05 0.9901316 0.8400699 0.46339065 0.9215686274509803 1.1405088 1.0049413 0.33808213
2.275 0.65 1.0737702 0.85182905 0.41010597 0.9607843137254902 1.0109688 0.98796386 0.1119705
2.575 1.2 1.060182 0.83931416 0.4208083 0.9607843137254902 1.0657024 0.9834001 0.23140052
2.575 0.55 1.0684896 0.8475577 0.41409582 0.9607843137254902 1.0320814 0.98682165 0.15713483
2.575 1.15 1.0606998 0.8399979 0.4203564 0.9607843137254902 1.0619972 0.9837115 0.22322078
2.575 1.4 1.0579318 0.83677363 0.422906 0.9607843137254902 1.0761509 0.9820944 0.25442937
2.475 1.25 1.0611379 0.8402693 0.41981205 0.9607843137254902 1.0612935 0.9840106 0.22180614
2.325 0.2 1.0429761 0.81623363 0.4136982 0.9411764705882353 1.0200058 0.9838616 0.13491544
2.45 1.4 1.0598212 0.83881277 0.42092705 0.9607843137254902 1.0675716 0.98331004 0.23562488
2.25 0.9 1.0706818 0.8493959 0.41225225 0.9607843137254902 1.0188134 0.9875958 0.12920196
2.575 1.35 1.0584598 0.8374331 0.42241642 0.9607843137254902 1.0734133 0.98241585 0.24841017
2.575 0.85 1.0647033 0.843941 0.41697925 0.9607843137254902 1.0467795 0.9855568 0.1896198
2.45 1.8 1.0555829 0.83596814 0.4249247 0.9607843137254902 1.0867733 0.9805759 0.2781267
2.575 1.1 1.0613769 0.8406155 0.41978693 0.9607843137254902 1.0606389 0.98399746 0.22039787
2.5 0.9 1.0655853 0.8447803 0.41620243 0.9607843137254902 1.0436479 0.9859167 0.18307847
2.575 1.7 1.0545689 0.8371881 0.42623037 0.9607843137254902 1.0899751 0.97979945 0.28505287
2.575 1.05 1.0618969 0.8413315 0.41933298 0.9607843137254902 1.0571988 0.9842868 0.21286164
2.575 0.8 1.0655781 0.8447563 0.41630343 0.9607843137254902 1.0446872 0.9858701 0.1849759
2.5 0.85 1.0662984 0.8454212 0.41563627 0.9607843137254902 1.0404049 0.98623824 0.1757969
2.575 1.75 1.0541086 0.83782876 0.4266668 0.9607843137254902 1.0918266 0.9794867 0.28921556
2.525 0.35 1.073596 0.8486115 0.4100591 0.9607843137254902 1.0570562 0.9872845 0.20906849
2.4 1.1 1.0646689 0.8439013 0.41677856 0.9607843137254902 1.0464896 0.98568976 0.18967599
2.525 0.3 1.0722829 0.84826463 0.41105422 0.9607843137254902 1.0550591 0.98700464 0.20506446
2.55 0.9 1.0647774 0.843923 0.4168821 0.9607843137254902 1.0472842 0.98559535 0.19094838
2.625 1.9 1.052394 0.8410702 0.4284496 0.9607843137254902 1.100139 0.97817314 0.3073997
2.475 1.2 1.0618454 0.8410532 0.4191943 0.9607843137254902 1.0578829 0.9843984 0.21428381
2.6 0.1 1.0306523 0.8376198 0.3837949 0.9411764705882353 1.1146784 0.9759002 0.29310274
2.575 1.95 1.0522631 0.84043396 0.42843735 0.9607843137254902 1.098527 0.97818375 0.30406114
2.525 1.8 1.0542786 0.83741313 0.4263548 0.9607843137254902 1.090886 0.9796579 0.28714284
2.5 1.7 1.0557317 0.8353628 0.42488074 0.9607843137254902 1.0850315 0.98070157 0.2743341
2.575 1.55 1.0561819 0.835101 0.42458147 0.9607843137254902 1.0834149 0.9809614 0.2706228
2.575 2.0 1.0517967 0.84112597 0.4289163 0.9607843137254902 1.1003333 0.97783434 0.3080866
2.6 0.05 0.9925869 0.85252833 0.46418875 0.9019607843137255 1.1614573 1.0046802 0.38347182
2.5 1.4 1.0589198 0.8379611 0.42186922 0.9607843137254902 1.0712515 0.9827312 0.24389167
2.575 1.9 1.0527209 0.83972937 0.42800972 0.9607843137254902 1.0968336 0.97851694 0.300294
2.6 0.2 1.0514902 0.8253367 0.40815017 0.9411764705882353 1.0592437 0.98381704 0.2196708
2.575 1.0 1.0627253 0.84204113 0.41861972 0.9607843137254902 1.0545114 0.9846658 0.20673212
2.6 0.6 1.0681907 0.8467088 0.41421044 0.9607843137254902 1.0370061 0.98672545 0.1677016
2.575 0.05 0.9926205 0.8415075 0.46105665 0.9215686274509803 1.1421559 1.0038652 0.3415222
2.575 1.25 1.0595022 0.83867574 0.42145997 0.9607843137254902 1.0683573 0.9830105 0.23714645
2.525 1.6 1.0563511 0.8353569 0.42437124 0.9607843137254902 1.0826672 0.98109245 0.26894414
2.575 0.25 1.0579374 0.84728694 0.40451792 0.9411764705882353 1.03382 0.9838679 0.16418023
2.325 0.25 1.0612192 0.85028934 0.40206403 0.9411764705882353 1.0179144 0.98387617 0.13024029
2.6 0.7 1.0663816 0.84577084 0.41573277 0.9607843137254902 1.0409684 0.9860822 0.1765503
2.425 1.45 1.0595522 0.8386303 0.42115262 0.9607843137254902 1.0685742 0.98316014 0.23811154
2.35 1.85 1.0565344 0.8353641 0.42373487 0.9607843137254902 1.0816269 0.98139846 0.26685333
2.6 0.5 1.0684472 0.84691644 0.41404074 0.9607843137254902 1.0360318 0.98677075 0.16527532
2.5 1.5 1.0578235 0.83682936 0.42290574 0.9607843137254902 1.0761809 0.9820508 0.25466567
2.425 1.55 1.05851 0.8373301 0.4220704 0.9607843137254902 1.0733682 0.9825678 0.24877319
2.35 1.75 1.0573463 0.8363339 0.4229925 0.9607843137254902 1.0771308 0.98192704 0.25717953
2.425 1.6 1.0577892 0.8368603 0.42277396 0.9607843137254902 1.0755973 0.98210436 0.25337994
2.425 1.5 1.0590988 0.83793056 0.42154405 0.9607843137254902 1.0710033 0.9829087 0.24324724
2.425 1.4 1.0601546 0.83917904 0.42059064 0.9607843137254902 1.0658649 0.9835179 0.23219056
2.525 1.9 1.0533577 0.83862334 0.42722186 0.9607843137254902 1.0942467 0.9790669 0.2946841
2.6 1.0 1.0624297 0.84161747 0.41888547 0.9607843137254902 1.0564934 0.98453045 0.21086416
2.575 1.3 1.0587395 0.83811164 0.4221759 0.9607843137254902 1.0702921 0.982566 0.24182753
2.55 0.05 0.99850196 0.8686949 0.46151847 0.9019607843137255 1.1685739 1.0002826 0.403202
2.6 1.05 1.0615876 0.8408398 0.4195824 0.9607843137254902 1.0592786 0.9841466 0.21727885
2.425 0.3 1.07221 0.849561 0.41088995 0.9607843137254902 1.0154846 0.9876215 0.118216515
2.575 0.45 1.0690906 0.8466214 0.4135133 0.9607843137254902 1.0376834 0.9869255 0.16848846
2.6 0.9 1.0635371 0.8429742 0.41799232 0.9607843137254902 1.0510634 0.9850124 0.19907054
2.6 1.15 1.0603907 0.8395082 0.4206739 0.9607843137254902 1.0647541 0.9834933 0.2291587
2.6 0.8 1.065251 0.84436864 0.4165978 0.9607843137254902 1.0473206 0.9856613 0.19072768
2.6 1.5 1.0563269 0.83536184 0.42453966 0.9607843137254902 1.08292 0.9810085 0.2694527
2.425 0.2 1.0576658 0.8380896 0.403687 0.9411764705882353 1.0489854 0.98384774 0.19676045
2.6 0.75 1.0657116 0.84480166 0.41622052 0.9607843137254902 1.0449855 0.9858745 0.18548399
2.35 0.1 1.0302726 0.8342083 0.38448372 0.9411764705882353 1.1036934 0.97596025 0.2716701
2.6 1.25 1.0591811 0.8382858 0.42177093 0.9607843137254902 1.0695359 0.98286045 0.23976956
2.5 1.45 1.058319 0.8373644 0.42241752 0.9607843137254902 1.0737259 0.98238355 0.24934427
2.6 0.85 1.0644699 0.84362227 0.4172173 0.9607843137254902 1.0497977 0.98538136 0.19628711
2.5 1.55 1.0570524 0.83617926 0.42358118 0.9607843137254902 1.077829 0.9816394 0.2582929
2.65 0.2 1.0418043 0.82893544 0.41219297 0.9411764705882353 1.0506511 0.9836674 0.20287593
2.3 0.45 1.0743326 0.85185075 0.4097086 0.9607843137254902 1.0131599 0.987955 0.11631515
2.6 0.95 1.0630921 0.8423251 0.418388 0.9607843137254902 1.0553699 0.9847348 0.20854644
2.6 1.4 1.0575495 0.8364377 0.42333442 0.9607843137254902 1.0774443 0.9818448 0.25715095
2.6 2.0 1.0514698 0.84172356 0.42927343 0.9607843137254902 1.1016686 0.9775703 0.3110797
2.65 0.45 1.0676343 0.84529185 0.41469625 0.9607843137254902 1.0456097 0.9863644 0.18602791
2.35 0.65 1.0719997 0.8506462 0.41141543 0.9607843137254902 1.0156325 0.9877075 0.12159435
2.625 1.8 1.0531346 0.83960485 0.42778954 0.9607843137254902 1.0966052 0.9787003 0.29967603
2.625 0.1 1.0319856 0.8383213 0.38279015 0.9411764705882353 1.1158946 0.9759209 0.2953268
2.575 0.9 1.0642098 0.8435086 0.41739702 0.9607843137254902 1.0495938 0.98531866 0.19587561
2.625 0.05 0.9912026 0.84291315 0.46380392 0.9215686274509803 1.149102 1.0046878 0.34549743
2.575 0.95 1.06332 0.84266645 0.41808313 0.9607843137254902 1.0511106 0.9850264 0.1992863
2.35 0.6 1.0727205 0.8510969 0.41089252 0.9607843137254902 1.0167887 0.9878055 0.12413971
2.55 1.4 1.058411 0.83717394 0.42245466 0.9607843137254902 1.0753069 0.9823228 0.25276923
2.575 1.65 1.0550399 0.8362098 0.42573884 0.9607843137254902 1.0874349 0.9801835 0.2795012
2.6 1.1 1.0609431 0.84028614 0.42018992 0.9607843137254902 1.061696 0.98377407 0.22267598
2.625 0.25 1.0526681 0.83372587 0.40802234 0.9411764705882353 1.0360984 0.9839735 0.16991019
2.625 1.3 1.0580652 0.83735824 0.42294487 0.9607843137254902 1.0747908 0.98203945 0.2515858
2.575 1.6 1.055744 0.8356513 0.4250497 0.9607843137254902 1.0857805 0.98062396 0.27565774
2.625 0.5 1.0676333 0.84658563 0.4147747 0.9607843137254902 1.0388618 0.9864372 0.17155309
2.6 0.4 1.0681134 0.8421333 0.41352805 0.9607843137254902 1.0370442 0.98694754 0.16459057
2.575 1.85 1.0533181 0.8392636 0.42744088 0.9607843137254902 1.0955944 0.97889686 0.29748094
2.575 1.8 1.0537184 0.8387096 0.42709973 0.9607843137254902 1.0940045 0.9791559 0.29401973
2.5 1.95 1.0533464 0.83903885 0.42717767 0.9607843137254902 1.0951792 0.97900945 0.29670522
2.6 1.3 1.0584353 0.8376584 0.4224967 0.9607843137254902 1.0719869 0.98243135 0.24532019
2.625 1.25 1.0589207 0.8379048 0.42211324 0.9607843137254902 1.07241 0.98259044 0.24617164
2.625 1.05 1.0612177 0.84044945 0.4200052 0.9607843137254902 1.0615448 0.98387617 0.22220042
