lengthscale l2regularizer bma_rmse_mean bma_rmse_median bma_std bma_cov nll_bma_mean nll_bma_median bae_rmse_mean bae_rmse_median bae_std bae_cov nll_bae_mean nll_bae_median
2.3 2.35 0.9027705 0.8479873 0.39318222 0.9215686274509803 1.0766243 0.92101383 0.88431454 0.7690004 0.37540004 0.9215686274509803 1.0066262 0.921816
2.3 3.1 0.9028577 0.8479421 0.39318982 0.9215686274509803 1.0762125 0.92102087 0.8823698 0.7713877 0.37558472 0.9215686274509803 1.0031478 0.9114009
2.3 3.55 0.9027508 0.8479716 0.39296067 0.9215686274509803 1.0768608 0.92107147 0.88093257 0.7717403 0.37588778 0.9215686274509803 0.99935645 0.90705484
2.3 3.15 0.9027157 0.84793717 0.3929421 0.9215686274509803 1.0762321 0.92106104 0.88227266 0.7715257 0.37558687 0.9215686274509803 1.0031539 0.9111921
2.3 3.2 0.90271443 0.84794104 0.39292988 0.9215686274509803 1.0762454 0.92108357 0.88215715 0.7712444 0.37552184 0.9215686274509803 1.0024997 0.9112743
2.3 3.3 0.90268475 0.8481283 0.3930105 0.9215686274509803 1.0762877 0.92104256 0.8817453 0.7713936 0.37587184 0.9215686274509803 1.0024158 0.9100499
2.3 3.25 0.9028499 0.8479462 0.3931925 0.9215686274509803 1.0762466 0.9210852 0.88194823 0.7713461 0.37563398 0.9215686274509803 1.0021812 0.909918
2.3 3.35 0.9026529 0.8480028 0.3930083 0.9215686274509803 1.0768809 0.9210447 0.8819069 0.772128 0.37571314 0.9215686274509803 1.00086 0.9099663
2.3 3.4 0.9028109 0.84801006 0.39296043 0.9215686274509803 1.0768172 0.9210246 0.88144404 0.7718415 0.37555528 0.9215686274509803 1.0004706 0.909353
2.3 3.6 0.9027703 0.84797287 0.39294803 0.9215686274509803 1.0768493 0.92104805 0.88151336 0.7724358 0.37548327 0.9215686274509803 1.0020689 0.9076558
2.3 3.7 0.9028549 0.84799075 0.39284796 0.9215686274509803 1.0767598 0.9210565 0.88102704 0.7715666 0.37554866 0.9215686274509803 1.0009546 0.9070469
2.3 3.65 0.90275955 0.847993 0.39296108 0.9215686274509803 1.07681 0.9210422 0.88086176 0.7719992 0.37576142 0.9215686274509803 0.9998038 0.90685993
2.3 3.45 0.90276843 0.8479985 0.39293915 0.9215686274509803 1.0768238 0.9210471 0.8817084 0.77255046 0.37532088 0.9215686274509803 1.0010372 0.9092957
2.3 3.5 0.902752 0.8479711 0.39296734 0.9215686274509803 1.0768503 0.92105913 0.8812043 0.7723223 0.3755466 0.9215686274509803 1.0001868 0.908542
2.3 2.55 0.9028427 0.84800255 0.3931169 0.9215686274509803 1.0767804 0.9210086 0.88395077 0.7711368 0.37556905 0.9215686274509803 1.0034837 0.9180467
2.3 4.15 0.9026678 0.8478527 0.39293113 0.9215686274509803 1.0768669 0.92109853 0.8802944 0.7729606 0.375198 0.9411764705882353 1.000707 0.9060327
2.3 4.2 0.90267634 0.84785104 0.39292184 0.9215686274509803 1.07688 0.92110145 0.88077974 0.7736007 0.37488347 0.9215686274509803 1.0020347 0.9063857
2.3 4.25 0.90282613 0.84799516 0.39309824 0.9215686274509803 1.0764414 0.92112887 0.88048035 0.7729543 0.37489358 0.9215686274509803 1.0020221 0.90578663
2.3 4.3 0.9028135 0.84797525 0.39303318 0.9215686274509803 1.0764054 0.9211619 0.88027954 0.77311194 0.37501162 0.9411764705882353 1.0012373 0.9053047
2.3 4.35 0.9028294 0.8479744 0.39308852 0.9215686274509803 1.076425 0.92114556 0.88041216 0.77304804 0.37482935 0.9215686274509803 1.0025649 0.9056932
2.3 4.05 0.902616 0.84785855 0.39300355 0.9215686274509803 1.0769118 0.9210788 0.8807662 0.7732991 0.37518862 0.9215686274509803 1.0018959 0.90659076
2.3 4.4 0.90281457 0.8479701 0.3930663 0.9215686274509803 1.0764626 0.9211501 0.8802033 0.77289 0.3748967 0.9215686274509803 1.0011226 0.90613365
2.3 4.45 0.902788 0.8480129 0.39296693 0.9215686274509803 1.0764744 0.92117 0.8803796 0.7735179 0.374787 0.9215686274509803 1.0013766 0.9059906
2.3 4.0 0.90267605 0.8480046 0.39301533 0.9215686274509803 1.0768152 0.9210851 0.8804452 0.77260625 0.37530118 0.9215686274509803 0.99995303 0.90695703
2.3 4.1 0.9026806 0.84806085 0.39298683 0.9215686274509803 1.0769243 0.92109025 0.880559 0.7725183 0.37504265 0.9215686274509803 1.0020901 0.9055077
2.3 4.8 0.90283483 0.8480329 0.39305544 0.9215686274509803 1.0764849 0.92110825 0.88005924 0.77474815 0.37466246 0.9411764705882353 1.0013925 0.90623546
2.3 4.75 0.90284735 0.8480383 0.39304167 0.9215686274509803 1.0765169 0.92113996 0.8794775 0.77332234 0.37494758 0.9411764705882353 0.9998846 0.9058133
2.3 3.75 0.90289974 0.8481481 0.39287975 0.9215686274509803 1.0763215 0.9210589 0.8816542 0.77387893 0.37538913 0.9215686274509803 1.0023236 0.9082773
2.3 3.8 0.90287185 0.8480916 0.39288455 0.9215686274509803 1.0762337 0.92106205 0.880394 0.7710351 0.37553948 0.9215686274509803 1.0002928 0.9058662
2.3 3.85 0.90275735 0.8481306 0.3930622 0.9215686274509803 1.0763363 0.92105645 0.8807532 0.7728512 0.37529704 0.9215686274509803 1.0016332 0.90763164
2.3 3.9 0.9028104 0.84821224 0.3930306 0.9215686274509803 1.0763427 0.92107797 0.8805897 0.77211523 0.37526006 0.9215686274509803 1.0005605 0.90613365
2.3 3.95 0.9026849 0.8480272 0.39299813 0.9215686274509803 1.0767822 0.92108023 0.8808463 0.7730675 0.37513423 0.9215686274509803 1.0020332 0.9072735
2.3 4.5 0.90283746 0.84800684 0.3930563 0.9215686274509803 1.0764742 0.92115045 0.88032717 0.77354866 0.3747425 0.9411764705882353 1.0022142 0.9054002
2.3 4.6 0.9028475 0.848119 0.3930799 0.9215686274509803 1.0764135 0.921114 0.87958485 0.7727568 0.37504676 0.9411764705882353 1.0000544 0.9056202
2.3 4.55 0.9028453 0.8480153 0.3930484 0.9215686274509803 1.0765027 0.9211408 0.879925 0.7732085 0.37490654 0.9411764705882353 1.0009816 0.90540266
2.3 4.65 0.90284246 0.8481157 0.39303955 0.9215686274509803 1.0764282 0.9211558 0.87986666 0.77350605 0.37485558 0.9411764705882353 1.0010813 0.905653
2.3 4.85 0.90277725 0.8480191 0.39299548 0.9215686274509803 1.076507 0.9211427 0.88007975 0.7738917 0.3744682 0.9411764705882353 1.003337 0.9074286
2.3 4.7 0.90285 0.8481202 0.3930683 0.9215686274509803 1.0764416 0.9211366 0.8796029 0.7729478 0.37489325 0.9411764705882353 1.0002261 0.9056778
2.35 0.65 0.9028926 0.8481984 0.39285323 0.9215686274509803 1.0761234 0.9210703 0.8942211 0.752975 0.3850932 0.9215686274509803 1.0143048 0.93113285
2.35 0.55 0.90290016 0.8481971 0.39286968 0.9215686274509803 1.0761274 0.921057 0.89719075 0.74795055 0.39072138 0.9019607843137255 1.0141989 0.9443296
2.35 0.6 0.90289885 0.8481975 0.3928661 0.9215686274509803 1.0761257 0.9210576 0.89568144 0.7512156 0.38678363 0.9215686274509803 1.0126201 0.93794096
2.35 0.5 0.90289617 0.84820557 0.39286166 0.9215686274509803 1.0761204 0.921069 0.895458 0.74636066 0.38793683 0.9215686274509803 1.0082675 0.93603283
2.35 0.75 0.90289 0.84818995 0.39285365 0.9215686274509803 1.0761251 0.92106783 0.89270186 0.7534735 0.3827383 0.9215686274509803 1.0101353 0.9317851
2.35 0.4 0.9028857 0.84820557 0.39284402 0.9215686274509803 1.0761209 0.9210743 0.9007625 0.74710095 0.3953417 0.9019607843137255 1.0140628 0.95341897
2.35 0.45 0.90288454 0.8481972 0.39285958 0.9215686274509803 1.07613 0.92106855 0.897109 0.74994034 0.3886957 0.9215686274509803 1.0121052 0.9362154
2.3 4.9 0.9027812 0.8479526 0.3929658 0.9215686274509803 1.0764827 0.9211266 0.87976223 0.7741283 0.3746558 0.9607843137254902 1.001077 0.9077648
2.35 0.35 0.9028807 0.8482052 0.39283738 0.9215686274509803 1.0761197 0.92107415 0.8980255 0.7500111 0.38982123 0.9215686274509803 1.0130109 0.93874717
2.35 0.7 0.9028924 0.84819853 0.39285314 0.9215686274509803 1.076125 0.92107093 0.89483875 0.75410557 0.38485727 0.9215686274509803 1.0164665 0.9354461
2.35 1.1 0.9028352 0.84797406 0.39290354 0.9215686274509803 1.076093 0.9210564 0.890774 0.76237476 0.37787944 0.9215686274509803 1.0147747 0.9331835
2.35 1.25 0.9028531 0.84797555 0.39287335 0.9215686274509803 1.0760945 0.9210417 0.8895909 0.7636789 0.37680918 0.9215686274509803 1.0138022 0.9358152
2.35 1.15 0.902827 0.847975 0.3928828 0.9215686274509803 1.0760922 0.9210466 0.8903099 0.76338696 0.37737158 0.9215686274509803 1.0152671 0.9329518
2.35 1.2 0.9028482 0.8479756 0.39286506 0.9215686274509803 1.0760931 0.9210472 0.8899689 0.76391184 0.37732786 0.9215686274509803 1.0144271 0.9332781
2.35 0.8 0.90290517 0.84821403 0.39286324 0.9215686274509803 1.0761205 0.9210494 0.8935272 0.75608903 0.38155448 0.9215686274509803 1.0166329 0.9317845
2.35 0.9 0.90289354 0.8482145 0.39284116 0.9215686274509803 1.0761207 0.9210427 0.89136124 0.7583413 0.38089913 0.9215686274509803 1.0121919 0.92488897
2.35 0.85 0.9028979 0.8482071 0.3928706 0.9215686274509803 1.0761214 0.92106247 0.8934016 0.7581004 0.38101777 0.9215686274509803 1.0171229 0.93221414
2.35 0.95 0.9029053 0.8482193 0.392857 0.9215686274509803 1.0760845 0.9210433 0.8921449 0.75930303 0.3789951 0.9215686274509803 1.0167598 0.9339143
2.35 1.05 0.9028265 0.84797394 0.39288303 0.9215686274509803 1.0760871 0.9210446 0.8914795 0.76208663 0.37830406 0.9215686274509803 1.0161887 0.93332803
2.35 1.0 0.90290457 0.8482195 0.3928577 0.9215686274509803 1.0760854 0.9210439 0.8913119 0.76015216 0.37860227 0.9215686274509803 1.0157181 0.93092954
2.35 1.35 0.90283823 0.84789205 0.39313766 0.9215686274509803 1.076686 0.9209726 0.8881189 0.7645465 0.37708658 0.9215686274509803 1.0084137 0.93260026
2.35 1.3 0.9028508 0.8479496 0.3928854 0.9215686274509803 1.0760862 0.9210139 0.889298 0.76401675 0.37641624 0.9215686274509803 1.0120101 0.9351574
2.35 1.9 0.90283793 0.84787923 0.39315146 0.9215686274509803 1.0765603 0.9209339 0.885375 0.76797444 0.37561733 0.9215686274509803 1.0062895 0.92500114
2.35 1.95 0.90283865 0.84788036 0.39315075 0.9215686274509803 1.0765632 0.9209349 0.8853142 0.76861715 0.3755893 0.9215686274509803 1.0059377 0.92481786
2.35 2.05 0.9028628 0.8479403 0.39313865 0.9215686274509803 1.0765785 0.9209579 0.8849778 0.7688639 0.37543777 0.9215686274509803 1.0064267 0.925699
2.35 2.0 0.9028599 0.8479403 0.39314532 0.9215686274509803 1.0765773 0.9209679 0.8849222 0.76831925 0.37563762 0.9215686274509803 1.0055671 0.92329764
2.35 2.1 0.9028678 0.8479404 0.39313996 0.9215686274509803 1.0765826 0.92095894 0.88490015 0.7691815 0.37570918 0.9215686274509803 1.0053492 0.92257047
2.35 0.2 0.9027877 0.84794927 0.39304337 0.9215686274509803 1.0761576 0.92107916 0.89944625 0.7516297 0.39619592 0.9019607843137255 1.0092052 0.94866014
2.35 0.3 0.902879 0.84820503 0.3928442 0.9215686274509803 1.0761203 0.9210739 0.89545447 0.7485142 0.39354137 0.8823529411764706 1.0009264 0.94034505
2.35 0.25 0.9028783 0.8482045 0.39284068 0.9215686274509803 1.07612 0.92107356 0.8971587 0.75060767 0.39722475 0.8823529411764706 1.0032123 0.94658923
2.3 4.95 0.9029996 0.84817505 0.39321387 0.9215686274509803 1.0766073 0.9211074 0.87926894 0.773002 0.37495202 0.9607843137254902 1.0000463 0.9072222
2.35 0.05 inf inf nan 1.0 nan nan 0.89892846 0.75369817 0.39506704 0.8823529411764706 1.0065124 0.9423449
2.3 5.0 0.90281343 0.84809965 0.39294943 0.9215686274509803 1.0765984 0.9211318 0.8791774 0.7727722 0.3747478 0.9411764705882353 0.999839 0.90522295
2.35 0.1 2085413800.0 1883367300.0 455445380.0 0.9019607843137255 1.0372133 0.96541095 0.8998886 0.7521469 0.39949206 0.9019607843137255 1.0112063 0.95175374
2.35 0.15 185142.48 167194.81 40441.066 0.9019607843137255 1.0372154 0.9655082 0.8980604 0.75436956 0.39617732 0.8823529411764706 1.0083436 0.9459194
2.35 1.75 0.9028371 0.84783685 0.39318445 0.9215686274509803 1.0765597 0.92095673 0.8862142 0.767673 0.37554955 0.9215686274509803 1.0087234 0.92951083
2.35 1.5 0.9028067 0.84783554 0.39313173 0.9215686274509803 1.0765585 0.92097694 0.8882961 0.7670419 0.3759739 0.9215686274509803 1.011052 0.9325405
2.35 1.6 0.9028166 0.8478362 0.39313808 0.9215686274509803 1.0765641 0.9209932 0.88755447 0.76677895 0.37587056 0.9215686274509803 1.0116502 0.9291135
2.35 1.55 0.90279406 0.84783506 0.39314523 0.9215686274509803 1.0765562 0.9209776 0.88737196 0.76563233 0.37612304 0.9215686274509803 1.0092851 0.92802787
2.35 2.35 0.9027705 0.8479873 0.39318222 0.9215686274509803 1.0766243 0.92101383 0.884317 0.7702284 0.37542292 0.9215686274509803 1.0062178 0.92139655
2.35 1.4 0.9028279 0.847874 0.3931358 0.9215686274509803 1.07669 0.9209802 0.8881673 0.76463115 0.37660602 0.9215686274509803 1.0101995 0.92844605
2.35 1.65 0.90281695 0.84783673 0.39313745 0.9215686274509803 1.0765632 0.9209819 0.88663936 0.76703715 0.37545052 0.9215686274509803 1.0086625 0.9288285
2.35 1.8 0.9028376 0.84783673 0.39318383 0.9215686274509803 1.0765635 0.92095757 0.88595676 0.76778036 0.37552696 0.9215686274509803 1.008167 0.9287813
2.35 2.4 0.90276116 0.84795797 0.39318195 0.9215686274509803 1.0767561 0.9210223 0.8839349 0.7700981 0.3756226 0.9215686274509803 1.0051364 0.91800475
2.35 1.45 0.9028082 0.8478357 0.39314732 0.9215686274509803 1.0765532 0.92096925 0.8877488 0.7648895 0.37654862 0.9215686274509803 1.0093976 0.92793196
2.35 1.7 0.90283704 0.847836 0.39318457 0.9215686274509803 1.0765574 0.9209556 0.886403 0.76726496 0.37558147 0.9215686274509803 1.008133 0.9280915
2.35 2.75 0.90284115 0.8479967 0.39315382 0.9215686274509803 1.0767897 0.92102116 0.88299394 0.77087533 0.37570682 0.9215686274509803 1.0048463 0.9139732
2.35 2.65 0.9028403 0.84792525 0.39318502 0.9215686274509803 1.0767871 0.9210248 0.88328075 0.7707859 0.37569168 0.9215686274509803 1.0039065 0.914385
2.35 1.85 0.902838 0.84783655 0.39318267 0.9215686274509803 1.0765657 0.92095876 0.88564724 0.7676547 0.37554193 0.9215686274509803 1.0067998 0.92593527
2.35 2.2 0.90278286 0.847944 0.39321953 0.9215686274509803 1.0765948 0.9209658 0.8852203 0.7705334 0.37517244 0.9215686274509803 1.0093689 0.9237335
2.35 2.25 0.90278864 0.84798664 0.3932228 0.9215686274509803 1.076598 0.92098546 0.8846138 0.7702364 0.37554017 0.9215686274509803 1.0068043 0.92048
2.35 2.15 0.9028509 0.84794277 0.39315593 0.9215686274509803 1.0765916 0.9209602 0.88505894 0.77032965 0.3751972 0.9215686274509803 1.0069658 0.92451596
2.35 3.4 0.9028109 0.84801006 0.39296043 0.9215686274509803 1.0768172 0.9210246 0.8814947 0.772128 0.37545332 0.9215686274509803 1.0015906 0.9087681
2.35 2.3 0.9027991 0.8479867 0.39322487 0.9215686274509803 1.0765979 0.9209788 0.8844883 0.7697793 0.37538317 0.9215686274509803 1.0071692 0.92215943
2.35 3.25 0.9028499 0.8479462 0.3931925 0.9215686274509803 1.0762466 0.9210852 0.8819868 0.77189004 0.37570116 0.9215686274509803 1.0024124 0.9092764
2.35 3.35 0.9026529 0.8480028 0.3930083 0.9215686274509803 1.0768809 0.9210447 0.8816348 0.7719357 0.3753618 0.9215686274509803 1.0016714 0.9090959
2.35 3.3 0.90268475 0.8481283 0.3930105 0.9215686274509803 1.0762877 0.92104256 0.8817568 0.77154714 0.3757571 0.9215686274509803 1.0036129 0.9094248
2.35 3.45 0.90276843 0.8479985 0.39293915 0.9215686274509803 1.0768238 0.9210471 0.88156265 0.7723695 0.37528923 0.9215686274509803 1.0018111 0.9090651
2.35 3.2 0.90271443 0.84794104 0.39292988 0.9215686274509803 1.0762454 0.92108357 0.88201267 0.7715091 0.37571076 0.9215686274509803 1.0021228 0.9101374
2.35 3.5 0.902752 0.8479711 0.39296734 0.9215686274509803 1.0768503 0.92105913 0.88092273 0.7721759 0.37559494 0.9215686274509803 0.9997418 0.90804887
2.35 3.15 0.9027157 0.84793717 0.3929421 0.9215686274509803 1.0762321 0.92106104 0.8820209 0.7712796 0.37581274 0.9215686274509803 1.0018069 0.90990424
2.35 3.0 0.9028923 0.84804 0.3931767 0.9215686274509803 1.0762101 0.9210425 0.882395 0.771978 0.37572795 0.9215686274509803 1.0013329 0.9116361
2.35 3.1 0.9028577 0.8479421 0.39318982 0.9215686274509803 1.0762125 0.92102087 0.8819823 0.7716418 0.37581456 0.9215686274509803 1.0009495 0.9102734
0.1 4.05 0.902616 0.84785855 0.39300355 0.9215686274509803 1.0769118 0.9210788 1.1434753 1.0643936 0.35385478 0.9607843137254902 1.2171671 1.1307992
2.35 3.9 0.9028104 0.84821224 0.3930306 0.9215686274509803 1.0763427 0.92107797 0.8805477 0.77247417 0.37523037 0.9215686274509803 1.0007497 0.90706134
2.35 3.85 0.90275735 0.8481306 0.3930622 0.9215686274509803 1.0763363 0.92105645 0.8802522 0.7712747 0.37532878 0.9215686274509803 1.0002073 0.9054496
2.35 3.95 0.9026849 0.8480272 0.39299813 0.9215686274509803 1.0767822 0.92108023 0.8806184 0.7732552 0.37519085 0.9215686274509803 1.0007163 0.90668076
2.35 3.55 0.9027508 0.8479716 0.39296067 0.9215686274509803 1.0768608 0.92107147 0.88122386 0.7720893 0.3753147 0.9215686274509803 1.001406 0.90674174
2.35 3.6 0.9027703 0.84797287 0.39294803 0.9215686274509803 1.0768493 0.92104805 0.881125 0.7722799 0.3753575 0.9215686274509803 1.0014783 0.9070587
2.35 3.65 0.90275955 0.847993 0.39296108 0.9215686274509803 1.07681 0.9210422 0.88066006 0.77161443 0.37547898 0.9215686274509803 1.0004464 0.9069238
2.35 3.7 0.9028549 0.84799075 0.39284796 0.9215686274509803 1.0767598 0.9210565 0.88064796 0.7721763 0.3754827 0.9215686274509803 1.0006765 0.90661556
2.35 3.75 0.90289974 0.8481481 0.39287975 0.9215686274509803 1.0763215 0.9210589 0.88091916 0.77296984 0.37529206 0.9215686274509803 1.0017337 0.90747404
2.35 3.8 0.90287185 0.8480916 0.39288455 0.9215686274509803 1.0762337 0.92106205 0.8803237 0.77128285 0.37536314 0.9215686274509803 1.0002261 0.90566456
2.35 2.45 0.90286374 0.8480156 0.39310795 0.9215686274509803 1.0767758 0.9210055 0.88372105 0.7700792 0.37566665 0.9215686274509803 1.0041131 0.91838515
2.35 2.5 0.90284944 0.8480022 0.39310876 0.9215686274509803 1.0767742 0.92100704 0.8835247 0.77023506 0.37568906 0.9215686274509803 1.0028411 0.9167883
2.35 2.55 0.9028427 0.84800255 0.3931169 0.9215686274509803 1.0767804 0.9210086 0.88328177 0.7708209 0.37580484 0.9215686274509803 1.0025936 0.9165964
2.35 2.6 0.9028439 0.8479255 0.39318287 0.9215686274509803 1.0767825 0.92102337 0.8834428 0.7705039 0.3755936 0.9215686274509803 1.0037194 0.91588414
2.35 4.0 0.90267605 0.8480046 0.39301533 0.9215686274509803 1.0768152 0.9210851 0.8804171 0.7722541 0.37514597 0.9215686274509803 1.0013567 0.9052137
2.35 4.05 0.902616 0.84785855 0.39300355 0.9215686274509803 1.0769118 0.9210788 0.8807506 0.7735182 0.3750089 0.9215686274509803 1.0019106 0.9069748
2.35 4.1 0.9026806 0.84806085 0.39298683 0.9215686274509803 1.0769243 0.92109025 0.880203 0.7727363 0.37527928 0.9215686274509803 1.0010313 0.90640676
2.35 2.8 0.9029059 0.84792066 0.39304504 0.9215686274509803 1.0767659 0.9210229 0.8829836 0.7712506 0.37565264 0.9215686274509803 1.0046573 0.91346705
2.35 4.2 0.90267634 0.84785104 0.39292184 0.9215686274509803 1.07688 0.92110145 0.8804907 0.7731054 0.3748552 0.9215686274509803 1.0021559 0.9056251
2.35 4.15 0.9026678 0.8478527 0.39293113 0.9215686274509803 1.0768669 0.92109853 0.8802021 0.77304006 0.37516138 0.9411764705882353 1.0006946 0.9061095
2.35 4.25 0.90282613 0.84799516 0.39309824 0.9215686274509803 1.0764414 0.92112887 0.8807535 0.7743015 0.37477002 0.9215686274509803 1.0020947 0.9063227
2.35 2.85 0.90286094 0.848055 0.39311606 0.9215686274509803 1.0762309 0.9210398 0.88255215 0.7712927 0.37585375 0.9215686274509803 1.0027038 0.9129307
2.35 2.95 0.9028923 0.8480399 0.39317325 0.9215686274509803 1.0761952 0.9210297 0.882593 0.7713634 0.37559867 0.9215686274509803 1.0029091 0.91189444
2.35 2.9 0.90288156 0.84805024 0.39314568 0.9215686274509803 1.0762125 0.92104423 0.8827369 0.77151376 0.37565118 0.9215686274509803 1.0031596 0.91223556
2.35 2.7 0.9028232 0.84792376 0.39315373 0.9215686274509803 1.0767947 0.92103636 0.8832245 0.771116 0.37567592 0.9215686274509803 1.0037937 0.91456074
2.35 3.05 0.9028618 0.8479482 0.3931867 0.9215686274509803 1.0762191 0.9210533 0.88219446 0.7715615 0.3756833 0.9215686274509803 1.0012398 0.91119057
2.4 0.1 2085413800.0 1883367300.0 455445380.0 0.9019607843137255 1.0372133 0.96541095 0.8953765 0.74882317 0.393901 0.8823529411764706 1.0000983 0.9395745
2.4 0.45 0.90288454 0.8481972 0.39285958 0.9215686274509803 1.07613 0.92106855 0.898009 0.74862516 0.3941257 0.9019607843137255 1.011551 0.94561994
2.4 0.3 0.902879 0.84820503 0.3928442 0.9215686274509803 1.0761203 0.9210739 0.89693713 0.74853915 0.39351052 0.9019607843137255 1.0102214 0.94134724
2.4 0.35 0.9028807 0.8482052 0.39283738 0.9215686274509803 1.0761197 0.92107415 0.8972922 0.7457453 0.39486638 0.9019607843137255 1.0073613 0.94611526
2.4 0.4 0.9028857 0.84820557 0.39284402 0.9215686274509803 1.0761209 0.9210743 0.8965821 0.74895024 0.38869563 0.9215686274509803 1.0142078 0.93246067
2.4 0.5 0.90289617 0.84820557 0.39286166 0.9215686274509803 1.0761204 0.921069 0.89436036 0.7479148 0.38863897 0.9215686274509803 1.0068787 0.9347706
2.4 0.25 0.9028783 0.8482045 0.39284068 0.9215686274509803 1.07612 0.92107356 0.8961704 0.74805975 0.39209387 0.9215686274509803 1.0039741 0.9386405
2.4 0.2 0.9027877 0.84794927 0.39304337 0.9215686274509803 1.0761576 0.92107916 0.8973895 0.7474328 0.4010749 0.8823529411764706 1.000415 0.9499955
2.4 0.55 0.90290016 0.8481971 0.39286968 0.9215686274509803 1.0761274 0.921057 0.8942964 0.74818563 0.38580754 0.9215686274509803 1.0093821 0.93435
2.4 0.05 inf inf nan 1.0 nan nan 0.8971961 0.7493698 0.3919858 0.8823529411764706 1.001094 0.9413674
2.4 0.15 185142.48 167194.81 40441.066 0.9019607843137255 1.0372154 0.9655082 0.8976703 0.7505623 0.39358476 0.8823529411764706 1.009161 0.9404056
2.35 4.55 0.9028453 0.8480153 0.3930484 0.9215686274509803 1.0765027 0.9211408 0.8799698 0.77348924 0.37475088 0.9411764705882353 1.0010713 0.9055818
2.35 4.75 0.90284735 0.8480383 0.39304167 0.9215686274509803 1.0765169 0.92113996 0.8796769 0.7738221 0.37472615 0.9411764705882353 1.0012945 0.9059428
2.35 4.3 0.9028135 0.84797525 0.39303318 0.9215686274509803 1.0764054 0.9211619 0.88050884 0.7736948 0.3747921 0.9215686274509803 1.0016407 0.90595216
2.35 4.4 0.90281457 0.8479701 0.3930663 0.9215686274509803 1.0764626 0.9211501 0.87983197 0.7735596 0.375075 0.9411764705882353 1.0007426 0.9055426
2.35 4.6 0.9028475 0.848119 0.3930799 0.9215686274509803 1.0764135 0.921114 0.8797881 0.7735616 0.3748815 0.9411764705882353 1.0011209 0.9057613
2.35 4.35 0.9028294 0.8479744 0.39308852 0.9215686274509803 1.076425 0.92114556 0.88062763 0.7742861 0.37472662 0.9215686274509803 1.0016987 0.9062797
2.35 4.7 0.90285 0.8481202 0.3930683 0.9215686274509803 1.0764416 0.9211366 0.8797615 0.7738789 0.3747697 0.9411764705882353 1.0013499 0.90587103
2.35 4.65 0.90284246 0.8481157 0.39303955 0.9215686274509803 1.0764282 0.9211558 0.8794771 0.7728441 0.3749033 0.9411764705882353 1.0001677 0.9058663
2.35 4.45 0.902788 0.8480129 0.39296693 0.9215686274509803 1.0764744 0.92117 0.87977904 0.77359104 0.37504292 0.9411764705882353 1.0008856 0.90546
2.4 0.9 0.90289354 0.8482145 0.39284116 0.9215686274509803 1.0761207 0.9210427 0.89199954 0.7586248 0.379187 0.9215686274509803 1.0137535 0.9376187
2.4 0.95 0.9029053 0.8482193 0.392857 0.9215686274509803 1.0760845 0.9210433 0.89185506 0.7598261 0.37973902 0.9215686274509803 1.0160835 0.93445086
2.4 1.05 0.9028265 0.84797394 0.39288303 0.9215686274509803 1.0760871 0.9210446 0.88999134 0.76131856 0.3785998 0.9215686274509803 1.0116104 0.9291494
2.4 0.65 0.9028926 0.8481984 0.39285323 0.9215686274509803 1.0761234 0.9210703 0.89325804 0.75384015 0.3845596 0.9215686274509803 1.0097102 0.9313064
2.4 0.6 0.90289885 0.8481975 0.3928661 0.9215686274509803 1.0761257 0.9210576 0.89388275 0.7524649 0.38533428 0.9215686274509803 1.0138046 0.9308284
2.4 0.75 0.90289 0.84818995 0.39285365 0.9215686274509803 1.0761251 0.92106783 0.894326 0.757341 0.38082996 0.9215686274509803 1.0162445 0.9393032
2.4 1.0 0.90290457 0.8482195 0.3928577 0.9215686274509803 1.0760854 0.9210439 0.8909795 0.76042753 0.37939012 0.9215686274509803 1.0122643 0.9298336
2.4 0.85 0.9028979 0.8482071 0.3928706 0.9215686274509803 1.0761214 0.92106247 0.89186096 0.7583387 0.38057545 0.9215686274509803 1.0115014 0.93266255
2.4 0.7 0.9028924 0.84819853 0.39285314 0.9215686274509803 1.076125 0.92107093 0.8935682 0.7545495 0.38377512 0.9215686274509803 1.0114026 0.93363106
2.4 0.8 0.90290517 0.84821403 0.39286324 0.9215686274509803 1.0761205 0.9210494 0.8919866 0.7573148 0.38163763 0.9215686274509803 1.0103649 0.9272342
2.35 4.5 0.90283746 0.84800684 0.3930563 0.9215686274509803 1.0764742 0.92115045 0.87935877 0.77252984 0.37512878 0.9411764705882353 0.9988416 0.9054471
2.35 4.85 0.90277725 0.8480191 0.39299548 0.9215686274509803 1.076507 0.9211427 0.8796356 0.77325165 0.37448823 0.9411764705882353 1.0012406 0.9053192
2.35 4.9 0.9027812 0.8479526 0.3929658 0.9215686274509803 1.0764827 0.9211266 0.87902886 0.7729813 0.3748267 0.9607843137254902 1.0001488 0.9074131
2.35 4.8 0.90283483 0.8480329 0.39305544 0.9215686274509803 1.0764849 0.92110825 0.8794046 0.77315634 0.37475422 0.9411764705882353 1.0003842 0.90524507
2.35 4.95 0.9029996 0.84817505 0.39321387 0.9215686274509803 1.0766073 0.9211074 0.87912303 0.77294695 0.3748596 0.9607843137254902 1.0000101 0.90675735
2.35 5.0 0.90281343 0.84809965 0.39294943 0.9215686274509803 1.0765984 0.9211318 0.87950855 0.77313983 0.37437633 0.9607843137254902 1.0019592 0.90719825
