lengthscale l2regularizer bma_mean_rmse_mean bma_mean_rmse_median bma_mean_std bma_mean_cov bma_rmse_mean bma_rmse_median bma_std bma_cov bae_rmse_mean bae_rmse_median bae_std bae_cov
0.9 0.15 0.87430906 0.8017927 0.3786463 0.8627450980392157 0.86236686 0.78054297 0.37197325 0.8823529411764706 2.1348639 2.374506 0.794721 0.9411764705882353
0.8 0.45 1.0002979 0.9110223 0.32786655 0.8627450980392157 0.99108887 0.9045066 0.31738293 0.8823529411764706 2.7964392 3.1745245 1.0487622 0.9215686274509803
0.8 0.05 0.8671044 0.758205 0.3945901 0.8823529411764706 0.84912175 0.71638465 0.3884729 0.9019607843137255 1.9067926 2.118743 0.7444589 0.9411764705882353
0.9 0.85 1.0074984 0.9300109 0.32407373 0.8627450980392157 0.99840623 0.92528963 0.3128635 0.9019607843137255 2.8529038 3.270327 1.0701408 0.9411764705882353
0.9 0.5 1.0057095 0.9329392 0.32188237 0.8627450980392157 0.99657947 0.9278579 0.31097063 0.9019607843137255 2.8368468 3.2802067 1.0469619 0.9411764705882353
0.7 0.75 0.97183436 0.88566995 0.34053227 0.8235294117647058 0.9624422 0.85719746 0.3328377 0.8235294117647058 2.733174 3.1143444 1.1530358 0.9215686274509803
0.8 0.5 1.0038337 0.9334123 0.3276241 0.8627450980392157 0.99494493 0.92829394 0.3178661 0.8627450980392157 2.8091664 3.2002373 1.087885 0.9215686274509803
0.85 1.0 1.0058986 0.92951334 0.32838386 0.8627450980392157 0.997093 0.92486453 0.31791687 0.8823529411764706 2.8321772 3.3196988 1.0428153 0.9215686274509803
0.75 0.9 0.9961424 0.9189038 0.33152574 0.8235294117647058 0.9873951 0.91331935 0.32229993 0.8431372549019608 2.7899623 3.3339036 1.1527847 0.9215686274509803
0.9 0.7 1.0072067 0.9312482 0.32350463 0.8627450980392157 0.998088 0.92637384 0.31242606 0.9019607843137255 2.8340402 3.189509 1.0417331 0.9411764705882353
0.8 0.75 1.0009879 0.93178535 0.32882485 0.8431372549019608 0.9922385 0.9268569 0.31928444 0.8627450980392157 2.8132644 3.3300314 1.063187 0.9215686274509803
0.95 0.25 0.98236006 0.91448784 0.33480033 0.8627450980392157 0.97239286 0.9088042 0.3225299 0.8431372549019608 2.5775454 2.90524 0.9528091 0.9411764705882353
0.9 0.1 0.87586147 0.7842197 0.34692985 0.8823529411764706 0.8615273 0.74422866 0.3385228 0.8823529411764706 2.0464876 2.3453178 0.83720183 0.9019607843137255
0.85 0.8 1.0052933 0.93101656 0.32641995 0.8627450980392157 0.9964938 0.92617106 0.31596383 0.8823529411764706 2.8321457 3.3215733 1.0626022 0.9215686274509803
0.85 0.1 0.8730669 0.785651 0.34910706 0.8627450980392157 0.85746783 0.7456585 0.3415947 0.8431372549019608 2.0663133 2.3636994 0.80001444 0.9019607843137255
0.9 0.55 1.0084457 0.9325181 0.32427365 0.8823529411764706 0.9994234 0.9275002 0.3132809 0.9019607843137255 2.8510761 3.284742 0.9999615 0.9215686274509803
1.0 0.2 0.94532907 0.8865545 0.3638667 0.8627450980392157 0.9337328 0.8793253 0.3510375 0.8431372549019608 2.414081 2.7145662 0.9320719 0.9411764705882353
0.8 0.7 1.0030547 0.93207777 0.3277179 0.8431372549019608 0.99425876 0.9271296 0.31786457 0.8627450980392157 2.8324845 3.3184452 1.0836155 0.9215686274509803
0.9 0.95 1.0081773 0.92921793 0.32275578 0.8823529411764706 0.9991509 0.9246409 0.31114525 0.9019607843137255 2.8908095 3.2654996 1.0554214 0.9411764705882353
0.8 1.0 1.0025678 0.9301069 0.32945117 0.8235294117647058 0.99389285 0.9253831 0.31964442 0.8431372549019608 2.817552 3.314029 1.0901196 0.9215686274509803
0.95 0.3 0.988492 0.9143754 0.32797956 0.8627450980392157 0.9790203 0.90880716 0.31676564 0.8627450980392157 2.644199 3.0632453 0.977419 0.9411764705882353
0.8 0.95 1.000494 0.93043196 0.328819 0.8235294117647058 0.991852 0.9256685 0.31918427 0.8431372549019608 2.787871 3.2208872 1.0916045 0.9215686274509803
0.85 0.3 0.9827075 0.89431846 0.33987483 0.8431372549019608 0.9735573 0.88832104 0.3303243 0.8627450980392157 2.6332736 2.9588268 0.89960724 0.9215686274509803
0.85 0.15 0.88277036 0.80349016 0.37961867 0.8627450980392157 0.8714042 0.78222847 0.37322822 0.8823529411764706 2.161237 2.3222218 0.81384003 0.9215686274509803
0.85 0.2 0.92228687 0.829274 0.3581766 0.8627450980392157 0.91174376 0.8025999 0.3485062 0.8627450980392157 2.3656633 2.7797472 0.90868646 0.9411764705882353
0.85 0.45 1.0080951 0.933547 0.3240668 0.8627450980392157 0.99928874 0.9284144 0.3129247 0.9019607843137255 2.8126807 3.1835814 0.9950343 0.9215686274509803
0.9 0.05 0.8655176 0.7797671 0.36375418 0.8823529411764706 0.8481806 0.7367282 0.3560043 0.9019607843137255 1.9464556 2.1826801 0.787583 0.9215686274509803
0.85 0.6 1.007298 0.93245566 0.32662493 0.8431372549019608 0.9985116 0.92745495 0.31600544 0.8627450980392157 2.8005307 3.1791234 1.064567 0.9215686274509803
0.85 0.65 1.0045353 0.93209815 0.3263377 0.8627450980392157 0.99554616 0.92714006 0.31612936 0.8823529411764706 2.792726 3.1761227 1.0249709 0.9411764705882353
0.9 0.2 0.9135253 0.83985156 0.35190392 0.8627450980392157 0.9026327 0.82217777 0.34561393 0.8431372549019608 2.399425 2.778768 0.8806842 0.9411764705882353
0.95 1.0 1.0098021 0.92814493 0.3250849 0.8823529411764706 1.0005517 0.9236461 0.31330678 0.9019607843137255 2.9094434 3.289254 1.0400969 0.9215686274509803
1.0 0.1 0.8863567 0.7697221 0.36230645 0.8823529411764706 0.8722337 0.7447212 0.3541378 0.8823529411764706 2.0324147 2.307328 0.8170643 0.9019607843137255
0.95 0.95 1.0095708 0.928547 0.32367674 0.8823529411764706 1.0002401 0.923996 0.31175667 0.9019607843137255 2.8620148 3.2515864 1.0473217 0.9411764705882353
0.95 0.9 1.0096973 0.9289926 0.32522193 0.8823529411764706 1.000471 0.92430955 0.3135885 0.9019607843137255 2.8806274 3.3113 1.0147252 0.9215686274509803
0.9 0.3 0.98332024 0.8953862 0.33237812 0.8431372549019608 0.97398245 0.8892715 0.3221453 0.8627450980392157 2.6103153 3.0323167 0.919733 0.9411764705882353
0.9 0.25 0.9686371 0.8798853 0.34410638 0.8627450980392157 0.958875 0.873501 0.33312184 0.8627450980392157 2.509949 2.9044356 0.8337962 0.9215686274509803
0.15 0.45 0.9634684 0.8037658 0.4576766 0.9215686274509803 0.94783175 0.7654251 0.45399466 0.9019607843137255 2.6224716 2.6645412 0.91456956 0.8823529411764706
0.95 0.7 1.0097306 0.9307225 0.32226604 0.8823529411764706 1.0004114 0.92590976 0.3104843 0.9019607843137255 2.8775082 3.200344 1.051285 0.9411764705882353
0.9 0.45 1.007889 0.9331745 0.32214618 0.8823529411764706 0.9988426 0.9280616 0.31108674 0.9019607843137255 2.8368473 3.1823034 1.0082227 0.9411764705882353
0.95 0.75 1.0106499 0.9303213 0.3239601 0.8823529411764706 1.0013648 0.92555267 0.3122754 0.9019607843137255 2.8658793 3.3096435 1.0233133 0.9411764705882353
0.95 0.85 1.0092537 0.92945325 0.32378227 0.8823529411764706 0.9999962 0.92479396 0.31204203 0.9019607843137255 2.856293 3.22886 1.0364755 0.9411764705882353
1.0 0.9 1.0098113 0.9282426 0.3254686 0.8823529411764706 1.0005069 0.9237194 0.31361943 0.9019607843137255 2.8813086 3.2756915 1.0262473 0.9215686274509803
0.2 0.5 0.91326666 0.8093149 0.35483348 0.8823529411764706 0.89652747 0.77773994 0.35341826 0.8823529411764706 2.6191063 2.7700424 0.927051 0.8823529411764706
1.0 0.15 0.8881014 0.78626275 0.36302882 0.8627450980392157 0.87552977 0.7647495 0.35468966 0.8823529411764706 2.1453137 2.4026618 0.76512915 0.9411764705882353
1.0 0.25 0.9909326 0.91154456 0.32913092 0.8431372549019608 0.9813982 0.90606064 0.31769747 0.8431372549019608 2.6372814 2.981891 0.9698064 0.9411764705882353
0.9 0.6 1.008104 0.9320834 0.32274997 0.8823529411764706 0.99904907 0.92715555 0.3115767 0.9019607843137255 2.848104 3.3059154 1.017149 0.9215686274509803
0.7 0.05 0.85361826 0.786139 0.3856959 0.8823529411764706 0.8351704 0.7424003 0.3788851 0.9019607843137255 1.9493678 2.2125268 0.80344933 0.9019607843137255
0.9 0.65 1.0092393 0.93171895 0.32219186 0.8823529411764706 1.0002089 0.9268021 0.3107312 0.9019607843137255 2.8326035 3.2014055 0.9938556 0.9411764705882353
0.9 0.8 1.0073487 0.930416 0.3245054 0.8627450980392157 0.99830484 0.9256976 0.31341296 0.9019607843137255 2.832589 3.2618256 1.0233964 0.9215686274509803
1.0 0.45 1.0056031 0.9320798 0.3192823 0.8823529411764706 0.9962862 0.9271033 0.30748877 0.9019607843137255 2.813948 3.216291 0.9915031 0.9411764705882353
0.95 0.4 1.0069343 0.93312407 0.31793573 0.8823529411764706 0.99756974 0.9280329 0.30601636 0.9019607843137255 2.8225553 3.2306833 1.0050327 0.9411764705882353
1.0 0.7 1.0097151 0.9300884 0.32308364 0.8823529411764706 1.0003307 0.9253466 0.31115532 0.9019607843137255 2.8839378 3.2414298 1.0493737 0.9411764705882353
1.0 0.3 0.972587 0.89114016 0.3375024 0.8627450980392157 0.96311224 0.85831153 0.3264412 0.9019607843137255 2.6275365 2.9623203 0.8821384 0.9215686274509803
0.15 0.55 0.9604042 0.7874067 0.44736943 0.8627450980392157 0.94944274 0.7701982 0.4411648 0.8823529411764706 2.7537534 2.9065535 1.0313798 0.9019607843137255
1.0 0.35 1.0054702 0.9326021 0.32031393 0.8627450980392157 0.99606055 0.92756224 0.30870014 0.9019607843137255 2.820869 3.1878743 1.0261731 0.9215686274509803
0.2 0.65 0.8679775 0.8001979 0.38198066 0.8627450980392157 0.855498 0.7850057 0.3769252 0.8627450980392157 2.6488168 2.7335448 0.97058314 0.9019607843137255
1.0 0.65 1.0098963 0.9306386 0.3222958 0.8823529411764706 1.0004482 0.9258312 0.31029508 0.9019607843137255 2.8690279 3.273681 1.025431 0.9411764705882353
0.2 0.05 0.9809057 0.9108027 0.3987174 0.8235294117647058 0.94118536 0.8934921 0.40899077 0.8627450980392157 1.6011355 1.4702251 0.61814487 0.9019607843137255
0.25 0.45 0.8469801 0.79577744 0.35229146 0.8627450980392157 0.8363646 0.78138614 0.34707788 0.8431372549019608 2.5574882 2.7492566 0.8774929 0.8823529411764706
0.2 0.1 0.95482713 0.89733756 0.43161824 0.8627450980392157 0.92523015 0.86971796 0.43814752 0.8823529411764706 1.8659815 1.9507833 0.69458735 0.9607843137254902
1.0 0.75 1.0098742 0.9295912 0.32350177 0.8823529411764706 1.0004886 0.9249264 0.31156924 0.9019607843137255 2.838123 3.2564368 1.0468111 0.9411764705882353
0.05 0.1 1.0999064 0.97466385 0.5574774 0.8431372549019608 1.0640504 0.95833695 0.5661443 0.8627450980392157 1.8927215 1.8046144 0.8310378 0.9411764705882353
1.0 0.8 1.010134 0.9292177 0.32341713 0.8823529411764706 1.0007045 0.9245803 0.31142595 0.9019607843137255 2.899585 3.252891 1.08039 0.9411764705882353
0.95 0.35 0.9983778 0.9144559 0.32945338 0.8627450980392157 0.98904496 0.9090388 0.31751412 0.8823529411764706 2.6949914 2.972754 0.95479506 0.9215686274509803
0.5 0.15 0.90192807 0.8111584 0.38474125 0.8627450980392157 0.8899971 0.7990858 0.37887403 0.8627450980392157 2.229743 2.297953 0.8518169 0.9411764705882353
0.05 0.95 1.2107074 0.9771762 0.72187364 0.8627450980392157 1.1868212 0.96435755 0.72865653 0.9215686274509803 3.0170693 3.072918 0.9482042 0.8823529411764706
0.2 0.55 0.8785022 0.8213347 0.3779399 0.8431372549019608 0.86377394 0.80569714 0.37442923 0.8431372549019608 2.6288266 2.6707492 0.9772858 0.9019607843137255
0.9 0.9 1.0065467 0.92958486 0.3237472 0.8627450980392157 0.99751455 0.92496645 0.31251624 0.9019607843137255 2.8415117 3.2248974 1.0629442 0.9215686274509803
1.0 0.05 0.8617133 0.7348559 0.40655553 0.8823529411764706 0.84318334 0.6948639 0.40312907 0.9215686274509803 1.913351 2.1077676 0.77731645 0.9411764705882353
1.0 0.4 1.007479 0.9324385 0.32143638 0.8823529411764706 0.9980217 0.9274121 0.30971637 0.9019607843137255 2.811677 3.19413 1.0032647 0.9411764705882353
0.5 0.1 0.88342494 0.83546215 0.3539049 0.8627450980392157 0.86847544 0.8116267 0.3463771 0.8627450980392157 1.9392666 2.2534258 0.8059895 0.9607843137254902
1.0 0.55 1.0093666 0.93145084 0.32080576 0.8823529411764706 0.9999881 0.9265412 0.30887556 0.9019607843137255 2.8471684 3.2090356 1.020811 0.9411764705882353
0.2 0.7 0.8510124 0.7994114 0.36614227 0.8627450980392157 0.837155 0.7875422 0.36319587 0.8627450980392157 2.685318 2.87496 0.96403146 0.9019607843137255
1.0 0.95 1.008792 0.9278103 0.3247208 0.8823529411764706 0.99948645 0.9233906 0.31278992 0.9019607843137255 2.8691716 3.280366 1.036418 0.9411764705882353
0.95 0.2 0.94379234 0.88294125 0.35292748 0.8431372549019608 0.9323552 0.8602411 0.34141326 0.8431372549019608 2.3996017 2.5585322 0.9066203 0.9411764705882353
0.95 0.5 1.00756 0.9323623 0.32179308 0.8823529411764706 0.99834 0.92734385 0.31044543 0.9019607843137255 2.8478246 3.278068 1.0196595 0.9411764705882353
0.25 0.5 0.85637915 0.81484795 0.35830283 0.8431372549019608 0.8454437 0.81186914 0.3539193 0.8431372549019608 2.5811853 2.7245207 0.90344816 0.9019607843137255
0.95 0.55 1.0089475 0.93206537 0.32357347 0.8823529411764706 0.99970424 0.92708504 0.31229994 0.9019607843137255 2.8440537 3.2012622 1.0192559 0.9411764705882353
1.0 0.85 1.009799 0.92871654 0.32512286 0.8823529411764706 1.0004947 0.9241917 0.31333503 0.9019607843137255 2.8424754 3.2380142 0.99629676 0.9411764705882353
0.95 0.6 1.0092961 0.93163085 0.3209741 0.8823529411764706 1.000067 0.92671895 0.30925524 0.9019607843137255 2.8299706 3.163388 1.0080352 0.9411764705882353
0.95 0.65 1.0111023 0.93115985 0.32353657 0.8823529411764706 1.001795 0.9262934 0.3118799 0.9019607843137255 2.8617418 3.1718955 1.0021476 0.9215686274509803
1.0 0.5 1.008007 0.9318439 0.32153898 0.8823529411764706 0.9986264 0.9269359 0.3099588 0.9019607843137255 2.8185334 3.242753 1.0211194 0.9411764705882353
0.65 1.0 0.95202196 0.817556 0.35069245 0.8431372549019608 0.9425977 0.7891965 0.34486917 0.8431372549019608 2.7711754 3.131549 1.1295831 0.9019607843137255
0.4 0.75 0.92927724 0.884591 0.37257868 0.8431372549019608 0.9256509 0.86898625 0.36088866 0.8431372549019608 2.7094574 2.7798939 1.0437323 0.9215686274509803
0.4 0.55 0.9289917 0.87253565 0.376987 0.8431372549019608 0.92441595 0.8651595 0.36495423 0.8431372549019608 2.6774457 2.6521063 0.98770595 0.9019607843137255
1.0 0.6 1.0075457 0.9310118 0.32229245 0.8823529411764706 0.99818736 0.92616963 0.31070444 0.9019607843137255 2.8821182 3.239139 1.0652483 0.9411764705882353
0.85 0.35 0.9975854 0.9060646 0.331432 0.8627450980392157 0.98837197 0.899989 0.3197686 0.8823529411764706 2.6998923 3.0043898 0.91441387 0.9215686274509803
0.15 0.4 0.9564394 0.88226974 0.45378706 0.8823529411764706 0.94209087 0.8406364 0.44630793 0.9215686274509803 2.4413009 2.5533571 0.8831478 0.9215686274509803
1.0 1.0 1.0088941 0.92735744 0.32555196 0.8823529411764706 0.99962676 0.922937 0.31370518 0.9019607843137255 2.8545825 3.2467113 1.0177385 0.9215686274509803
0.95 0.8 1.0105594 0.9298317 0.32484975 0.8823529411764706 1.001312 0.92513686 0.31322178 0.9019607843137255 2.8813367 3.2220335 1.0623703 0.9215686274509803
0.9 0.75 1.009048 0.9308874 0.3224921 0.8823529411764706 0.9999755 0.9260719 0.31097624 0.9019607843137255 2.8557088 3.2314343 1.0159856 0.9411764705882353
0.35 0.1 0.86143225 0.8363079 0.39087328 0.8627450980392157 0.8477459 0.8095821 0.38239747 0.8627450980392157 1.9988409 2.1954372 0.8768763 0.9411764705882353
0.75 0.85 0.99773204 0.9190568 0.33451387 0.8235294117647058 0.9890919 0.91344285 0.3254088 0.8431372549019608 2.7779949 3.1715121 1.1374885 0.9215686274509803
0.85 0.25 0.9730984 0.89935106 0.35194328 0.8431372549019608 0.9630979 0.8929813 0.34011194 0.8431372549019608 2.4532504 2.796434 0.90337634 0.9411764705882353
0.15 0.5 0.971988 0.83513635 0.46746838 0.8823529411764706 0.9584509 0.7966922 0.46066085 0.8823529411764706 2.6307368 2.825326 0.9579841 0.8823529411764706
