lengthscale l2regularizer rmse_mean rmse_median rmse_std pi_cov pi_sum nll_mean nll_median nll_std
0.80 0.10 1.093756 1.057774 0.402905 1.000000 51 1.008769 0.978395 0.153071
0.80 0.15 1.089799 1.061753 0.410322 0.980392 50 1.010596 0.978322 0.156160
0.80 0.20 1.089152 1.051125 0.406430 1.000000 51 1.008329 0.978488 0.159036
0.80 0.25 1.093824 1.055821 0.403182 1.000000 51 1.010245 0.978807 0.151693
0.80 0.30 1.095554 1.052083 0.402923 1.000000 51 1.011260 0.995886 0.153603
0.80 0.35 1.084100 1.047890 0.402210 1.000000 51 1.007353 0.973244 0.157859
0.80 0.40 1.078591 1.059417 0.403002 0.980392 50 1.011908 0.980714 0.155265
0.80 0.45 1.090505 1.053669 0.403255 1.000000 51 1.005014 0.966719 0.153749
0.80 0.50 1.078825 1.047416 0.393357 0.980392 50 1.008688 0.969933 0.158439
0.80 0.55 1.092853 1.060286 0.406128 1.000000 51 1.007763 0.976815 0.156849
0.80 0.60 1.089125 1.056256 0.404176 1.000000 51 1.006396 0.965297 0.158394
0.80 0.65 1.089516 1.061664 0.404831 1.000000 51 1.014785 0.993539 0.156316
0.80 0.70 1.083472 1.056579 0.398915 1.000000 51 1.008220 0.987100 0.156679
0.80 0.75 1.086411 1.048477 0.402345 0.980392 50 1.006653 0.974153 0.156848
0.80 0.80 1.086040 1.045387 0.395048 1.000000 51 1.010276 0.983237 0.155068
0.80 0.85 1.086913 1.046753 0.404198 1.000000 51 1.005683 0.971422 0.154232
0.80 0.90 1.080945 1.061859 0.394485 1.000000 51 1.010353 0.977566 0.155143
0.80 0.95 1.077733 1.053553 0.398449 0.980392 50 1.011398 0.981390 0.157564
0.80 1.00 1.086018 1.055588 0.404962 0.980392 50 1.011377 0.975631 0.156679
0.85 0.05 1.072314 1.042152 0.388737 0.980392 50 1.006550 0.978328 0.157455
0.85 0.10 1.065097 1.033735 0.393294 0.980392 50 1.005744 0.973133 0.156567
0.85 0.15 1.071641 1.024220 0.390283 0.980392 50 1.005467 0.966292 0.157531
0.85 0.20 1.074123 1.050635 0.385140 0.980392 50 1.007992 0.970999 0.153915
0.85 0.25 1.071875 1.042708 0.392698 0.980392 50 1.003530 0.975199 0.152278
0.85 0.30 1.071812 1.031915 0.385866 0.980392 50 1.013244 0.978251 0.159865
0.85 0.35 1.068232 1.034841 0.389655 0.980392 50 1.007637 0.977121 0.156337
0.85 0.40 1.071353 1.042547 0.391354 0.980392 50 1.007162 0.983080 0.154052
0.85 0.45 1.067938 1.031100 0.392268 1.000000 51 1.004962 0.972306 0.156990
0.85 0.50 1.075193 1.034883 0.389964 1.000000 51 1.009929 0.976487 0.157967
0.85 0.55 1.076164 1.041990 0.388702 0.980392 50 1.009230 0.982358 0.159532
0.85 0.60 1.074217 1.033683 0.391984 0.980392 50 1.006282 0.973639 0.161127
0.85 0.65 1.078019 1.043531 0.387694 1.000000 51 1.008645 0.970694 0.155676
0.85 0.70 1.078385 1.036215 0.392042 1.000000 51 1.007740 0.979943 0.157203
0.85 0.75 1.081125 1.053222 0.390409 0.980392 50 1.001968 0.971699 0.157961
0.85 0.80 1.076398 1.033682 0.390029 0.980392 50 1.004576 0.974467 0.154377
0.85 0.85 1.071953 1.044547 0.385717 0.980392 50 1.011654 0.977527 0.162157
0.85 0.90 1.072231 1.038252 0.390458 0.980392 50 1.010198 0.982172 0.157121
0.85 0.95 1.071607 1.043958 0.388140 0.980392 50 1.008701 0.981752 0.155939
0.85 1.00 1.075476 1.041282 0.392741 1.000000 51 1.005121 0.973149 0.155786
0.90 0.05 1.051846 1.016141 0.382956 0.980392 50 1.004594 0.963842 0.157536
0.90 0.10 1.050363 1.019036 0.385593 0.980392 50 1.006660 0.969865 0.156294
0.90 0.15 1.047046 0.996533 0.383630 0.980392 50 1.004772 0.960074 0.159389
0.90 0.20 1.054620 1.021051 0.386465 0.980392 50 1.008304 0.971913 0.159043
0.90 0.25 1.051804 1.011178 0.380918 0.980392 50 1.008385 0.971753 0.159618
0.90 0.30 1.062035 1.017243 0.387549 0.980392 50 1.005866 0.977544 0.155051
0.90 0.35 1.054633 1.015470 0.380792 0.980392 50 1.006995 0.970960 0.161763
0.90 0.40 1.051597 1.016101 0.382168 0.980392 50 1.004833 0.970383 0.155702
0.90 0.45 1.060128 1.024726 0.384842 0.980392 50 1.006842 0.972514 0.156157
0.90 0.50 1.059436 1.013562 0.383734 0.980392 50 1.008917 0.982678 0.159681
0.90 0.55 1.059534 1.016792 0.383771 0.980392 50 1.004665 0.976220 0.156698
0.90 0.60 1.056032 1.026592 0.386545 0.980392 50 1.004250 0.964517 0.156498
0.90 0.65 1.058315 1.018884 0.387266 0.980392 50 1.006656 0.975458 0.157917
0.90 0.70 1.062056 1.018902 0.381402 0.980392 50 1.009570 0.979662 0.160924
0.90 0.75 1.053518 1.016956 0.382261 0.980392 50 1.006785 0.969242 0.157971
0.90 0.80 1.053117 1.018270 0.381415 0.980392 50 1.008968 0.977965 0.156801
0.90 0.85 1.055332 1.014734 0.385265 0.980392 50 1.004769 0.969149 0.158908
0.90 0.90 1.055564 1.013673 0.387429 0.980392 50 1.005546 0.960403 0.159640
0.90 0.95 1.057249 1.008057 0.384548 0.980392 50 1.003744 0.971834 0.156136
0.90 1.00 1.048562 0.991851 0.376285 0.980392 50 1.005394 0.968518 0.159515
0.95 0.05 1.033500 0.981457 0.382849 0.980392 50 1.004657 0.947469 0.159679
0.95 0.10 1.029967 0.987172 0.381550 0.980392 50 1.004355 0.945287 0.161057
0.95 0.15 1.039256 0.998341 0.385795 0.980392 50 1.007004 0.958281 0.162261
0.95 0.20 1.039525 0.989066 0.383537 0.980392 50 1.003392 0.950179 0.161609
0.95 0.25 1.033773 0.993290 0.378906 0.980392 50 1.004700 0.948495 0.160149
0.95 0.30 1.038776 0.990317 0.381876 0.980392 50 1.006694 0.949103 0.163021
0.95 0.35 1.035443 0.972846 0.380187 0.980392 50 1.005283 0.960005 0.160370
0.95 0.40 1.028812 0.974460 0.382639 0.980392 50 1.004913 0.945784 0.159371
0.95 0.45 1.033736 0.979673 0.385254 0.980392 50 1.001415 0.939073 0.160889
0.95 0.50 1.033539 0.986112 0.379159 0.980392 50 1.006066 0.958141 0.160576
0.95 0.55 1.031770 0.987333 0.378517 0.980392 50 1.004203 0.948215 0.160969
0.95 0.60 1.036126 0.977424 0.378190 0.980392 50 1.006387 0.957613 0.158493
0.95 0.65 1.027633 0.981770 0.384600 0.980392 50 1.001297 0.939813 0.157977
0.95 0.70 1.038825 0.989908 0.381259 0.980392 50 1.006683 0.955188 0.159136
0.95 0.75 1.032243 0.975972 0.379061 0.980392 50 1.005258 0.953106 0.160244
0.95 0.80 1.033735 0.983467 0.379287 0.980392 50 1.006817 0.956623 0.160830
0.95 0.85 1.037101 0.977634 0.385645 0.980392 50 1.005764 0.950143 0.160300
0.95 0.90 1.037076 0.981960 0.379535 0.980392 50 1.008376 0.958302 0.161095
0.95 0.95 1.033768 0.990937 0.372406 0.980392 50 1.008110 0.960995 0.159552
0.95 1.00 1.035271 0.986846 0.381222 0.980392 50 1.005915 0.962156 0.159149
1.00 0.05 1.017535 0.964001 0.376881 0.980392 50 1.007776 0.942997 0.163776
1.00 0.10 1.023541 0.968141 0.376857 0.980392 50 1.005974 0.948832 0.161950
1.00 0.15 1.015430 0.943784 0.379087 0.980392 50 1.003320 0.931224 0.165883
1.00 0.20 1.006944 0.948881 0.383888 0.980392 50 1.002817 0.914621 0.164081
1.00 0.25 1.020357 0.957232 0.382921 0.980392 50 1.006528 0.932976 0.164606
1.00 0.30 1.016927 0.970408 0.377837 0.980392 50 1.008305 0.932312 0.165163
1.00 0.35 1.018627 0.948771 0.383142 0.980392 50 1.005181 0.933160 0.162758
1.00 0.40 1.027188 0.962695 0.380719 0.960784 49 1.007678 0.945757 0.159239
1.00 0.45 1.010247 0.952557 0.385559 0.980392 50 1.001708 0.918309 0.164271
1.00 0.50 1.017909 0.964596 0.379669 0.960784 49 1.003776 0.926587 0.159307
1.00 0.55 1.024250 0.963146 0.373169 0.960784 49 1.008874 0.946113 0.158350
1.00 0.60 1.015460 0.952275 0.380698 0.960784 49 1.007284 0.933076 0.161114
1.00 0.65 1.017043 0.950125 0.380482 0.960784 49 1.006617 0.936262 0.163922
1.00 0.70 1.020568 0.955838 0.380267 0.980392 50 1.005670 0.937305 0.163787
1.00 0.75 1.014314 0.938992 0.379178 0.980392 50 1.003204 0.925635 0.163198
1.00 0.80 1.015346 0.968145 0.376350 0.980392 50 1.003969 0.931963 0.164921
1.00 0.85 1.012780 0.959427 0.383063 0.980392 50 1.004625 0.921850 0.164220
1.00 0.90 1.018120 0.960952 0.374748 0.980392 50 1.007098 0.944122 0.163439
1.00 0.95 1.009505 0.936992 0.379987 0.980392 50 1.003292 0.924227 0.164380
1.00 1.00 1.017911 0.958765 0.378659 0.980392 50 1.007232 0.943596 0.162359
