lengthscale l2regularizer rmse_mean rmse_std pi_cov pi_sum
0.45 0.7 1.4734766 0.638581 0.9607843137254902 49
0.475 0.1 1.5096416 0.61492926 0.9411764705882353 48
0.45 0.65 1.5725143 0.66876465 0.9411764705882353 48
0.475 0.8 1.380075 0.62896925 0.9803921568627451 50
0.475 0.05 1.461195 0.6304992 0.9215686274509803 47
0.475 0.45 1.4038646 0.67960405 0.9607843137254902 49
0.475 0.4 1.4382718 0.57347256 0.9411764705882353 48
0.475 0.35 1.4055163 0.61094666 0.9411764705882353 48
0.45 0.9 1.4613769 0.70877206 0.9411764705882353 48
0.475 1.0 1.5192473 0.6025985 0.9411764705882353 48
0.475 0.65 1.509517 0.6936877 0.9215686274509803 47
0.5 0.6 1.3903666 0.68548846 0.9215686274509803 47
0.475 0.2 1.4459437 0.7053393 0.9607843137254902 49
0.38 0.45 1.6839573 0.8256326 0.8823529411764706 45
0.475 0.85 1.57608 0.6236614 0.9215686274509803 47
0.475 0.75 1.4501469 0.57210326 0.9607843137254902 49
0.475 0.6 1.3274765 0.5657376 0.9803921568627451 50
0.45 0.8 1.5661978 0.634727 0.9607843137254902 49
0.5 0.25 1.4258296 0.6052113 0.9411764705882353 48
0.5 0.35 1.4587238 0.6445898 0.9411764705882353 48
0.5 0.05 1.388528 0.59880877 0.9411764705882353 48
0.5 0.5 1.3967574 0.5571928 0.9607843137254902 49
0.475 0.55 1.4134963 0.6826553 0.9215686274509803 47
0.38 0.8 1.8826263 1.0823585 0.9411764705882353 48
0.475 0.5 1.4526397 0.67231387 0.9607843137254902 49
0.5 0.55 1.4092989 0.6709552 0.9019607843137255 46
0.55 0.35 1.3561025 0.600217 0.9607843137254902 49
0.55 0.5 1.3804538 0.63643783 0.9411764705882353 48
0.475 0.7 1.4768988 0.68080616 0.9803921568627451 50
0.5 0.9 1.4263273 0.64206624 0.9411764705882353 48
0.475 0.95 1.5544188 0.66109014 0.9607843137254902 49
0.475 0.25 1.5343411 0.802121 0.9607843137254902 49
0.5 0.4 1.4096721 0.60439694 0.9215686274509803 47
0.5 0.65 1.388964 0.6481481 0.9019607843137255 46
0.55 0.4 1.3331237 0.6060099 0.9607843137254902 49
0.5 0.3 1.4893385 0.66193104 0.9215686274509803 47
0.575 1.0 1.2693923 0.50349367 0.9607843137254902 49
0.525 0.25 1.4399347 0.6563971 0.9411764705882353 48
0.5 0.2 1.4708436 0.6166833 0.9607843137254902 49
0.475 0.15 1.5270011 0.65751964 0.9607843137254902 49
0.5 1.0 1.3794005 0.6585801 0.9215686274509803 47
0.525 0.5 1.4675893 0.6461414 0.9607843137254902 49
0.525 0.15 1.4213027 0.6446935 0.9803921568627451 50
0.65 0.15 1.2928303 0.47631258 0.9215686274509803 47
0.525 0.1 1.3613516 0.6134582 0.9607843137254902 49
0.525 0.3 1.3604996 0.5535852 0.9607843137254902 49
0.675 0.4 1.2378565 0.5392059 0.9607843137254902 49
0.525 1.0 1.3758293 0.6853045 0.9607843137254902 49
0.55 0.3 1.4564927 0.6305579 0.9411764705882353 48
0.5 0.8 1.5257576 0.7277457 0.9215686274509803 47
0.5 0.1 1.4444584 0.5919864 0.9607843137254902 49
0.55 0.15 1.4324795 0.6478786 0.9607843137254902 49
0.575 0.95 1.3002601 0.5648913 0.9803921568627451 50
0.525 0.8 1.4905355 0.7518732 0.9607843137254902 49
0.55 0.65 1.171903 0.6034907 0.9607843137254902 49
0.55 0.2 1.3930104 0.61202353 0.9607843137254902 49
0.5 0.85 1.4558537 0.6028293 0.9411764705882353 48
0.525 0.75 1.4207498 0.6559936 0.9607843137254902 49
0.6 0.3 1.3328776 0.56806815 0.9607843137254902 49
0.6 0.65 1.3457237 0.64683205 0.9607843137254902 49
0.6 0.6 1.2847439 0.55746466 0.9607843137254902 49
0.5 0.95 1.5210812 0.53450596 0.9411764705882353 48
0.5 0.75 1.4041326 0.6489094 0.9215686274509803 47
0.525 0.2 1.3902128 0.64737785 0.9215686274509803 47
0.525 0.45 1.4663284 0.6637979 0.9607843137254902 49
0.6 0.1 1.3349429 0.6256565 0.9607843137254902 49
0.525 0.6 1.2954304 0.5513224 0.9411764705882353 48
0.65 0.05 1.1959956 0.57378286 0.9607843137254902 49
0.525 0.85 1.4472405 0.62675387 0.9215686274509803 47
0.525 0.35 1.419957 0.65998065 0.9607843137254902 49
0.625 0.1 1.2890867 0.51783633 0.9803921568627451 50
0.6 0.55 1.3123593 0.56904995 0.9803921568627451 50
0.55 0.1 1.422858 0.61313814 0.9411764705882353 48
0.5 0.7 1.5026648 0.5747153 0.9215686274509803 47
0.575 0.4 1.3446198 0.5840405 0.9803921568627451 50
0.7 0.15 1.1543735 0.5279844 0.9607843137254902 49
0.725 0.15 1.1870781 0.50494486 0.9411764705882353 48
0.6 0.25 1.2173758 0.62374467 0.9607843137254902 49
0.55 0.45 1.4497769 0.75871485 0.9411764705882353 48
0.625 0.65 1.2458752 0.5559798 0.9803921568627451 50
0.55 0.05 1.3942264 0.6205156 0.9607843137254902 49
0.625 0.85 1.2960398 0.5126157 0.9607843137254902 49
0.6 0.4 1.3672574 0.64567983 0.9607843137254902 49
0.525 0.05 1.3560951 0.6183683 0.9607843137254902 49
0.6 0.7 1.352292 0.58204174 0.9607843137254902 49
0.55 0.9 1.3621035 0.6146997 0.9607843137254902 49
0.6 0.35 1.4238846 0.747696 0.9803921568627451 50
0.55 0.7 1.2525882 0.5677835 0.9411764705882353 48
0.525 0.4 1.4522086 0.6561166 0.9411764705882353 48
0.575 0.45 1.3148435 0.5682487 0.9607843137254902 49
0.625 0.55 1.3029039 0.59174114 0.9803921568627451 50
0.6 0.2 1.3453764 0.5786653 0.9607843137254902 49
0.525 0.9 1.4387224 0.6290196 0.9803921568627451 50
0.6 0.75 1.3353466 0.5724849 0.9607843137254902 49
0.575 0.9 1.2554052 0.52589107 0.9607843137254902 49
0.625 0.05 1.2945048 0.57048655 0.9607843137254902 49
0.525 0.7 1.3448489 0.61272305 0.9607843137254902 49
0.625 1.0 1.1945438 0.5761957 0.9803921568627451 50
0.5 0.45 1.4652184 0.6103803 0.9411764705882353 48
0.625 0.3 1.284561 0.63471776 0.9607843137254902 49
0.6 0.85 1.2657484 0.57115054 0.9411764705882353 48
0.725 0.6 1.2163016 0.54804254 0.9411764705882353 48
0.525 0.55 1.4875116 0.60474384 0.9607843137254902 49
0.6 0.15 1.3261029 0.56809354 0.9607843137254902 49
0.625 0.25 1.2111871 0.59058183 0.9803921568627451 50
0.525 0.65 1.3762343 0.5901704 0.9411764705882353 48
0.6 0.05 1.206598 0.54087883 0.9411764705882353 48
0.675 0.2 1.074398 0.52387613 0.9607843137254902 49
0.6 0.45 1.366564 0.6191853 0.9411764705882353 48
0.6 0.8 1.2200115 0.59885615 0.9607843137254902 49
0.65 0.2 1.148708 0.52400446 0.9607843137254902 49
0.6 0.5 1.2522163 0.55610704 0.9803921568627451 50
0.625 0.75 1.2711627 0.54712737 0.9411764705882353 48
0.65 0.4 1.2677612 0.5605015 0.9607843137254902 49
0.65 0.9 1.166173 0.5486438 0.9803921568627451 50
0.65 0.5 1.2624427 0.56856424 0.9803921568627451 50
0.625 0.45 1.1674517 0.5464086 0.9803921568627451 50
0.65 0.25 1.2442926 0.55926913 0.9411764705882353 48
0.675 0.55 1.1413101 0.42475092 0.9803921568627451 50
0.675 0.05 1.1848128 0.51577383 0.9803921568627451 50
0.675 0.7 1.1969198 0.53939885 0.9411764705882353 48
0.625 0.8 1.2287934 0.5599564 0.9607843137254902 49
0.6 1.0 1.287466 0.5771529 0.9607843137254902 49
0.725 0.2 1.2474853 0.51226085 0.9411764705882353 48
0.575 0.5 1.2935096 0.55730784 0.9607843137254902 49
0.675 1.0 1.1730028 0.54774606 0.9607843137254902 49
0.675 0.85 1.2515056 0.55431265 0.9607843137254902 49
0.65 0.35 1.2761537 0.58772624 0.9411764705882353 48
0.7 0.75 1.2560952 0.5346481 0.9411764705882353 48
0.65 0.85 1.253747 0.53401506 0.9803921568627451 50
0.625 0.35 1.2931988 0.56967866 0.9607843137254902 49
0.625 0.15 1.2750931 0.54456335 0.9607843137254902 49
0.75 1.0 1.1828618 0.5122506 0.9607843137254902 49
0.675 0.8 1.3133115 0.587563 0.9607843137254902 49
0.65 0.3 1.2423719 0.54143536 1.0 51
0.7 0.45 1.2113497 0.5552815 0.9607843137254902 49
0.725 0.1 1.1499739 0.54380554 0.9411764705882353 48
0.6 0.9 1.2888914 0.6508427 0.9803921568627451 50
0.675 0.1 1.1295239 0.43195188 0.9803921568627451 50
0.675 0.65 1.2377026 0.5503507 0.9803921568627451 50
0.55 0.8 1.3575206 0.6100091 0.9607843137254902 49
0.6 0.95 1.3250182 0.58361506 0.9607843137254902 49
0.65 0.55 1.2173576 0.5472383 0.9803921568627451 50
0.675 0.95 1.1715516 0.5925576 0.9803921568627451 50
0.625 0.4 1.2767218 0.51548016 0.9411764705882353 48
0.65 1.0 1.1709664 0.49669984 0.9803921568627451 50
0.7 0.25 1.1964037 0.54296076 0.9607843137254902 49
0.65 0.1 1.2951622 0.545328 0.9411764705882353 48
0.625 0.9 1.2560018 0.54715437 0.9803921568627451 50
0.55 0.55 1.3831497 0.58427364 0.9411764705882353 48
0.65 0.65 1.1903147 0.52266574 0.9803921568627451 50
0.625 0.6 1.326514 0.5257022 0.9607843137254902 49
0.625 0.5 1.2297957 0.5335605 0.9803921568627451 50
0.675 0.75 1.206282 0.51377845 0.9803921568627451 50
0.65 0.6 1.2753232 0.5761959 0.9607843137254902 49
0.675 0.6 1.2204977 0.52920395 0.9607843137254902 49
0.675 0.25 1.2034957 0.5107543 0.9215686274509803 47
0.7 0.8 1.2230393 0.4960486 0.9803921568627451 50
0.65 0.45 1.2530358 0.532101 0.9607843137254902 49
0.7 0.35 1.0625432 0.56183517 0.9803921568627451 50
0.7 0.95 1.2340953 0.561464 0.9803921568627451 50
0.675 0.5 1.2477796 0.50382406 0.9607843137254902 49
0.7 0.7 1.0845058 0.523478 0.9411764705882353 48
0.75 0.1 1.1776602 0.5131079 0.9607843137254902 49
0.55 0.85 1.440686 0.60912037 0.9411764705882353 48
0.7 1.0 1.1306261 0.5102737 1.0 51
0.725 0.4 1.1838465 0.45456922 0.9411764705882353 48
0.725 0.3 1.1426678 0.52575904 0.9607843137254902 49
0.65 0.8 1.2468665 0.53218096 0.9607843137254902 49
0.725 0.5 1.24298 0.5388187 0.9607843137254902 49
0.7 0.65 1.1533598 0.5870716 0.9803921568627451 50
0.625 0.2 1.3636645 0.6248408 0.9607843137254902 49
0.675 0.9 1.2070581 0.5210919 0.9803921568627451 50
0.75 0.2 1.0820577 0.44188714 0.9607843137254902 49
0.7 0.5 1.1593096 0.5025423 0.9607843137254902 49
0.7 0.1 1.2184374 0.49906868 0.9411764705882353 48
0.75 0.3 1.1419913 0.52975893 0.9607843137254902 49
0.7 0.4 1.2004378 0.5253133 0.9607843137254902 49
0.725 0.7 1.1885345 0.51438785 0.9215686274509803 47
0.7 0.9 1.1478031 0.43623424 0.9411764705882353 48
0.75 0.65 1.1414464 0.49361616 0.9803921568627451 50
0.7 0.55 1.1885142 0.5301465 0.9803921568627451 50
0.7 0.3 1.2497427 0.5487522 0.9803921568627451 50
0.725 0.75 1.1758877 0.52034384 0.9411764705882353 48
0.725 0.05 1.1663783 0.53232676 0.9411764705882353 48
0.725 1.0 1.13836 0.46588653 0.9215686274509803 47
0.675 0.35 1.2414573 0.4973248 0.9803921568627451 50
0.675 0.45 1.2320153 0.550744 0.9803921568627451 50
0.725 0.45 1.1480273 0.46777666 0.9411764705882353 48
0.725 0.35 1.1593136 0.47352555 0.9411764705882353 48
0.75 0.8 1.1135341 0.4544434 0.9607843137254902 49
0.75 0.25 1.182552 0.49430546 0.9607843137254902 49
0.725 0.95 1.2521489 0.5728711 0.9411764705882353 48
0.75 0.4 1.142299 0.5139123 0.9803921568627451 50
0.725 0.65 1.2150172 0.55391484 0.9607843137254902 49
0.725 0.9 1.1964953 0.46012732 0.9607843137254902 49
0.725 0.8 1.1031129 0.55649155 0.9803921568627451 50
0.725 0.55 1.1964082 0.43602696 0.9607843137254902 49
0.75 0.9 1.1526732 0.50313735 0.9803921568627451 50
0.725 0.25 1.1630452 0.441715 0.9803921568627451 50
0.7 0.85 1.213556 0.54063773 0.9803921568627451 50
0.625 0.95 1.2775488 0.58861506 0.9607843137254902 49
0.75 0.7 1.0900805 0.49622905 1.0 51
0.7 0.2 1.1274773 0.5322096 0.9803921568627451 50
0.725 0.85 1.1385031 0.53211844 0.9607843137254902 49
0.75 0.5 1.189923 0.5079112 0.9607843137254902 49
0.75 0.05 1.2007494 0.54095393 0.9607843137254902 49
0.675 0.3 1.2460153 0.49691176 0.9607843137254902 49
0.75 0.45 1.1550353 0.52739465 0.9215686274509803 47
0.75 0.35 1.1515154 0.5315907 0.9803921568627451 50
0.75 0.95 1.1762264 0.47078243 0.9607843137254902 49
0.75 0.6 1.2009523 0.5057058 0.9607843137254902 49
0.75 0.15 1.2262543 0.51334244 0.9803921568627451 50
0.75 0.55 1.1292057 0.47146174 0.9803921568627451 50
0.38 0.85 1.8090473 1.0304834 0.9607843137254902 49
0.75 0.85 1.2081484 0.5008666 0.9215686274509803 47
0.65 0.95 1.2237655 0.5327501 0.9607843137254902 49
0.775 0.55 1.143739 0.4889993 0.9803921568627451 50
0.775 0.05 1.0061257 0.44546977 0.9607843137254902 49
0.38 0.9 1.7646742 1.0410936 0.9607843137254902 49
0.75 0.75 1.1632862 0.46822178 0.9607843137254902 49
0.775 0.1 1.1726528 0.4784958 0.9607843137254902 49
0.775 0.2 1.183358 0.48334903 0.9607843137254902 49
0.775 0.5 1.0695789 0.5000123 0.9803921568627451 50
0.385 0.05 1.6415532 1.0839792 0.9411764705882353 48
0.385 0.1 1.5761123 0.785366 0.9607843137254902 49
0.775 0.4 1.170084 0.49939927 0.9803921568627451 50
0.775 0.65 1.1194158 0.47359732 0.9803921568627451 50
0.775 0.35 1.1098616 0.49456725 0.9607843137254902 49
0.775 0.3 1.0772617 0.49633184 0.9607843137254902 49
0.775 0.15 1.1029613 0.5049127 0.9803921568627451 50
0.775 0.45 1.0423412 0.42004 0.9803921568627451 50
0.385 0.4 1.7514181 0.9833534 0.9215686274509803 47
0.775 0.7 1.1517346 0.5227745 0.9607843137254902 49
0.775 0.8 1.1348045 0.374611 0.9411764705882353 48
0.8 0.15 1.105778 0.4721029 0.9607843137254902 49
0.385 0.35 1.8512671 0.89439434 0.9215686274509803 47
0.775 0.6 1.1951889 0.4945795 0.9607843137254902 49
0.8 0.05 1.1094186 0.48802665 0.9803921568627451 50
0.8 0.1 1.131946 0.48165336 0.9803921568627451 50
0.385 0.45 1.9058548 1.0300354 0.9607843137254902 49
0.775 1.0 1.2393258 0.8607381 0.9803921568627451 50
0.775 0.9 1.0902904 0.5038375 0.9607843137254902 49
0.775 0.85 1.1534641 0.5038717 0.9607843137254902 49
0.775 0.75 1.067561 0.41729668 0.9607843137254902 49
0.775 0.95 1.1894634 0.47046086 0.9607843137254902 49
0.8 0.2 1.0937319 0.4535106 0.9803921568627451 50
0.675 0.15 1.197851 0.4863161 0.9411764705882353 48
0.8 0.5 1.0893081 0.46115357 0.9607843137254902 49
0.65 0.75 1.1814735 0.51241386 0.9803921568627451 50
0.425 0.3 1.6421121 0.7904013 0.9215686274509803 47
0.8 0.45 1.0945572 0.43594602 0.9803921568627451 50
0.8 0.55 1.0827353 0.4731483 0.9411764705882353 48
0.385 0.65 1.7720124 1.0200626 0.9215686274509803 47
0.385 0.75 1.7772487 0.9686848 0.9803921568627451 50
0.4 0.9 1.7723558 0.8284968 0.9411764705882353 48
0.8 0.65 1.1293237 0.48468533 0.9607843137254902 49
0.385 1.0 1.73477 0.8368462 0.9411764705882353 48
0.8 0.6 1.1100485 0.46433288 0.9803921568627451 50
0.425 1.0 1.641032 0.7492075 0.9019607843137255 46
0.8 0.3 1.0772085 0.50693136 0.9803921568627451 50
0.385 0.9 1.7481034 1.0169207 0.9607843137254902 49
0.385 0.85 1.7433155 1.0157969 0.9411764705882353 48
0.385 0.8 1.8506228 1.0201806 0.9411764705882353 48
0.39 0.3 1.7504456 0.90666443 0.9607843137254902 49
0.85 0.55 1.0675732 0.49666077 1.0 51
0.625 0.7 1.1434634 0.50594825 0.9607843137254902 49
0.825 0.05 1.1235037 0.46112493 0.9411764705882353 48
0.85 0.7 1.0878441 0.48213902 0.9411764705882353 48
0.8 1.0 1.1298535 0.52289504 0.9803921568627451 50
0.8 0.9 1.1202757 0.40409666 0.9411764705882353 48
0.8 0.85 1.1367452 0.45903662 0.9607843137254902 49
0.8 0.75 1.0820239 0.52050936 0.9411764705882353 48
0.8 0.95 1.0685836 0.53653157 0.9803921568627451 50
0.8 0.35 1.0777847 0.3793097 0.9607843137254902 49
0.8 0.7 1.1144755 0.45081252 0.9607843137254902 49
0.825 0.1 1.0289171 0.39941958 1.0 51
0.55 0.25 1.3910196 0.6753641 0.9607843137254902 49
0.8 0.4 1.1288007 0.4820591 0.9607843137254902 49
0.825 0.9 1.1210607 0.5740311 0.9607843137254902 49
0.9 0.35 1.2256972 0.8869427 0.9607843137254902 49
0.825 0.85 1.1214955 0.5045813 0.9803921568627451 50
0.85 0.45 1.1734697 0.55139035 0.9607843137254902 49
0.85 0.15 1.0520589 0.48561114 0.9607843137254902 49
0.85 0.35 1.0611347 0.4959224 0.9803921568627451 50
0.85 0.4 1.12171 0.47640464 0.9607843137254902 49
0.85 0.5 1.0323685 0.32220426 0.9607843137254902 49
0.775 0.25 1.083338 0.4863241 0.9803921568627451 50
0.85 0.2 1.118931 0.51243013 0.9607843137254902 49
0.85 0.6 1.0645653 0.5168261 0.9607843137254902 49
0.7 0.6 1.0970099 0.49926022 0.9803921568627451 50
0.975 0.9 1.0376825 0.4265573 0.9607843137254902 49
0.8 0.8 1.1021578 0.4681955 0.9607843137254902 49
0.975 0.95 1.0768363 0.45384976 0.9607843137254902 49
1.0 0.05 1.0177004 0.52829576 0.9607843137254902 49
1.0 0.25 1.0129216 0.35037315 0.9607843137254902 49
1.0 0.1 1.0222012 0.47566193 0.9607843137254902 49
1.0 0.35 1.028356 0.37634376 0.9411764705882353 48
1.0 0.55 1.1732578 0.822623 0.9411764705882353 48
1.0 0.85 1.0495299 0.45974028 0.9607843137254902 49
1.0 0.15 1.0649277 0.5002415 0.9607843137254902 49
1.0 0.8 1.0843018 0.44415075 0.9607843137254902 49
1.0 0.3 1.0769417 0.4972955 0.9803921568627451 50
1.0 0.2 1.1050507 0.45645794 0.9607843137254902 49
1.0 0.4 1.0652674 0.33389866 0.9803921568627451 50
1.0 0.6 1.0101508 0.44063225 0.9411764705882353 48
1.0 0.5 1.0890205 0.45063245 0.9607843137254902 49
1.0 0.45 1.0323164 0.49963063 0.9607843137254902 49
1.0 1.0 1.0188395 0.5262528 0.9411764705882353 48
1.0 0.65 1.0749876 0.48388252 0.9411764705882353 48
0.1 0.3 4.5752006 2.271572 0.9215686274509803 47
0.26 0.85 1.7135261 0.8835338 0.9607843137254902 49
0.265 0.45 2.029878 1.3103771 0.9607843137254902 49
1.0 0.75 1.0633116 0.52900505 0.9607843137254902 49
0.275 0.4 1.7539629 0.9106982 0.9215686274509803 47
1.0 0.95 1.0199296 0.3664974 0.9803921568627451 50
0.4 0.65 1.809499 0.87893033 0.9411764705882353 48
0.1 0.25 4.029427 1.8705076 0.9803921568627451 50
0.26 0.75 2.0178025 1.3792582 0.9607843137254902 49
1.0 0.9 0.9618923 0.4450203 0.9411764705882353 48
0.275 0.45 2.0906239 1.409529 0.9411764705882353 48
0.45 0.15 1.5622581 0.7380943 0.9411764705882353 48
0.38 0.35 1.6847998 1.0273004 0.9411764705882353 48
0.26 0.8 1.9991925 1.3412777 0.9411764705882353 48
0.275 0.35 1.9967649 1.4053371 0.9019607843137255 46
0.38 0.75 1.7276522 1.0988039 0.9215686274509803 47
0.285 0.75 1.9277254 1.322837 0.9215686274509803 47
0.275 0.85 2.0013585 1.0440444 0.8627450980392157 44
0.385 0.3 1.7126917 0.90969 0.9215686274509803 47
0.285 0.95 1.8910891 1.3054366 0.9411764705882353 48
0.345 0.9 1.8472068 1.2997695 0.9607843137254902 49
0.38 0.5 1.5574596 0.97557217 0.9411764705882353 48
0.425 0.75 1.6060823 0.7145851 0.9019607843137255 46
0.05 0.15 3.8862 0.76250404 0.8823529411764706 45
0.36 0.25 1.7572105 1.0310309 0.9411764705882353 48
0.45 0.6 1.443944 0.9188508 0.9215686274509803 47
0.45 0.85 1.6002973 0.6806782 0.9411764705882353 48
0.8 0.25 1.1129987 0.49898553 0.9607843137254902 49
0.4 0.5 1.723424 0.9628047 0.9215686274509803 47
0.575 0.2 1.3186201 0.5236219 0.9411764705882353 48
0.65 0.7 1.1608303 0.62285334 0.9607843137254902 49
0.385 0.95 1.7400057 0.9568397 0.9607843137254902 49
0.38 1.0 1.5906966 0.7910248 0.8823529411764706 45
0.375 0.8 1.8833001 1.0766772 0.9215686274509803 47
0.39 0.35 1.5000495 0.63187844 0.9215686274509803 47
0.395 0.6 1.6424243 0.94037455 0.9411764705882353 48
0.575 0.15 1.2869697 0.6305069 0.9607843137254902 49
0.385 0.6 1.6400524 0.94293225 0.9411764705882353 48
0.55 0.6 1.3034286 0.5822092 0.9607843137254902 49
0.575 0.6 1.321847 0.5927559 0.9803921568627451 50
0.55 0.95 1.34554 0.5960309 0.9411764705882353 48
0.575 0.35 1.2774535 0.56409264 0.9803921568627451 50
0.575 0.75 1.373791 0.6226455 0.9607843137254902 49
0.875 0.15 1.1088399 0.5111456 0.9607843137254902 49
0.575 0.7 1.1848456 0.55859935 0.9607843137254902 49
0.55 0.75 1.4073968 0.6273475 0.9607843137254902 49
0.575 0.65 1.3622645 0.5543661 0.9607843137254902 49
0.575 0.8 1.3752153 0.6044194 0.9607843137254902 49
0.575 0.05 1.4319248 0.6173126 0.9607843137254902 49
0.575 0.1 1.3674146 0.51694596 0.9411764705882353 48
0.575 0.85 1.4137394 0.5633308 0.9803921568627451 50
0.575 0.55 1.4245031 0.59041435 0.9411764705882353 48
0.385 0.55 1.7266877 0.99883366 0.9411764705882353 48
0.38 0.95 1.6436112 0.73945844 0.9019607843137255 46
0.85 0.1 1.0945667 0.49806383 0.9607843137254902 49
0.575 0.25 1.2206365 0.5546162 0.9607843137254902 49
0.385 0.5 1.5565125 0.6921705 0.9411764705882353 48
0.9 0.15 1.1673759 0.6106285 0.9803921568627451 50
0.385 0.2 1.5413733 0.7818968 0.9411764705882353 48
0.425 0.2 1.4833626 0.62979776 0.9411764705882353 48
0.9 0.1 1.0837207 0.49691704 0.9215686274509803 47
0.425 0.55 1.6274893 0.7999397 0.9607843137254902 49
0.85 0.05 1.0929027 0.45688137 0.9411764705882353 48
0.385 0.25 1.7716774 0.9052637 0.9803921568627451 50
0.9 0.45 1.0636088 0.47213152 0.9803921568627451 50
0.875 0.95 1.0983453 0.49940494 0.9607843137254902 49
0.95 0.85 1.0592378 0.4881352 0.9607843137254902 49
0.85 0.9 1.1171435 0.4785535 0.9411764705882353 48
0.9 0.85 1.0991266 0.47955108 0.9607843137254902 49
0.9 0.75 1.1563861 0.46023062 0.9411764705882353 48
0.925 0.1 1.0922464 0.47092906 0.9607843137254902 49
0.9 0.4 1.07207 0.45353073 0.9607843137254902 49
0.9 0.8 1.0437233 0.4685419 0.9607843137254902 49
0.9 0.5 1.0860031 0.45214036 0.9803921568627451 509
0.9 0.95 1.0626318 0.4648893 0.9607843137254902 49
0.925 0.6 1.0870073 0.47393966 0.9607843137254902 49
0.9 0.05 1.0800003 0.47414526 0.9803921568627451 50
0.925 0.05 1.0757023 0.51299 0.9803921568627451 50
0.825 0.95 1.12841 0.35631472 0.9607843137254902 49
0.925 0.35 1.0127373 0.4825405 0.9803921568627451 50
0.9 0.9 1.0707047 0.4699853 0.9803921568627451 50
0.9 1.0 0.9928281 0.49020475 0.9803921568627451 50
0.875 0.25 1.0496304 0.5079227 0.9607843137254902 49
0.875 0.9 1.0598001 0.50850075 0.9607843137254902 49
0.925 0.2 1.1125429 0.47342244 0.9803921568627451 50
0.95 0.2 1.0648241 0.4593086 0.9607843137254902 49
0.925 0.7 1.0536847 0.51695657 0.9607843137254902 49
0.925 0.25 1.0801804 0.46479636 0.9411764705882353 48
0.875 0.65 1.0394344 0.46185777 0.9607843137254902 49
0.925 0.4 1.0200316 0.5248412 0.9803921568627451 50
0.875 0.5 1.0899842 0.5107886 0.9411764705882353 48
0.875 1.0 1.0470456 0.50299007 0.9411764705882353 48
0.875 0.2 1.040952 0.4393952 0.9607843137254902 49
0.875 0.35 1.09536 0.4606872 0.9607843137254902 49
0.875 0.55 1.1537588 0.5474886 0.9607843137254902 49
0.875 0.05 1.0174816 0.36477175 0.9215686274509803 47
0.95 0.25 1.0307539 0.38261008 0.9607843137254902 49
0.875 0.4 1.0541388 0.5136653 0.9607843137254902 49
0.925 0.45 1.0939193 0.44567698 0.9607843137254902 49
0.925 1.0 1.0850368 0.48854348 0.9215686274509803 47
0.925 0.9 1.0693333 0.46888244 0.9607843137254902 49
0.95 0.05 1.0684111 0.4437566 0.9607843137254902 49
0.95 0.45 1.0250282 0.49493924 0.9215686274509803 47
0.875 0.6 1.071822 0.5014839 0.9411764705882353 48
0.925 0.3 1.0848768 0.4298151 0.9411764705882353 48
0.95 0.3 1.0424284 0.48354533 0.9215686274509803 47
0.95 0.1 1.0854771 0.47849697 0.9411764705882353 48
0.875 0.45 1.0844675 0.4908195 0.9607843137254902 49
0.925 0.8 1.0729039 0.53180677 0.9215686274509803 47
0.95 0.35 1.0904472 0.4468106 0.9607843137254902 49
0.95 0.5 1.0983461 0.44113457 0.9607843137254902 49
0.9 0.3 1.0910307 0.5350922 0.9803921568627451 50
0.95 0.15 1.109101 0.44495645 0.9411764705882353 48
0.925 0.95 1.0718979 0.4653167 0.9607843137254902 49
0.95 0.6 1.0699373 0.5049178 0.9607843137254902 49
0.925 0.85 1.0165634 0.49918622 0.9411764705882353 48
0.95 0.65 1.0162871 0.5038855 0.9411764705882353 48
0.925 0.5 1.0569744 0.49493763 0.9607843137254902 49
0.85 0.25 1.1061653 0.48507753 0.9411764705882353 48
0.975 0.8 1.123107 0.42717755 0.9607843137254902 49
0.85 0.3 1.1163478 0.502724 0.9411764705882353 48
0.85 0.95 1.110447 0.4575147 0.9411764705882353 48
0.9 0.25 1.1210692 0.50067526 0.9411764705882353 48
0.9 0.55 0.99451095 0.5397383 0.9607843137254902 49
0.925 0.55 1.0904953 0.46586058 0.9411764705882353 48
0.9 0.6 1.0217379 0.37746063 0.9803921568627451 50
0.9 0.2 1.0707543 0.4770684 0.9411764705882353 48
0.975 0.05 1.0541236 0.4753133 0.9607843137254902 49
0.95 0.55 1.1111505 0.45045623 0.9803921568627451 50
0.975 0.7 1.1937206 0.8030208 0.9803921568627451 50
0.925 0.65 1.1023203 0.4472284 0.9803921568627451 50
0.975 0.1 1.0620302 0.488398 0.9607843137254902 49
0.95 0.9 1.0908803 0.5167674 0.9607843137254902 49
0.9 0.7 1.0481207 0.50248045 0.9411764705882353 48
0.95 1.0 1.0814435 0.4501096 0.9411764705882353 48
0.975 0.15 1.0858651 0.47881135 0.9607843137254902 49
0.975 0.25 1.0394964 0.493812 0.9607843137254902 49
0.95 0.75 1.0877395 0.5331362 0.9803921568627451 50
0.32 0.85 1.799468 1.0653576 0.9411764705882353 48
0.975 0.3 1.0060787 0.48521748 0.9215686274509803 47
0.95 0.95 1.0036598 0.4977704 0.9607843137254902 49
0.975 0.35 1.0445244 0.6160341 0.9607843137254902 49
0.975 0.2 1.1260694 0.4740019 0.9607843137254902 49
0.975 0.4 1.0466459 0.49121115 0.9607843137254902 49
