lengthscale l2regularizer bne_rmse_mean bne_rmse_median bne_std bne_cov nll_bne_mean nll_bne_median
1.9 0.1 0.9064238 0.74371326 0.41881198 0.9019607843137255 1.054478 0.9116721
1.8 0.6 0.90030986 0.74866444 0.41079077 0.9019607843137255 1.0537423 0.8980826
1.9 1.6 0.8887506 0.7783257 0.39804447 0.9215686274509803 1.0582495 0.91302335
1.8 0.8 0.897628 0.7547947 0.40530592 0.9215686274509803 1.0579897 0.8967718
1.8 1.6 0.8903988 0.77683616 0.3980784 0.9215686274509803 1.0567852 0.90531254
1.9 1.1 0.8933628 0.7702974 0.3992379 0.9215686274509803 1.0613389 0.9086213
1.8 0.7 0.89769334 0.751324 0.40771523 0.9215686274509803 1.0551351 0.89669514
1.9 2.25 0.88553065 0.7831013 0.39918742 0.9215686274509803 1.0501238 0.90859985
1.9 1.9 0.886401 0.7801088 0.398888 0.9215686274509803 1.0524498 0.90988034
1.9 2.0 0.8861146 0.781556 0.39874 0.9215686274509803 1.0514368 0.908352
1.9 1.0 0.89388275 0.7662034 0.40004408 0.9215686274509803 1.0584637 0.90673375
1.8 2.0 0.88748074 0.78063405 0.39842927 0.9215686274509803 1.0551531 0.904639
1.8 2.75 0.88285965 0.78135324 0.3997719 0.9215686274509803 1.0447723 0.90111244
1.8 2.25 0.885554 0.78012776 0.39882976 0.9215686274509803 1.0480298 0.9041116
1.8 3.0 0.88209206 0.7821522 0.40000334 0.9215686274509803 1.0436077 0.9011409
1.8 1.8 0.88869786 0.7793602 0.39818767 0.9215686274509803 1.0572966 0.9069569
1.8 2.5 0.8843418 0.7817949 0.39936438 0.9215686274509803 1.046621 0.9023787
1.8 1.7 0.8890318 0.77821976 0.39804575 0.9215686274509803 1.0561552 0.9067793
1.7 5.0 0.87717885 0.7815645 0.4002247 0.9215686274509803 1.0370239 0.90376997
1.7 4.75 0.8778541 0.78197837 0.40021348 0.9215686274509803 1.0378257 0.9041647
1.8 1.9 0.88770723 0.77942115 0.3985467 0.9215686274509803 1.0555935 0.90577143
1.8 0.05 0.9063785 0.74087185 0.41658518 0.9019607843137255 1.0459954 0.9186087
1.9 3.75 0.8789788 0.7834596 0.40000182 0.9215686274509803 1.0398946 0.9053348
1.8 5.0 0.87599355 0.780584 0.39976728 0.9215686274509803 1.0334395 0.9006107
1.9 3.5 0.87990993 0.78424627 0.39989126 0.9215686274509803 1.0417184 0.9055642
1.9 4.5 0.877352 0.7826061 0.39966196 0.9215686274509803 1.0377942 0.90411866
1.9 4.0 0.8778739 0.782835 0.40029362 0.9215686274509803 1.0376856 0.90536547
1.9 4.25 0.87723047 0.78217876 0.40014347 0.9215686274509803 1.0365973 0.90420175
1.9 4.75 0.87647444 0.78226864 0.39988258 0.9215686274509803 1.0362526 0.90521383
1.8 3.5 0.8808883 0.78316927 0.40014583 0.9215686274509803 1.0420381 0.9004779
1.8 4.25 0.8783407 0.7838514 0.4001013 0.9215686274509803 1.0375553 0.9010038
1.8 4.75 0.8769343 0.7824981 0.399897 0.9215686274509803 1.0358602 0.90138376
1.8 1.5 0.8912721 0.776543 0.39855394 0.9215686274509803 1.0593245 0.91119134
1.8 3.75 0.8798829 0.7829493 0.4001483 0.9215686274509803 1.0400051 0.9008477
1.9 0.7 0.8971103 0.7562356 0.40429696 0.9215686274509803 1.0558563 0.8976778
1.9 3.25 0.8799114 0.78352386 0.40020537 0.9215686274509803 1.0384754 0.9005528
1.8 4.5 0.87785155 0.78337175 0.39990565 0.9215686274509803 1.0367693 0.9011258
1.9 0.5 0.8996698 0.749238 0.40814668 0.9019607843137255 1.052832 0.8977657
1.9 0.3 0.9009469 0.74485886 0.4115064 0.9019607843137255 1.0503217 0.90034634
1.9 0.6 0.8985048 0.75205326 0.40646526 0.9019607843137255 1.0595515 0.897505
1.9 1.3 0.8910242 0.7738675 0.39863512 0.9215686274509803 1.0597308 0.907432
1.9 1.5 0.8888468 0.7755377 0.39797127 0.9215686274509803 1.0558839 0.90936947
1.9 0.4 0.90108204 0.74536526 0.4139918 0.9019607843137255 1.0443057 0.9019023
1.9 1.4 0.8895104 0.77370846 0.39885104 0.9215686274509803 1.0553952 0.90619135
2.0 1.8 0.8860125 0.7812518 0.39824882 0.9215686274509803 1.0517045 0.912045
1.9 1.2 0.891891 0.7714133 0.39933828 0.9215686274509803 1.0600489 0.9061453
1.9 0.2 0.9048063 0.74309 0.4185323 0.9019607843137255 1.0451667 0.9103668
2.0 1.6 0.88702613 0.7785405 0.39817268 0.9215686274509803 1.0545068 0.912302
2.0 1.7 0.88693887 0.7807379 0.39832604 0.9215686274509803 1.05399 0.91198283
1.8 4.0 0.8787401 0.7824759 0.40000874 0.9215686274509803 1.0378522 0.90084743
2.0 1.5 0.88795143 0.77702165 0.39822724 0.9215686274509803 1.055602 0.910189
1.9 3.0 0.8811148 0.7836043 0.39988372 0.9215686274509803 1.0423121 0.9001509
2.0 0.7 0.89497834 0.75880086 0.40393847 0.9215686274509803 1.0548611 0.89738464
2.0 0.5 0.89782333 0.753631 0.4063285 0.9215686274509803 1.0598062 0.8967406
2.0 0.8 0.8937672 0.7612307 0.40267426 0.9215686274509803 1.0546566 0.8971553
2.0 0.3 0.89925927 0.74862635 0.40992665 0.9019607843137255 1.0572867 0.8978604
2.0 0.6 0.89705896 0.7567878 0.40469572 0.9215686274509803 1.0569583 0.8974843
2.0 0.4 0.8982096 0.74783206 0.40695572 0.9019607843137255 1.0507897 0.8962205
2.0 0.2 0.90160465 0.746945 0.41154683 0.9019607843137255 1.056846 0.8997518
2.25 0.3 0.8961961 0.7547693 0.4037168 0.9215686274509803 1.0548513 0.8997596
2.0 0.1 0.90148544 0.74597 0.4095876 0.9019607843137255 1.0513632 0.8977363
2.25 0.4 0.89734125 0.76199436 0.40260145 0.9215686274509803 1.0594144 0.9055294
2.25 0.2 0.89723873 0.75882995 0.40509823 0.9215686274509803 1.0538782 0.90384066
1.9 5.0 0.8753312 0.7800534 0.39970785 0.9215686274509803 1.0336231 0.9015827
2.0 1.4 0.8885096 0.77533305 0.39850637 0.9215686274509803 1.0557903 0.9085825
2.0 1.9 0.8860287 0.7812493 0.3983923 0.9215686274509803 1.0494088 0.90559983
2.0 0.9 0.89351153 0.76574713 0.39982468 0.9215686274509803 1.0573174 0.90257454
2.0 2.25 0.8829522 0.7820734 0.39932287 0.9215686274509803 1.046268 0.90265703
2.0 1.3 0.88995737 0.7755134 0.39876318 0.9215686274509803 1.0584465 0.9083966
2.0 2.0 0.88508916 0.7814744 0.39840308 0.9215686274509803 1.0476928 0.90464133
2.0 1.1 0.891666 0.7723452 0.39985505 0.9215686274509803 1.0587841 0.90493226
2.0 0.05 0.9030397 0.7455045 0.4171321 0.9019607843137255 1.0542344 0.90966994
1.9 2.5 0.883094 0.7828034 0.39934364 0.9215686274509803 1.0460998 0.9022334
2.0 2.5 0.8821501 0.7841095 0.39987248 0.9215686274509803 1.0451521 0.9009836
2.0 1.2 0.89026874 0.7732556 0.39938444 0.9215686274509803 1.056208 0.9053851
2.0 1.0 0.8932049 0.7696203 0.39935717 0.9215686274509803 1.0578698 0.9061929
2.25 0.9 0.8898782 0.7726234 0.39952624 0.9215686274509803 1.0533241 0.90839237
1.9 2.75 0.882291 0.7841337 0.40018824 0.9215686274509803 1.0452555 0.9011349
2.25 1.0 0.88953686 0.7758838 0.39892706 0.9215686274509803 1.056898 0.90728533
2.25 0.1 0.8976852 0.7548981 0.40586033 0.9215686274509803 1.054259 0.90015936
2.25 1.2 0.88762885 0.777876 0.39880842 0.9215686274509803 1.0521488 0.9100306
2.25 1.4 0.88749737 0.7825519 0.39794937 0.9215686274509803 1.0547564 0.9132352
2.0 3.5 0.87821835 0.7832227 0.40013766 0.9215686274509803 1.0373433 0.9008802
2.0 3.75 0.87750167 0.7826341 0.4001234 0.9215686274509803 1.0365647 0.9009477
2.25 1.3 0.8873763 0.7797711 0.39856115 0.9215686274509803 1.0538067 0.91296756
2.0 3.25 0.8791838 0.7837533 0.4001636 0.9215686274509803 1.0390834 0.9008308
2.25 1.9 0.88289243 0.7842269 0.39961496 0.9215686274509803 1.0489911 0.90854704
2.0 3.0 0.88012505 0.78384054 0.40024713 0.9215686274509803 1.0405295 0.8999945
2.25 2.25 0.88120097 0.7842721 0.400035 0.9215686274509803 1.0444542 0.9056214
2.25 1.1 0.8889529 0.77784276 0.3984567 0.9215686274509803 1.0553819 0.9100629
2.25 2.75 0.87893313 0.7840129 0.40065765 0.9215686274509803 1.0405418 0.90467393
2.0 4.75 0.8755577 0.781175 0.3996242 0.9215686274509803 1.0353497 0.9006884
2.25 0.05 0.8965185 0.75466496 0.4069195 0.9215686274509803 1.0459785 0.8992934
2.0 5.0 0.87432235 0.77944154 0.3998972 0.9215686274509803 1.0310731 0.9027214
2.0 4.5 0.8757093 0.7818279 0.39988706 0.9215686274509803 1.0344118 0.8999654
1.9 0.8 0.8947541 0.7571963 0.40372965 0.9215686274509803 1.0529084 0.9013394
2.0 4.0 0.876734 0.7821795 0.40025482 0.9215686274509803 1.0358081 0.9011082
2.25 3.0 0.87843937 0.783636 0.40105677 0.9215686274509803 1.0396842 0.9048934
2.25 2.0 0.88257736 0.7845484 0.39980352 0.9215686274509803 1.0476928 0.9079082
2.25 2.5 0.88021666 0.78524494 0.40046257 0.9215686274509803 1.0426395 0.90487945
1.9 0.9 0.8946472 0.76195157 0.40202153 0.9215686274509803 1.0554568 0.90410906
2.25 0.5 0.8940572 0.7603843 0.40272403 0.9215686274509803 1.0520282 0.9020782
2.0 4.25 0.87622446 0.7813114 0.39982253 0.9215686274509803 1.0355686 0.90069807
2.5 1.1 0.88695055 0.78291917 0.39884573 0.9215686274509803 1.0528755 0.9092121
2.25 1.6 0.8852184 0.78262115 0.39932218 0.9215686274509803 1.0498047 0.9042704
2.5 1.0 0.8877909 0.78113747 0.3993835 0.9215686274509803 1.0533041 0.9093604
2.5 0.9 0.8883989 0.7791488 0.39929143 0.9215686274509803 1.0537304 0.9106066
1.9 1.7 0.88729054 0.7778375 0.39838535 0.9215686274509803 1.0549115 0.91101086
2.25 0.6 0.89341575 0.7665751 0.40118578 0.9215686274509803 1.0548173 0.90187585
1.9 1.8 0.8873126 0.77878094 0.39831573 0.9215686274509803 1.0549062 0.9133465
2.25 0.7 0.89208937 0.76884675 0.39920142 0.9215686274509803 1.0560603 0.9016602
2.25 0.8 0.89301777 0.7722012 0.39944914 0.9215686274509803 1.0615714 0.906739
2.25 1.7 0.8843343 0.7824948 0.39965686 0.9215686274509803 1.0491507 0.90478086
2.25 1.8 0.8837137 0.78287375 0.3998015 0.9215686274509803 1.0478626 0.9021933
2.5 1.8 0.881732 0.78495204 0.4003139 0.9215686274509803 1.0451871 0.9065646
2.25 1.5 0.88568234 0.7817745 0.39891082 0.9215686274509803 1.0504633 0.9044655
2.0 2.75 0.88113254 0.7837225 0.39991775 0.9215686274509803 1.042477 0.9003185
2.5 2.25 0.87991977 0.7851856 0.40093422 0.9215686274509803 1.0423003 0.90512604
2.75 0.7 0.88817495 0.78075176 0.39897078 0.9215686274509803 1.0531405 0.91110206
2.5 2.0 0.8807211 0.78477204 0.400627 0.9215686274509803 1.0438586 0.90552074
2.75 0.8 0.88781136 0.78280556 0.39862323 0.9215686274509803 1.0543288 0.91259545
2.5 1.7 0.88222927 0.7851347 0.40018174 0.9215686274509803 1.0461375 0.9071213
2.5 1.9 0.881337 0.785323 0.4004559 0.9215686274509803 1.0450729 0.9060103
2.75 0.6 0.88888866 0.7779654 0.39847505 0.9215686274509803 1.0551133 0.91448516
2.75 0.5 0.88881236 0.7771553 0.39860544 0.9215686274509803 1.053293 0.911572
2.5 4.75 0.8740676 0.7783946 0.39915746 0.9411764705882353 1.0385162 0.9149522
2.25 4.5 0.873969 0.7786967 0.39972466 0.9411764705882353 1.033558 0.9026861
2.25 4.25 0.87446624 0.77925116 0.40012062 0.9215686274509803 1.0335351 0.9020054
2.25 4.0 0.875184 0.7804379 0.40030307 0.9215686274509803 1.0348557 0.90239024
2.5 4.25 0.87419677 0.7786435 0.4000689 0.9411764705882353 1.0362164 0.91191065
2.75 0.2 0.8926008 0.775772 0.40422517 0.9215686274509803 1.0571101 0.9134449
2.5 3.5 0.8761234 0.7817146 0.40067074 0.9215686274509803 1.0386001 0.90876186
2.5 0.1 0.89270526 0.76608235 0.40064546 0.9215686274509803 1.0561947 0.90041333
2.25 5.0 0.873074 0.7778945 0.39925912 0.9411764705882353 1.0314696 0.9071642
2.25 3.25 0.8769884 0.78258467 0.40028608 0.9215686274509803 1.0367635 0.89983386
2.5 3.0 0.87721467 0.7834939 0.4011453 0.9215686274509803 1.0384406 0.90651655
2.5 4.5 0.8737046 0.7777939 0.39978653 0.9411764705882353 1.0361227 0.9133041
2.25 4.75 0.8737237 0.77823913 0.39931738 0.9411764705882353 1.0343834 0.9043603
2.5 3.25 0.87642664 0.7822633 0.40113652 0.9215686274509803 1.0373131 0.9082067
2.5 4.0 0.8746341 0.7793753 0.40032876 0.9411764705882353 1.0368713 0.909173
2.75 0.4 0.8897316 0.7770753 0.39863226 0.9215686274509803 1.0534179 0.91317403
2.25 3.75 0.87582666 0.78092897 0.40045747 0.9215686274509803 1.0351077 0.9009672
2.5 0.05 0.8945641 0.76776445 0.40082994 0.9215686274509803 1.0590314 0.8997956
2.25 3.5 0.87636495 0.7817491 0.40060857 0.9215686274509803 1.0355967 0.8997289
2.5 0.4 0.89161795 0.7695371 0.40089795 0.9215686274509803 1.053208 0.9031491
2.5 2.75 0.87811303 0.7844527 0.40132 0.9215686274509803 1.0397897 0.90621865
2.5 3.75 0.875158 0.7806598 0.4006707 0.9411764705882353 1.0370697 0.90956885
2.75 0.3 0.8891039 0.7735337 0.39992324 0.9215686274509803 1.048542 0.909663
2.5 0.8 0.888215 0.7757176 0.3997598 0.9215686274509803 1.050492 0.90286565
2.5 0.3 0.89192533 0.76924145 0.40123466 0.9215686274509803 1.0569323 0.9000811
2.5 0.7 0.889272 0.77484035 0.39918298 0.9215686274509803 1.052773 0.90768945
2.5 0.5 0.8921852 0.7705346 0.40080944 0.9215686274509803 1.0540792 0.90610313
2.75 1.6 0.88212514 0.78694165 0.4011564 0.9215686274509803 1.0463147 0.9074092
2.75 1.5 0.8829033 0.78761387 0.40099847 0.9215686274509803 1.0474547 0.90718204
2.75 1.7 0.8814187 0.78589404 0.40175882 0.9215686274509803 1.0434709 0.9066609
2.5 0.2 0.8925056 0.76732934 0.401019 0.9215686274509803 1.0526832 0.9007307
2.5 1.2 0.8857936 0.7816946 0.39931446 0.9215686274509803 1.0512123 0.90469337
2.5 1.6 0.88271546 0.784396 0.4000501 0.9215686274509803 1.0452355 0.90266347
2.5 1.3 0.88530177 0.78334284 0.39899632 0.9215686274509803 1.0510911 0.9048505
2.75 1.4 0.8828161 0.7868768 0.4000672 0.9215686274509803 1.048401 0.90707934
2.5 1.4 0.8849461 0.78377247 0.39956704 0.9215686274509803 1.0486573 0.90428185
2.75 3.75 0.87435985 0.77916753 0.40036303 0.9411764705882353 1.0363809 0.9121116
2.75 1.3 0.8837726 0.7861713 0.39995718 0.9215686274509803 1.0496143 0.9085041
2.5 1.5 0.8837423 0.78403986 0.40044287 0.9215686274509803 1.0465432 0.90331686
2.75 1.1 0.88557535 0.7849554 0.39946464 0.9215686274509803 1.0534445 0.90996194
2.75 1.2 0.8846087 0.7855892 0.3995001 0.9215686274509803 1.0510641 0.9084127
2.75 0.1 0.8903442 0.7731309 0.3991534 0.9215686274509803 1.054551 0.9035369
3.0 0.1 0.8888274 0.77650297 0.3996575 0.9215686274509803 1.0498229 0.9092676
3.0 0.3 0.88878137 0.77795017 0.39857602 0.9215686274509803 1.0539767 0.91314363
3.0 0.4 0.8886396 0.7798426 0.39868638 0.9215686274509803 1.0545629 0.914611
3.0 0.2 0.88725525 0.7767844 0.39938542 0.9215686274509803 1.0484487 0.9121062
2.75 0.05 0.88946694 0.77200377 0.40042865 0.9215686274509803 1.0543386 0.90094876
3.0 2.75 0.87597823 0.7819108 0.401095 0.9215686274509803 1.0381389 0.9081667
3.0 3.0 0.87517947 0.781006 0.40092412 0.9215686274509803 1.0375315 0.90769863
3.0 1.3 0.8829908 0.7877935 0.40129444 0.9215686274509803 1.0480285 0.908372
2.5 0.6 0.8905163 0.7735677 0.3992047 0.9215686274509803 1.0564579 0.9072327
3.0 1.4 0.8819494 0.78669167 0.40166932 0.9215686274509803 1.0447142 0.9074418
2.5 5.0 0.8732702 0.77755004 0.39811283 0.9411764705882353 1.0373424 0.9127078
2.75 4.75 0.872685 0.77703285 0.39805037 0.9411764705882353 1.0367842 0.91588724
2.75 1.0 0.8859504 0.78388727 0.398595 0.9215686274509803 1.05262 0.9063605
3.0 1.9 0.87968254 0.7866347 0.40241307 0.9215686274509803 1.0425066 0.90627426
2.75 0.9 0.8862056 0.78230757 0.3989319 0.9215686274509803 1.051006 0.9074154
3.0 1.7 0.8802574 0.78573 0.40227044 0.9215686274509803 1.0432619 0.905596
3.0 1.8 0.8797743 0.7856898 0.40249076 0.9215686274509803 1.0422415 0.9052414
2.75 2.75 0.87635463 0.78263295 0.4009929 0.9215686274509803 1.0366205 0.9010016
2.75 3.0 0.8759044 0.7811508 0.40037885 0.9215686274509803 1.037658 0.9024687
2.75 2.5 0.8770576 0.78315747 0.40114313 0.9215686274509803 1.0374807 0.90004253
2.75 2.0 0.8795583 0.78439295 0.40167603 0.9215686274509803 1.0402713 0.8999398
2.75 1.8 0.88017845 0.78491944 0.4014216 0.9215686274509803 1.0412819 0.9009311
2.75 3.25 0.87511843 0.780964 0.40032434 0.9215686274509803 1.0361053 0.9046718
2.75 3.5 0.8741695 0.7795175 0.40019855 0.9411764705882353 1.0352087 0.9039795
2.75 1.9 0.8800342 0.7847458 0.401307 0.9215686274509803 1.0416118 0.9005922
2.75 2.25 0.8782642 0.7844658 0.40107626 0.9215686274509803 1.0399612 0.90023756
2.75 4.5 0.87315965 0.7782935 0.39836538 0.9411764705882353 1.0358623 0.91400814
2.75 4.25 0.87358683 0.77882314 0.39862442 0.9411764705882353 1.0357158 0.91210926
2.75 5.0 0.8727166 0.77737314 0.39759237 0.9411764705882353 1.0389993 0.91849446
3.0 0.05 0.8893762 0.7773608 0.4012349 0.9215686274509803 1.0520048 0.9084393
3.0 0.9 0.8845486 0.7841767 0.39959562 0.9215686274509803 1.0507771 0.90489495
2.5 2.5 0.8783544 0.7835988 0.40081555 0.9215686274509803 1.0393333 0.89980984
3.0 1.0 0.88403606 0.78568953 0.4000102 0.9215686274509803 1.0494566 0.9036367
3.0 1.1 0.88326526 0.7858801 0.39988238 0.9215686274509803 1.0476559 0.9040574
3.0 1.2 0.8831808 0.7872681 0.40052798 0.9215686274509803 1.0484353 0.9041556
3.25 0.05 0.88761395 0.78268266 0.4008637 0.9215686274509803 1.0518087 0.9062717
3.0 0.5 0.88886493 0.7801045 0.401293 0.9215686274509803 1.0533655 0.90891427
3.0 0.6 0.8871553 0.7825312 0.398851 0.9215686274509803 1.0535537 0.90698373
3.0 0.8 0.88559246 0.78424144 0.39951178 0.9215686274509803 1.0516609 0.9044228
3.0 0.7 0.8860267 0.78367335 0.3998077 0.9215686274509803 1.0518265 0.9041697
3.25 0.2 0.8869724 0.78027517 0.40270886 0.9215686274509803 1.0487045 0.9065591
3.25 0.3 0.8862042 0.782956 0.40016243 0.9215686274509803 1.0505677 0.9053873
2.75 4.0 0.87433785 0.77924967 0.39972094 0.9411764705882353 1.0382744 0.9136627
3.25 0.5 0.88458496 0.78245056 0.4003586 0.9215686274509803 1.0476092 0.9057665
3.25 0.4 0.8859419 0.7831645 0.40029648 0.9215686274509803 1.051273 0.9041797
3.0 3.75 0.87365746 0.77924 0.3989225 0.9411764705882353 1.0369653 0.91204524
3.25 0.6 0.88529164 0.785306 0.39985076 0.9215686274509803 1.0513439 0.9067695
3.0 5.0 0.8720595 0.77600116 0.39695752 0.9411764705882353 1.0386009 0.9224749
3.25 4.25 0.8727171 0.7761234 0.39816484 0.9411764705882353 1.0414599 0.92047477
3.0 4.75 0.87235004 0.77645683 0.39730743 0.9411764705882353 1.0399355 0.91860133
3.0 4.0 0.8728909 0.7785351 0.39887282 0.9411764705882353 1.0346035 0.91407084
3.0 4.5 0.87228125 0.77679694 0.3980082 0.9411764705882353 1.0365887 0.9147426
3.0 4.25 0.8725612 0.77700937 0.3983115 0.9411764705882353 1.0365824 0.9148309
3.25 3.75 0.873197 0.77743936 0.39906022 0.9411764705882353 1.0390898 0.9170461
3.0 3.5 0.8737586 0.77875495 0.3994547 0.9411764705882353 1.0358602 0.90900683
3.25 3.5 0.87345606 0.77825165 0.39960665 0.9411764705882353 1.0382581 0.9152329
3.25 4.0 0.87286264 0.7760371 0.39874098 0.9411764705882353 1.0394427 0.9154639
3.25 3.25 0.87389153 0.7788614 0.40012482 0.9411764705882353 1.0374548 0.9132129
3.25 4.75 0.87175995 0.7748531 0.39781204 0.9411764705882353 1.0383731 0.92041993
3.25 2.25 0.87559694 0.78334814 0.4018581 0.9215686274509803 1.0319481 0.90086734
3.0 1.5 0.880902 0.7859621 0.40144345 0.9215686274509803 1.0424823 0.9014181
3.0 3.25 0.8734794 0.77956015 0.40059006 0.9411764705882353 1.0313486 0.9064069
3.25 1.1 0.88260245 0.7878574 0.40047228 0.9215686274509803 1.0470268 0.9039521
3.5 0.8 0.8840866 0.7888483 0.4003182 0.9215686274509803 1.0506979 0.9101169
3.25 1.0 0.8831442 0.78780913 0.3998305 0.9215686274509803 1.0485291 0.90455115
3.25 4.5 0.8722778 0.7756207 0.39786854 0.9411764705882353 1.0394934 0.92513365
3.25 0.7 0.8850027 0.7863627 0.39967087 0.9215686274509803 1.0513527 0.90749407
3.25 1.6 0.8797734 0.7862363 0.40231016 0.9215686274509803 1.0417193 0.9010036
3.0 2.25 0.87780577 0.7848382 0.4016988 0.9215686274509803 1.0399091 0.90624297
3.25 2.0 0.87658805 0.7842754 0.40208608 0.9215686274509803 1.0330268 0.8999388
3.5 1.3 0.88081217 0.7876726 0.402569 0.9215686274509803 1.0437113 0.90663904
3.0 2.5 0.8769333 0.7838279 0.40144792 0.9215686274509803 1.0385479 0.9067762
3.25 1.7 0.8788906 0.7854385 0.40232977 0.9215686274509803 1.0404227 0.8996831
3.0 2.0 0.8791344 0.78611195 0.402478 0.9215686274509803 1.0412799 0.90598947
3.5 1.2 0.88133794 0.787367 0.40273297 0.9215686274509803 1.0440918 0.9072231
3.25 0.9 0.88380957 0.7866283 0.39975584 0.9215686274509803 1.0494851 0.90702474
3.25 1.8 0.8783985 0.7851633 0.40218037 0.9215686274509803 1.0396906 0.8999521
3.0 1.6 0.88012034 0.7851644 0.40166256 0.9215686274509803 1.0407556 0.9008359
3.5 1.1 0.8818074 0.78717947 0.4024408 0.9215686274509803 1.0443292 0.90837204
3.25 1.5 0.87974674 0.78494436 0.40222996 0.9215686274509803 1.0399317 0.90069187
3.25 1.9 0.8778537 0.7848086 0.4021766 0.9215686274509803 1.0387557 0.8998455
3.5 1.5 0.8794227 0.7878263 0.4019267 0.9215686274509803 1.0438408 0.90662146
3.5 1.8 0.87794733 0.7859906 0.4019398 0.9215686274509803 1.0406541 0.90580344
3.5 1.6 0.87906843 0.78745073 0.40191492 0.9215686274509803 1.04341 0.9066186
3.25 1.3 0.8813867 0.7861379 0.40152332 0.9215686274509803 1.0440634 0.90200114
3.5 3.5 0.8734744 0.7774169 0.39875296 0.9411764705882353 1.0423108 0.9170257
3.5 1.7 0.8786842 0.78711593 0.40184256 0.9215686274509803 1.043125 0.90582275
3.25 0.8 0.8843641 0.7867427 0.39987537 0.9215686274509803 1.0499158 0.9068929
3.25 3.0 0.8739534 0.780128 0.40025124 0.9411764705882353 1.0355117 0.9071366
3.5 3.25 0.87347645 0.7781458 0.39947322 0.9411764705882353 1.0383288 0.91605246
3.25 0.1 0.886952 0.78391623 0.40086314 0.9215686274509803 1.0508927 0.90962076
3.25 5.0 0.871929 0.7759223 0.39642304 0.9411764705882353 1.0400494 0.9260297
3.25 2.75 0.8752628 0.781559 0.4001445 0.9411764705882353 1.0376309 0.90596545
3.25 1.4 0.8802598 0.7854017 0.40200478 0.9215686274509803 1.040979 0.90083504
3.5 0.9 0.8829035 0.7885433 0.40064156 0.9215686274509803 1.0470484 0.90523374
3.75 0.3 0.88430315 0.7874489 0.40175074 0.9215686274509803 1.0481237 0.9111587
3.5 0.4 0.8846418 0.78452617 0.40082368 0.9215686274509803 1.0481557 0.90702224
3.5 0.3 0.88506025 0.78482246 0.40001333 0.9215686274509803 1.0492026 0.90717757
3.5 0.5 0.8841453 0.7854986 0.4005956 0.9215686274509803 1.0474712 0.905985
3.5 0.2 0.88302636 0.77891695 0.401114 0.9215686274509803 1.0381836 0.9063499
3.5 0.05 0.8856905 0.7836617 0.4023541 0.9215686274509803 1.0480285 0.90676236
3.5 4.0 0.8723585 0.77571726 0.3982833 0.9411764705882353 1.0405489 0.92074
3.75 0.5 0.8841414 0.7879875 0.40080923 0.9215686274509803 1.0493006 0.9135982
3.5 1.9 0.8769563 0.78426766 0.401442 0.9215686274509803 1.0380737 0.90023255
3.25 1.2 0.8818914 0.7862548 0.40105122 0.9215686274509803 1.0450301 0.9030799
3.5 0.1 0.8853586 0.7835201 0.39997262 0.9215686274509803 1.0472 0.9088259
3.75 0.4 0.8845038 0.78834736 0.40120617 0.9215686274509803 1.0492743 0.9138886
3.75 1.0 0.8823537 0.7889806 0.40244296 0.9215686274509803 1.046341 0.90946716
3.75 1.1 0.8818693 0.7895817 0.40251115 0.9215686274509803 1.0459657 0.9097481
3.75 1.3 0.88021 0.7888303 0.40282857 0.9215686274509803 1.0446947 0.9075062
3.75 1.4 0.8791616 0.78825873 0.40234935 0.9215686274509803 1.0431597 0.90703267
3.5 1.0 0.8816047 0.7867172 0.4007893 0.9215686274509803 1.0440086 0.90399826
3.75 1.5 0.87869287 0.78748703 0.40225932 0.9215686274509803 1.0426633 0.9065504
3.5 2.25 0.8757023 0.78248143 0.40107518 0.9215686274509803 1.0366291 0.90227735
3.5 2.5 0.87503886 0.7820089 0.4006513 0.9215686274509803 1.0375394 0.90411294
3.75 2.75 0.87360007 0.779199 0.4005675 0.9411764705882353 1.0369062 0.91278
3.75 2.5 0.8744381 0.7804717 0.40098435 0.9411764705882353 1.0374563 0.91034997
3.75 3.0 0.87313247 0.77864325 0.40003112 0.9411764705882353 1.0376083 0.91473377
3.75 1.2 0.8806281 0.7886232 0.4026704 0.9215686274509803 1.0442086 0.90806955
3.5 3.0 0.873409 0.77874637 0.39969254 0.9411764705882353 1.0361236 0.9094155
3.5 2.75 0.8740339 0.7801825 0.40025994 0.9411764705882353 1.0362773 0.906366
3.5 5.0 0.87131786 0.7741903 0.3957826 0.9411764705882353 1.0389495 0.9340129
3.5 4.5 0.87195486 0.7757051 0.3964723 0.9411764705882353 1.041213 0.9257036
3.5 4.75 0.8716808 0.7753099 0.3962495 0.9411764705882353 1.0406482 0.92725027
4.0 0.05 0.8843817 0.7904496 0.40216526 0.9215686274509803 1.048656 0.91210806
3.75 4.5 0.87168103 0.7738557 0.39708063 0.9411764705882353 1.0410155 0.9304211
3.75 5.0 0.871958 0.7742309 0.39575562 0.9411764705882353 1.0444669 0.9368962
3.75 0.2 0.8839946 0.78667724 0.40156412 0.9215686274509803 1.046656 0.9054216
3.75 3.25 0.87318605 0.7770374 0.39900175 0.9411764705882353 1.0407348 0.91703445
4.0 2.25 0.8748007 0.7816285 0.4012815 0.9215686274509803 1.0378189 0.90901065
4.0 0.1 0.8844697 0.7903203 0.4017936 0.9215686274509803 1.0495833 0.91226494
4.0 0.2 0.8844971 0.789552 0.40166894 0.9215686274509803 1.0496699 0.9151765
