lengthscale l2regularizer bma_mean_rmse_mean bma_mean_rmse_median bma_mean_std bma_mean_cov bma_rmse_mean bma_rmse_median bma_std bma_cov bae_rmse_mean bae_rmse_median bae_std bae_cov
0.8 0.05 0.92416745 0.857448 0.39266992 0.9019607843137255 0.9218984 0.84508944 0.402235 0.9215686274509803 2.1410387 1.8530655 0.96386814 0.9019607843137255
1.0 0.1 0.9879575 0.89543056 0.3889367 0.9019607843137255 0.9861658 0.8848267 0.39799103 0.9215686274509803 2.1804488 1.9052284 0.9883282 0.8823529411764706
0.8 0.15 0.98256296 0.8982759 0.38534456 0.9215686274509803 0.9812049 0.88887876 0.39252478 0.9411764705882353 2.1953366 1.9279062 0.973359 0.8627450980392157
0.8 0.1 0.94892573 0.9056864 0.41143483 0.9215686274509803 0.9463896 0.8941752 0.4195639 0.9215686274509803 2.1493251 1.9565213 0.9060908 0.8823529411764706
0.95 0.7 1.0728033 0.8707851 0.39163533 0.9411764705882353 1.0714169 0.87443805 0.39891446 0.9411764705882353 2.7458394 2.53483 1.2357808 0.9019607843137255
1.0 0.75 1.0837915 0.87117594 0.40987802 0.9607843137254902 1.0822121 0.87492436 0.41699526 0.9411764705882353 2.775047 2.6493115 1.2038625 0.9019607843137255
0.75 0.95 1.0727967 0.90738916 0.38135225 0.9607843137254902 1.0721396 0.9015444 0.38880053 0.9607843137254902 2.8878152 2.5571444 1.1090575 0.9215686274509803
0.95 0.5 1.0676446 0.87027633 0.3818376 0.9411764705882353 1.0664066 0.8739853 0.38899338 0.9411764705882353 2.7029097 2.5328608 1.1574221 0.8823529411764706
0.8 0.6 1.0631168 0.90132403 0.36994252 0.9607843137254902 1.0621182 0.89387035 0.37774608 0.9411764705882353 2.775522 2.581139 1.1586353 0.9215686274509803
1.0 0.65 1.0836825 0.87170595 0.40727463 0.9607843137254902 1.0820168 0.8754456 0.41450852 0.9411764705882353 2.720607 2.5520902 1.1671278 0.9019607843137255
1.0 0.3 1.0856273 0.8641483 0.40153477 0.9607843137254902 1.0841218 0.8664204 0.40842238 0.9607843137254902 2.6271687 2.4990296 1.1889942 0.9215686274509803
1.0 0.05 0.92624664 0.86852854 0.38097188 0.9215686274509803 0.92432326 0.8572627 0.39125296 0.9411764705882353 2.0823472 1.7511508 0.9654428 0.9019607843137255
0.95 0.35 1.065081 0.8603772 0.38071266 0.9607843137254902 1.0634224 0.8642036 0.3880384 0.9607843137254902 2.6910753 2.4823403 1.1804073 0.8823529411764706
0.95 0.15 1.0213193 0.8899855 0.37912348 0.9019607843137255 1.0198399 0.8809625 0.38606003 0.9215686274509803 2.2670887 1.9494208 0.99375254 0.9019607843137255
0.85 0.5 1.0710739 0.87768793 0.36445057 0.9607843137254902 1.0705338 0.8750372 0.37157172 0.9607843137254902 2.7118585 2.483761 1.1507618 0.9019607843137255
0.8 0.95 1.0750775 0.8913625 0.38010252 0.9607843137254902 1.0742736 0.88509595 0.3875651 0.9607843137254902 2.8103993 2.5478501 1.0592735 0.9215686274509803
0.95 0.55 1.0717466 0.87167114 0.38762972 0.9607843137254902 1.0703707 0.87533665 0.3951468 0.9411764705882353 2.6749227 2.4940858 1.2781081 0.9019607843137255
1.0 0.7 1.0793536 0.870473 0.40131134 0.9607843137254902 1.0777245 0.8742422 0.4085304 0.9411764705882353 2.7394283 2.5980067 1.2129415 0.8823529411764706
0.8 0.4 1.0791639 0.9131086 0.34416437 0.9607843137254902 1.0776019 0.90581775 0.35200182 0.9411764705882353 2.767318 2.525457 1.1022965 0.9215686274509803
0.85 0.35 1.0654914 0.8723787 0.36215654 0.9607843137254902 1.0642791 0.8640677 0.3694412 0.9411764705882353 2.6195881 2.4358535 1.1469065 0.9019607843137255
0.8 0.5 1.0767602 0.94238144 0.36533985 0.9607843137254902 1.0755254 0.93419546 0.3731695 0.9607843137254902 2.8258305 2.4811823 1.1598043 0.9215686274509803
0.8 0.45 1.0570261 0.8895402 0.36027724 0.9607843137254902 1.0558865 0.8815108 0.3682064 0.9411764705882353 2.7183504 2.4216304 1.1437174 0.9215686274509803
0.8 0.55 1.0634834 0.90103436 0.3727065 0.9607843137254902 1.0624293 0.8934834 0.38042548 0.9607843137254902 2.7206535 2.5378866 1.1754375 0.9215686274509803
0.8 0.3 1.0595994 0.86669177 0.36561334 0.9607843137254902 1.0585378 0.8611666 0.37304848 0.9411764705882353 2.6147401 2.4226189 1.1299917 0.9215686274509803
0.85 0.65 1.0805366 0.884678 0.3855051 0.9607843137254902 1.079833 0.8780098 0.39299193 0.9607843137254902 2.7131946 2.4382336 1.2045046 0.9019607843137255
0.8 0.25 1.0510871 0.9035764 0.38295415 0.9411764705882353 1.0489571 0.89506924 0.39071444 0.9215686274509803 2.585901 2.400508 1.1827484 0.9215686274509803
0.8 0.35 1.05559 0.86433864 0.36855954 0.9607843137254902 1.0547411 0.8683697 0.37593207 0.9411764705882353 2.5914257 2.3701763 1.1649486 0.9215686274509803
0.85 0.85 1.077233 0.87568915 0.3859627 0.9607843137254902 1.0765153 0.87382823 0.39341798 0.9607843137254902 2.75962 2.5590172 1.2097471 0.9019607843137255
0.75 1.0 1.0757047 0.91095847 0.38169754 0.9607843137254902 1.0749674 0.90495265 0.38911465 0.9607843137254902 2.9054067 2.5315492 1.1112993 0.9215686274509803
0.9 0.3 1.0642754 0.87289464 0.3592627 0.9607843137254902 1.0633162 0.8647869 0.3666501 0.9607843137254902 2.6614876 2.5436463 1.1492645 0.9215686274509803
0.9 0.35 1.0742098 0.87350667 0.3744649 0.9607843137254902 1.0728413 0.8653455 0.3820268 0.9607843137254902 2.6927822 2.4826171 1.1666911 0.9019607843137255
0.85 0.1 0.9926882 0.9058566 0.3707056 0.9019607843137255 0.9897534 0.8943137 0.38122752 0.9019607843137255 2.175432 1.9418916 1.0169866 0.8823529411764706
0.85 0.15 0.9930348 0.90296245 0.38408193 0.9019607843137255 0.9916881 0.8936335 0.39092946 0.9215686274509803 2.1122735 1.8803792 1.0102445 0.8823529411764706
0.95 0.4 1.0832838 0.89689475 0.369744 0.9607843137254902 1.082184 0.88879526 0.37708783 0.9607843137254902 2.7685592 2.504811 1.2415286 0.9215686274509803
0.95 0.3 1.0854691 0.8749833 0.3926267 0.9607843137254902 1.0844429 0.8675312 0.39973572 0.9607843137254902 2.661436 2.442147 1.1143305 0.9215686274509803
0.85 0.3 1.0560946 0.85720646 0.37336868 0.9607843137254902 1.0553851 0.8614774 0.38064018 0.9411764705882353 2.5848668 2.516298 1.190228 0.9215686274509803
0.85 0.25 1.069759 0.8886107 0.36869815 0.9411764705882353 1.0671347 0.87952244 0.37734655 0.9411764705882353 2.668382 2.5231555 1.1921376 0.9215686274509803
0.85 0.4 1.0806109 0.9141735 0.35245427 0.9607843137254902 1.0794815 0.90689766 0.3599542 0.9411764705882353 2.7750092 2.5645304 1.0880474 0.9215686274509803
0.8 0.8 1.0742787 0.90514255 0.37168995 0.9607843137254902 1.0734571 0.8984826 0.37931514 0.9607843137254902 2.7656133 2.4484577 1.1823952 0.9215686274509803
0.9 0.85 1.079807 0.8708075 0.39163983 0.9607843137254902 1.0786836 0.8744153 0.3988558 0.9411764705882353 2.7882483 2.5658603 1.1538467 0.9215686274509803
0.85 0.05 0.9372595 0.8327318 0.3717038 0.9411764705882353 0.93415624 0.82045877 0.3826386 0.9411764705882353 2.101494 1.8760724 0.9930577 0.8823529411764706
0.9 0.7 1.0754219 0.8705696 0.38288304 0.9607843137254902 1.0743247 0.8741702 0.3903277 0.9411764705882353 2.7308753 2.498551 1.1385276 0.9215686274509803
0.9 0.8 1.078085 0.8701173 0.38916227 0.9607843137254902 1.0770274 0.87373877 0.39643246 0.9411764705882353 2.7767324 2.5535955 1.1790489 0.9019607843137255
0.95 0.25 1.0516113 0.86240077 0.39142862 0.9607843137254902 1.0500855 0.8548306 0.3979655 0.9607843137254902 2.6436174 2.4628315 1.084955 0.9215686274509803
0.85 0.2 1.0285182 0.90582144 0.36749372 0.9411764705882353 1.027353 0.8972819 0.37500677 0.9411764705882353 2.387604 2.0394318 1.1431782 0.9019607843137255
1.0 0.6 1.0746795 0.87169206 0.3923366 0.9607843137254902 1.0731702 0.8754301 0.39954394 0.9411764705882353 2.7403724 2.559462 1.1900867 0.9019607843137255
0.85 0.8 1.0766966 0.88366044 0.3814233 0.9607843137254902 1.0759736 0.87687016 0.3890126 0.9607843137254902 2.7514412 2.4214652 1.1388236 0.9019607843137255
0.9 0.65 1.0724674 0.87083715 0.38258615 0.9607843137254902 1.0713102 0.8744253 0.39008996 0.9411764705882353 2.717067 2.479751 1.2004192 0.9019607843137255
0.9 0.55 1.0675013 0.8722649 0.3775304 0.9411764705882353 1.0663348 0.87586373 0.3851184 0.9411764705882353 2.6053064 2.43084 1.1462731 0.9019607843137255
0.95 0.85 1.0805312 0.86996853 0.40478426 0.9607843137254902 1.078924 0.873613 0.41209543 0.9411764705882353 2.7207696 2.553826 1.2303246 0.9019607843137255
0.9 0.75 1.0786301 0.8700918 0.3893467 0.9607843137254902 1.0775195 0.8737123 0.3968667 0.9411764705882353 2.7321289 2.5707817 1.1554478 0.9215686274509803
0.9 0.6 1.0705817 0.87226236 0.38004363 0.9411764705882353 1.0694517 0.875808 0.38753346 0.9411764705882353 2.6540785 2.3707874 1.2096612 0.8823529411764706
1.0 0.55 1.0737184 0.8714732 0.38998398 0.9607843137254902 1.0723157 0.8752172 0.39723444 0.9411764705882353 2.7347982 2.5293174 1.2255396 0.9019607843137255
0.95 0.65 1.0724261 0.87137246 0.38872588 0.9411764705882353 1.0712379 0.8750053 0.39585188 0.9411764705882353 2.6908712 2.4658918 1.1381716 0.8823529411764706
0.95 0.45 1.066487 0.8642375 0.3805822 0.9411764705882353 1.0654417 0.8681742 0.38769412 0.9411764705882353 2.761484 2.5721679 1.2205251 0.9019607843137255
0.95 0.1 0.96583843 0.91777706 0.40320137 0.9215686274509803 0.96367997 0.906917 0.41185027 0.9215686274509803 2.1338062 1.8418958 0.98107797 0.8823529411764706
0.95 0.9 1.0836829 0.87074614 0.40981156 0.9607843137254902 1.0818219 0.8743724 0.41717905 0.9411764705882353 2.7241528 2.5842676 1.1807044 0.9019607843137255
0.8 1.0 1.078999 0.8888951 0.3815493 0.9607843137254902 1.0782715 0.88264775 0.38877055 0.9607843137254902 2.7536247 2.5736084 1.0640048 0.9019607843137255
0.95 0.6 1.0722805 0.8715225 0.38674575 0.9411764705882353 1.0709265 0.8752004 0.3941193 0.9411764705882353 2.6873367 2.4085746 1.2074159 0.8823529411764706
0.8 0.2 1.0264484 0.9268131 0.3954607 0.9019607843137255 1.0245706 0.9175782 0.40328595 0.9215686274509803 2.4465883 2.1114752 1.1637682 0.9019607843137255
1.0 0.95 1.0916253 0.8702971 0.42495087 0.9607843137254902 1.0894645 0.87406945 0.4320948 0.9411764705882353 2.7291644 2.5106592 1.1923786 0.8823529411764706
0.8 0.85 1.0723133 0.8913288 0.3778609 0.9607843137254902 1.0716021 0.88518 0.3853513 0.9607843137254902 2.7849352 2.555836 1.1584971 0.9019607843137255
1.0 0.45 1.0718837 0.8666899 0.38665763 0.9607843137254902 1.0706569 0.870447 0.39350793 0.9411764705882353 2.7724044 2.5696735 1.2253625 0.9019607843137255
0.9 0.45 1.0652215 0.87155837 0.37320858 0.9607843137254902 1.0640025 0.87516916 0.3805981 0.9607843137254902 2.7048109 2.5196328 1.1511301 0.9019607843137255
0.8 0.7 1.0747796 0.91210735 0.3679913 0.9607843137254902 1.0738958 0.90522283 0.37564597 0.9607843137254902 2.8087184 2.4853234 1.0852382 0.9019607843137255
0.85 0.45 1.0609056 0.86581874 0.36678252 0.9607843137254902 1.0600168 0.869571 0.37416112 0.9607843137254902 2.6997664 2.3853712 1.2217996 0.9215686274509803
0.85 0.55 1.0781747 0.8810228 0.3832706 0.9607843137254902 1.0773276 0.87789345 0.3908482 0.9607843137254902 2.7899868 2.55867 1.1941745 0.9019607843137255
0.8 0.75 1.0734509 0.90504634 0.37205508 0.9607843137254902 1.0726422 0.89843273 0.37967908 0.9607843137254902 2.7773993 2.581943 1.1011956 0.9215686274509803
1.0 0.5 1.0734944 0.8708451 0.38771573 0.9607843137254902 1.0722702 0.8746294 0.3949142 0.9411764705882353 2.6877623 2.4601836 1.2194746 0.9019607843137255
0.85 0.6 1.0716151 0.8776877 0.37743226 0.9607843137254902 1.0708853 0.87432724 0.38506433 0.9607843137254902 2.7036073 2.5243425 1.160567 0.9215686274509803
0.85 0.9 1.0791711 0.8756413 0.38888675 0.9607843137254902 1.0783685 0.87472755 0.3963005 0.9607843137254902 2.7417307 2.5036187 1.2324103 0.9215686274509803
0.9 0.1 0.984242 0.91848266 0.3876261 0.9019607843137255 0.98167586 0.9073799 0.39604706 0.9019607843137255 2.2464387 2.0367503 0.94344324 0.8823529411764706
0.55 0.7 1.1031231 1.1124979 0.39716735 0.8823529411764706 1.099256 1.1006021 0.40606362 0.8823529411764706 2.9814465 2.6844263 0.906682 0.9411764705882353
0.9 0.05 0.9229136 0.8279523 0.3969744 0.9607843137254902 0.9202092 0.8158083 0.406009 0.9607843137254902 2.0744286 1.8091595 0.9393955 0.9215686274509803
0.85 0.95 1.0844474 0.88720363 0.38872737 0.9607843137254902 1.0837387 0.8809456 0.3960961 0.9607843137254902 2.8380334 2.5895343 1.1196331 0.9215686274509803
0.95 0.8 1.0785527 0.8716396 0.40072796 0.9607843137254902 1.0770414 0.87522995 0.4080697 0.9411764705882353 2.7267206 2.532321 1.2130862 0.8823529411764706
0.9 0.2 1.0099214 0.89509755 0.37611344 0.9411764705882353 1.0084879 0.88598585 0.38388583 0.9411764705882353 2.347073 1.9304094 1.1421736 0.9215686274509803
0.85 1.0 1.0863625 0.8884077 0.39235693 0.9607843137254902 1.0855685 0.8820549 0.3997063 0.9607843137254902 2.7748604 2.5239305 1.0314689 0.9215686274509803
0.9 1.0 1.08513 0.87115365 0.40377703 0.9607843137254902 1.0838315 0.87474436 0.410795 0.9411764705882353 2.6664417 2.5198321 1.1259879 0.9215686274509803
0.9 0.4 1.077951 0.88605404 0.36455384 0.9607843137254902 1.0764409 0.87836695 0.3722076 0.9607843137254902 2.7718334 2.5519214 1.1550194 0.9019607843137255
0.95 0.2 1.0282291 0.87909997 0.36599568 0.9019607843137255 1.0262995 0.8689952 0.37457725 0.9215686274509803 2.4020543 1.9305384 1.2843593 0.8823529411764706
0.95 0.75 1.0765734 0.87044406 0.39736757 0.9607843137254902 1.0751286 0.8741103 0.40476882 0.9411764705882353 2.6386378 2.4407048 1.185355 0.8823529411764706
0.9 0.95 1.0849249 0.86996746 0.3979519 0.9607843137254902 1.0838159 0.8735949 0.4049869 0.9411764705882353 2.7454653 2.55233 1.1120635 0.9215686274509803
0.9 0.9 1.0807425 0.87010336 0.39629808 0.9607843137254902 1.0794289 0.87371695 0.40357617 0.9411764705882353 2.7517307 2.5776029 1.1269325 0.9215686274509803
0.95 1.0 1.0868014 0.8696419 0.41622224 0.9607843137254902 1.0849957 0.87332964 0.42335322 0.9411764705882353 2.7184188 2.5118728 1.1909509 0.8823529411764706
0.95 0.05 0.9167883 0.8364373 0.3835928 0.9607843137254902 0.9147485 0.8250587 0.39418423 0.9607843137254902 2.0512264 1.7535303 0.97724414 0.9019607843137255
0.9 0.5 1.0668404 0.8710656 0.37163737 0.9607843137254902 1.0660579 0.8747437 0.3788383 0.9411764705882353 2.7411916 2.49397 1.2302269 0.8823529411764706
1.0 0.2 1.0160896 0.8622929 0.38961878 0.9411764705882353 1.0151037 0.85414827 0.39658454 0.9411764705882353 2.37885 1.9827827 1.2097778 0.9215686274509803
1.0 0.4 1.0709364 0.8651679 0.38738126 0.9607843137254902 1.0692759 0.8690224 0.39487818 0.9607843137254902 2.7389534 2.4945183 1.2118714 0.8823529411764706
0.95 0.95 1.0856014 0.8705204 0.41359934 0.9607843137254902 1.0838442 0.87419486 0.42074817 0.9411764705882353 2.7091396 2.5739026 1.1785967 0.9019607843137255
1.0 0.25 1.0614386 0.8580959 0.41594657 0.9411764705882353 1.0597358 0.85042155 0.42229018 0.9411764705882353 2.4845386 2.2674484 1.2334588 0.9215686274509803
0.55 0.55 1.1195589 1.126018 0.38053584 0.8823529411764706 1.1158692 1.113992 0.3887014 0.8823529411764706 2.9293623 2.7440512 0.9280089 0.9019607843137255
1.0 0.9 1.0907499 0.87096643 0.4228176 0.9607843137254902 1.0887266 0.87471837 0.4299207 0.9411764705882353 2.7068908 2.4378223 1.225869 0.9019607843137255
