lengthscale l2regularizer rmse_mean rmse_median rmse_std pi_cov pi_sum nll_mean nll_median nll_std
0.1 0.8 3.561208 3.836474 1.8514205 0.8235294117647058 42 1.313376 1.1162536 0.6209017
0.1 0.6 3.6036327 3.8377557 1.9302958 0.803921568627451 41 1.3166473 1.1448169 0.69775367
0.05 0.65 4.484944 4.277505 1.7751378 0.9411764705882353 48 1.3005764 1.0020254 0.55662036
0.15 0.4 1.9106512 2.0055313 0.51681525 0.9019607843137255 46 1.0991898 1.1294856 0.1999347
0.1 0.85 3.5572543 3.8169637 1.9234388 0.803921568627451 41 1.277344 1.1250722 0.5434521
0.35 0.25 1.4175726 1.3349199 0.66508365 0.9215686274509803 47 1.0240558 0.91260415 0.22650674
0.3 0.7 1.6788514 1.5961267 0.71800053 0.9215686274509803 47 1.0461409 0.90972966 0.34799767
0.05 0.7 4.365503 4.1032996 1.8511403 0.9019607843137255 46 1.3129456 1.0306181 0.5338149
0.05 0.3 4.41422 4.1593485 1.8024464 0.9215686274509803 47 1.2826228 0.98846173 0.53875023
0.85 1.0 1.0274649 0.95411706 0.4829772 0.9607843137254902 49 0.9999628 0.9898538 0.14075074
0.15 0.35 1.9436191 1.8363699 0.5687294 0.9411764705882353 48 1.0329636 0.9810451 0.20295964
0.45 0.35 1.1779578 1.1244495 0.5693284 0.9215686274509803 47 1.1039786 0.9738323 0.30124408
0.15 0.55 1.9172609 1.9279785 0.6529279 0.9411764705882353 48 1.068804 1.0407443 0.23356362
0.15 0.8 1.8765188 1.8837361 0.70622325 0.9607843137254902 49 1.0838786 1.0603101 0.21809867
0.15 0.5 2.150929 2.1806512 0.81456083 0.9019607843137255 46 1.1062028 1.1411626 0.1791626
0.05 0.25 4.3631153 4.0909066 1.8783091 0.9019607843137255 46 1.3304098 1.0576484 0.5676069
0.05 0.8 4.504415 4.0256395 1.7742242 0.9215686274509803 47 1.3223838 1.0345986 0.5795692
0.1 1.0 3.593039 3.8920617 1.9431312 0.803921568627451 41 1.3125775 1.1193674 0.6234713
0.1 0.7 3.6860147 4.0028553 1.9582149 0.803921568627451 41 1.2719905 1.0963163 0.50747526
0.15 0.05 2.0722177 2.1170907 0.6362789 0.8823529411764706 45 1.1069778 1.1282575 0.2367561
0.15 0.75 1.8310636 1.8446076 0.49955046 0.9607843137254902 49 1.0832548 1.087132 0.19915831
0.45 0.1 1.155978 1.1174953 0.56308496 0.9215686274509803 47 1.1006736 0.9631568 0.2993931
