lengthscale l2regularizer bne_rmse_mean bne_rmse_median bne_std bne_cov nll_bne_mean nll_bne_median
1.8 0.7 1.1985716 0.74824566 0.9997853 0.8235294117647058 1.5173578 1.2039078
1.9 1.1 0.9874925 0.7671373 0.55547833 0.8627450980392157 1.3846253 1.3355455
1.9 0.6 1.2327265 0.7384798 1.07316 0.8235294117647058 1.5135688 1.2053375
1.9 1.6 0.910311 0.7706166 0.41169235 0.8823529411764706 1.2206343 1.112732
1.9 0.8 1.1087145 0.73759604 0.8293527 0.8235294117647058 1.4531499 1.1738284
1.9 0.7 1.1363548 0.74910384 0.87770295 0.8235294117647058 1.5001932 1.1844745
1.9 0.9 1.0613937 0.75299805 0.7205159 0.8431372549019608 1.4572471 1.2515085
1.7 5.0 0.86902004 0.76346946 0.37810704 0.9215686274509803 1.1168969 0.93130213
1.9 1.0 1.0127038 0.7556532 0.6194258 0.8627450980392157 1.4036075 1.2167485
1.9 0.5 1.3313795 0.7535558 1.2612786 0.8627450980392157 1.530087 1.2814822
1.9 4.25 0.86777097 0.76421463 0.38172305 0.9215686274509803 1.1136287 0.9210024
1.9 3.75 0.8693333 0.76560354 0.3791977 0.9215686274509803 1.1219621 0.9276842
1.9 4.0 0.86808425 0.76465565 0.380199 0.9215686274509803 1.1182066 0.9236939
1.9 1.4 0.9314174 0.770194 0.44045594 0.8823529411764706 1.2644988 1.2286975
1.9 3.5 0.8708544 0.7665895 0.37867597 0.9215686274509803 1.1282976 0.93021274
2.0 0.2 1.5085105 0.73981345 1.6948904 0.8627450980392157 1.4435949 1.0780386
2.0 0.5 1.2795104 0.7345246 1.1977988 0.8627450980392157 1.4874753 1.1279259
2.0 0.3 1.3163954 0.73663306 1.2669604 0.8627450980392157 1.5063962 1.1362841
1.9 1.3 0.9444395 0.76882553 0.4630943 0.8627450980392157 1.3021004 1.3205853
1.9 4.5 0.86569333 0.7624626 0.38218415 0.9215686274509803 1.1061668 0.9169339
1.9 5.0 0.86411506 0.7613483 0.3825184 0.9215686274509803 1.1009542 0.9126884
2.0 0.4 1.312106 0.7406128 1.2436717 0.8627450980392157 1.4796776 1.167947
1.9 2.5 0.8800997 0.770784 0.3791173 0.9215686274509803 1.1592256 0.96480656
2.0 1.5 0.9118395 0.7710438 0.41568142 0.8823529411764706 1.2260245 1.1243565
2.0 2.75 0.87443453 0.76934016 0.37905255 0.9215686274509803 1.1408015 0.93913996
2.0 1.6 0.9044722 0.7710042 0.40478006 0.8823529411764706 1.2102731 1.0862856
2.0 1.4 0.92112464 0.7704885 0.4291938 0.8823529411764706 1.2383183 1.1719426
2.0 3.0 0.8720081 0.7677116 0.3794933 0.9215686274509803 1.1330656 0.93109787
2.0 1.3 0.9344714 0.7704598 0.45354617 0.8823529411764706 1.2743106 1.2447715
1.9 2.75 0.87729067 0.76977956 0.3776609 0.9215686274509803 1.1486704 0.9522795
2.0 2.0 0.8866987 0.77158916 0.38549826 0.9019607843137255 1.178566 0.9979179
2.0 0.6 1.2690388 0.7485069 1.1652075 0.8627450980392157 1.4813976 1.1666754
2.0 3.25 0.86950874 0.7662887 0.38003573 0.9215686274509803 1.1252013 0.92617965
2.0 3.5 0.86842823 0.7661625 0.38121194 0.9215686274509803 1.1180446 0.91825473
2.0 0.7 1.157484 0.75666296 0.9079454 0.8235294117647058 1.532062 1.2933242
2.0 1.9 0.8887921 0.77009594 0.38696358 0.9019607843137255 1.1795102 1.0151132
1.9 3.25 0.8732319 0.76777667 0.377828 0.9215686274509803 1.138548 0.93761104
1.9 3.0 0.8743081 0.7673606 0.37825477 0.9215686274509803 1.1386269 0.9429474
2.0 1.8 0.8935104 0.7721557 0.39166972 0.9019607843137255 1.1874565 1.0310178
2.0 4.25 0.8650127 0.7627664 0.3829011 0.9215686274509803 1.105502 0.9116437
2.0 2.5 0.8777454 0.7707965 0.37899944 0.9215686274509803 1.1499208 0.94921494
1.9 2.0 0.8902221 0.7706566 0.38613644 0.9019607843137255 1.1796101 1.0098653
1.9 1.9 0.89444774 0.7702471 0.3900678 0.9019607843137255 1.1882786 1.0354092
2.0 2.25 0.8807845 0.7702484 0.3806326 0.9215686274509803 1.1632234 0.9703395
2.0 4.0 0.86602575 0.7642697 0.38227803 0.9215686274509803 1.1092967 0.9159097
2.25 0.2 1.3186846 0.7511941 1.270516 0.8627450980392157 1.5184399 1.2087733
2.25 0.1 1.449287 0.73394084 1.5442872 0.8627450980392157 1.4674354 1.174735
1.8 2.25 0.8888294 0.7724408 0.38197014 0.9019607843137255 1.181099 1.0068555
2.25 0.5 1.226933 0.76293695 1.0611368 0.8431372549019608 1.5206958 1.2564756
2.0 0.1 1.4220567 0.74974936 1.489462 0.8627450980392157 1.4907647 1.1531358
2.25 0.05 1.3028643 0.74939513 1.2182317 0.8627450980392157 1.5128647 1.2360783
2.0 4.75 0.8621041 0.7599933 0.38412225 0.9215686274509803 1.0953496 0.907642
2.25 0.3 1.3376175 0.7334833 1.3270336 0.8627450980392157 1.4630793 1.1509539
2.0 0.05 1.5103048 0.7448845 1.6903363 0.8627450980392157 1.4784998 1.1087644
2.0 5.0 0.8621432 0.7605485 0.3853768 0.9215686274509803 1.0939587 0.9060639
2.0 1.2 0.94394237 0.7541456 0.4859352 0.8823529411764706 1.2811724 1.2532113
2.25 0.9 0.9887859 0.7502351 0.5766893 0.8627450980392157 1.3596388 1.2501191
1.9 0.1 1.743162 0.7482338 2.2154322 0.8627450980392157 1.4254113 1.0895908
2.25 0.8 1.0328652 0.7735804 0.63970137 0.8627450980392157 1.4716505 1.3829877
2.0 4.5 0.863846 0.76248604 0.38327426 0.9215686274509803 1.100797 0.9090167
2.25 4.5 0.8594523 0.7586322 0.38646334 0.9215686274509803 1.086884 0.8983652
2.25 1.1 0.9401309 0.77334243 0.47286776 0.8823529411764706 1.2957759 1.2796478
2.25 1.0 0.9634724 0.7607162 0.51603186 0.8627450980392157 1.3357202 1.3171022
2.25 3.5 0.8639202 0.7633352 0.38413033 0.9215686274509803 1.1058656 0.904848
2.25 1.3 0.9151613 0.77471673 0.42343324 0.8823529411764706 1.2408175 1.1390009
1.8 0.4 1.4962525 0.74593186 1.6540663 0.8627450980392157 1.4338576 1.0957534
2.25 4.75 0.86010057 0.7598813 0.38879907 0.9215686274509803 1.0850352 0.89825344
2.25 3.75 0.8627322 0.7631203 0.384716 0.9215686274509803 1.0997556 0.9027335
2.25 5.0 0.8578214 0.75814456 0.38687813 0.9215686274509803 1.0828757 0.8976199
2.25 1.5 0.8949675 0.7702675 0.40035838 0.9019607843137255 1.1868644 1.0386307
2.25 0.6 1.0903794 0.7271081 0.8102363 0.8235294117647058 1.454567 1.1223674
2.25 1.2 0.92735314 0.77324235 0.4407201 0.8823529411764706 1.2666692 1.220177
2.25 0.7 1.0831915 0.7605641 0.7512341 0.8431372549019608 1.4807438 1.3198237
2.25 1.4 0.90521365 0.7730305 0.41232842 0.9019607843137255 1.2106997 1.0868245
2.25 1.8 0.8824594 0.77116597 0.38672197 0.9019607843137255 1.1629734 0.97673076
2.25 1.9 0.8793576 0.7684692 0.38478097 0.9019607843137255 1.155223 0.96549296
2.25 2.5 0.87135196 0.7668792 0.38170955 0.9215686274509803 1.1306487 0.9294075
2.25 2.25 0.87387776 0.76819634 0.38245082 0.9215686274509803 1.1381112 0.93779135
2.25 1.7 0.886425 0.76957077 0.38974452 0.9019607843137255 1.1706675 1.00222
2.25 2.75 0.86935633 0.7681028 0.38193685 0.9215686274509803 1.1246923 0.9172021
2.25 2.0 0.87847906 0.76940155 0.38359213 0.9215686274509803 1.1517609 0.9575341
2.25 1.6 0.89110255 0.7721336 0.3930083 0.9019607843137255 1.1816636 1.0225732
2.5 0.05 1.4197063 0.7333652 1.4940097 0.8627450980392157 1.4750496 1.1890943
2.25 4.25 0.8601511 0.75909823 0.38632444 0.9215686274509803 1.0876082 0.8997774
1.9 2.25 0.88364244 0.7708514 0.381694 0.9019607843137255 1.1654103 0.9834899
2.5 1.8 0.8764289 0.7706622 0.38478634 0.9215686274509803 1.145529 0.947053
2.0 0.8 1.0754901 0.7364713 0.75280243 0.8431372549019608 1.4440123 1.1693726
2.5 1.5 0.8859031 0.770771 0.3925124 0.9019607843137255 1.1682 0.99889684
2.25 4.0 0.86121756 0.7600415 0.38575363 0.9215686274509803 1.0935248 0.90142995
2.5 1.6 0.88200134 0.770874 0.38880464 0.9019607843137255 1.1604637 0.97919273
2.0 1.0 0.99255174 0.75828075 0.5693984 0.8627450980392157 1.397128 1.3001533
2.5 1.7 0.8787301 0.7691164 0.38684416 0.9019607843137255 1.1500834 0.9637418
2.0 1.7 0.8981004 0.7706045 0.39676014 0.9019607843137255 1.1956786 1.0510286
2.0 1.1 0.96608096 0.76202923 0.51777065 0.8627450980392157 1.3446344 1.3131084
2.0 0.9 1.0324556 0.7569033 0.65439546 0.8431372549019608 1.4373875 1.3065782
2.5 3.75 0.8588379 0.7587884 0.3876863 0.9215686274509803 1.0871083 0.89884603
2.5 4.0 0.85841316 0.75869876 0.38813862 0.9215686274509803 1.083043 0.8975872
1.9 4.75 0.86495537 0.76287234 0.3826897 0.9215686274509803 1.1028408 0.9140706
2.25 3.0 0.86693597 0.76576215 0.38250288 0.9215686274509803 1.1168905 0.9119452
2.5 0.4 1.1850852 0.7514541 1.0327554 0.8431372549019608 1.4925226 1.2246501
2.5 0.3 1.2778554 0.7491008 1.1711166 0.8627450980392157 1.53489 1.345945
2.5 0.6 1.0988983 0.7578108 0.79464525 0.8235294117647058 1.4927517 1.3026723
2.5 0.2 1.2614094 0.7311963 1.1623808 0.8627450980392157 1.4982481 1.1661144
2.5 0.5 1.1189831 0.73945236 0.8536214 0.8235294117647058 1.4832546 1.2230947
2.5 0.7 1.0427715 0.75948954 0.6890086 0.8431372549019608 1.4380969 1.2941444
2.25 0.4 1.267665 0.7547076 1.1328478 0.8627450980392157 1.5159764 1.2883158
2.5 0.1 1.343122 0.72592247 1.3442396 0.8627450980392157 1.4535664 1.1037649
2.25 3.25 0.86527324 0.7651283 0.38348237 0.9215686274509803 1.109043 0.9093362
2.0 3.75 0.86689734 0.7650095 0.38166183 0.9215686274509803 1.1140139 0.91869086
2.5 1.0 0.9381508 0.7773006 0.46609473 0.8823529411764706 1.3006216 1.2813044
2.5 1.2 0.9043481 0.77401006 0.4135544 0.9019607843137255 1.2169311 1.0942324
2.5 1.3 0.8930997 0.7712754 0.41079646 0.9019607843137255 1.1846913 1.02887
2.5 1.1 0.91512156 0.76827705 0.44223586 0.8823529411764706 1.2406718 1.1751293
2.5 2.0 0.87188834 0.76731074 0.38424462 0.9215686274509803 1.1332754 0.92834973
2.75 0.4 1.1426384 0.7562227 0.9015609 0.8235294117647058 1.492721 1.2769959
2.5 0.9 0.95097834 0.7484336 0.52821803 0.8823529411764706 1.288611 1.1916308
2.5 1.9 0.87441224 0.76935065 0.38457555 0.9215686274509803 1.1385558 0.9361838
2.5 4.5 0.8573143 0.75918067 0.38821054 0.9215686274509803 1.0788258 0.89351535
2.5 2.25 0.8694725 0.76616675 0.383448 0.9215686274509803 1.1238621 0.9191799
2.5 4.25 0.85837275 0.75879866 0.3885117 0.9215686274509803 1.0813148 0.894364
2.5 0.8 0.98854536 0.76335824 0.57266897 0.8627450980392157 1.3826901 1.3152859
2.5 3.25 0.86224264 0.76282024 0.3865891 0.9215686274509803 1.0977881 0.90146863
2.5 1.4 0.8905931 0.77086514 0.39783147 0.9019607843137255 1.1791542 1.0201904
2.75 1.3 0.8918152 0.78222513 0.394719 0.9019607843137255 1.1999193 1.0068369
2.75 1.1 0.90060544 0.76244897 0.4238083 0.9019607843137255 1.2163801 1.118123
3.0 1.9 0.8678749 0.76757455 0.38552704 0.9215686274509803 1.1161524 0.9137313
3.0 1.8 0.8681955 0.7648183 0.38542086 0.9215686274509803 1.1165361 0.91883683
2.75 1.7 0.8740475 0.7693318 0.38555813 0.9215686274509803 1.1378003 0.9401389
2.75 1.2 0.8978429 0.7791344 0.4062353 0.9019607843137255 1.2200527 1.0486174
2.75 1.4 0.88297606 0.771389 0.39404672 0.9019607843137255 1.157597 0.9807969
3.0 1.7 0.87004 0.76631725 0.38556424 0.9215686274509803 1.1243955 0.9242025
2.75 2.5 0.8644758 0.7650127 0.38537776 0.9215686274509803 1.1088778 0.90498173
2.75 1.9 0.87053996 0.76790214 0.38501734 0.9215686274509803 1.124453 0.9194415
2.75 3.0 0.86109066 0.76235205 0.38767242 0.9215686274509803 1.0949484 0.90094364
2.75 1.0 0.9117487 0.75164723 0.4406774 0.9019607843137255 1.207537 1.1873683
2.5 2.5 0.8672406 0.76705587 0.38389343 0.9215686274509803 1.1174532 0.90931046
2.5 2.75 0.86521363 0.76447153 0.3840265 0.9215686274509803 1.1094912 0.90462106
2.75 2.0 0.86921805 0.7675097 0.38603655 0.9215686274509803 1.1198734 0.9160372
2.5 3.0 0.8631564 0.7627834 0.3855883 0.9215686274509803 1.1021498 0.90280664
2.75 1.8 0.87130827 0.7678486 0.38511837 0.9215686274509803 1.1273893 0.92800486
2.75 0.9 0.9389387 0.771836 0.46877542 0.8823529411764706 1.292689 1.3071764
2.75 2.75 0.862447 0.76338935 0.38696873 0.9215686274509803 1.0985562 0.90228045
2.75 2.25 0.86642027 0.7670802 0.38507777 0.9215686274509803 1.1138815 0.91007864
2.75 0.8 0.96485156 0.75940776 0.5394302 0.8823529411764706 1.3157629 1.2640762
3.0 0.1 1.2083739 0.73260975 1.0825328 0.8235294117647058 1.4672967 1.1791397
3.0 0.9 0.91724634 0.76229227 0.4520575 0.9019607843137255 1.2418636 1.2115318
2.75 0.3 1.212539 0.73856544 1.0722433 0.8235294117647058 1.4663054 1.1700743
2.75 0.2 1.2614901 0.74093443 1.1811458 0.8627450980392157 1.4569812 1.1812108
3.0 1.0 0.90089184 0.75929445 0.4209597 0.9019607843137255 1.195741 1.1175687
3.0 1.6 0.8714102 0.7668573 0.3864375 0.9215686274509803 1.1274015 0.93032014
2.75 0.6 1.0293812 0.7630378 0.67219824 0.8431372549019608 1.4303876 1.2933741
2.5 5.0 0.85605645 0.75845826 0.38881785 0.9215686274509803 1.0758795 0.89241314
3.25 1.4 0.87230754 0.76872694 0.38765594 0.9215686274509803 1.1302468 0.9370654
3.25 1.5 0.87130815 0.76689625 0.3865426 0.9215686274509803 1.1254318 0.92909217
2.75 0.1 1.2917696 0.7512071 1.2264876 0.8627450980392157 1.4948505 1.2192471
3.0 1.5 0.8738331 0.7667358 0.387417 0.9215686274509803 1.1337279 0.9418878
3.25 3.25 0.85683274 0.7591928 0.39022323 0.9215686274509803 1.0826828 0.8957767
3.0 1.4 0.8778774 0.7689887 0.3900058 0.9019607843137255 1.1418322 0.9605624
3.0 0.05 1.2062949 0.73225343 1.0459713 0.8431372549019608 1.4927183 1.2124782
2.75 5.0 0.8545084 0.75732905 0.39034092 0.9215686274509803 1.0732383 0.8930265
3.0 1.2 0.88760215 0.7750961 0.3976229 0.9019607843137255 1.1752357 0.99823624
3.0 1.3 0.8824646 0.7730361 0.39300168 0.9019607843137255 1.1677545 0.9804976
3.0 2.0 0.8661359 0.76523674 0.3868055 0.9215686274509803 1.1121097 0.91011655
2.75 4.5 0.8562456 0.7586144 0.39069712 0.9215686274509803 1.0742835 0.8921156
3.0 3.25 0.85751444 0.7583064 0.3894147 0.9215686274509803 1.0847784 0.897308
3.0 0.7 0.9537336 0.7660372 0.51467407 0.8823529411764706 1.324299 1.3075647
2.75 1.6 0.8761123 0.76927364 0.38650024 0.9215686274509803 1.1430641 0.9491309
2.75 0.05 1.1848809 0.7277837 1.0055883 0.8431372549019608 1.4699278 1.155111
2.75 0.5 1.0807849 0.7472215 0.7765791 0.8431372549019608 1.45572 1.2415636
3.25 4.5 0.8535817 0.756564 0.39156675 0.9215686274509803 1.0710672 0.8947897
3.0 4.0 0.8557368 0.75808847 0.39041734 0.9215686274509803 1.0780073 0.894348
3.0 3.75 0.85587126 0.7567935 0.39059556 0.9215686274509803 1.076794 0.8948612
3.0 4.25 0.85467654 0.7562392 0.39096144 0.9215686274509803 1.0736452 0.8931618
3.0 3.5 0.856328 0.7574192 0.3906011 0.9215686274509803 1.0781153 0.89621365
3.25 0.6 0.9688181 0.76515114 0.5576807 0.8823529411764706 1.3332334 1.2821915
2.75 1.5 0.8781335 0.7682389 0.38886434 0.9019607843137255 1.1475872 0.9665237
2.75 0.7 0.9913478 0.7645693 0.58485126 0.8627450980392157 1.3842382 1.3359342
3.25 4.75 0.8531535 0.75577164 0.3917845 0.9215686274509803 1.0692202 0.89464605
2.75 3.5 0.8577501 0.75877917 0.38836977 0.9215686274509803 1.0832752 0.8938474
3.25 5.0 0.8525753 0.7569264 0.3920481 0.9215686274509803 1.068767 0.89515054
3.25 4.25 0.8537597 0.75635624 0.39191827 0.9215686274509803 1.0706649 0.8948132
3.0 0.8 2.2483644 0.97214985 2.9007123 0.8823529411764706 1.3261226 1.292298
3.5 0.2 1.0909293 0.7570306 0.81404406 0.8235294117647058 1.4744257 1.2494508
3.0 4.5 0.8545583 0.75686157 0.3910746 0.9215686274509803 1.0729433 0.8929335
3.25 0.5 1.013799 0.76545405 0.6236429 0.8627450980392157 1.4123029 1.3492996
3.5 0.1 1.1313335 0.7457477 0.88582414 0.8235294117647058 1.4890146 1.3447044
3.0 0.6 0.9976778 0.76250803 0.60152924 0.8627450980392157 1.3896393 1.3169379
3.0 0.5 1.0307384 0.7484418 0.6922682 0.8431372549019608 1.3937463 1.2010615
3.5 0.05 1.1247758 0.7515284 0.8943423 0.8235294117647058 1.4597956 1.2401103
3.25 3.0 0.8572953 0.7593831 0.39019325 0.9215686274509803 1.0827008 0.89647627
3.0 3.0 0.8590811 0.76005626 0.3883766 0.9215686274509803 1.0876299 0.89826214
3.0 0.4 1.0638247 0.7658044 0.741566 0.8431372549019608 1.4594197 1.3008846
2.75 4.25 0.8561922 0.7594175 0.38908547 0.9215686274509803 1.0775217 0.8922894
2.75 3.75 0.85665554 0.75825757 0.3887792 0.9215686274509803 1.0778245 0.8936499
3.5 1.1 0.87657434 0.7663643 0.39312497 0.9019607843137255 1.1485294 0.9782116
3.25 0.3 1.0877422 0.7617842 0.79835844 0.8235294117647058 1.4809895 1.2744441
3.25 0.4 1.0502168 0.7443297 0.74305326 0.8431372549019608 1.4037651 1.1742973
3.5 1.0 0.885736 0.7743473 0.40230978 0.9019607843137255 1.1734631 1.0047929
3.0 0.3 1.1516433 0.7415458 0.94928825 0.8235294117647058 1.4699622 1.2042816
2.75 4.75 0.855485 0.7587278 0.38930562 0.9215686274509803 1.0738262 0.8913738
3.0 0.2 1.1964407 0.7285509 1.052018 0.8431372549019608 1.4467489 1.1392218
3.5 2.0 0.8618298 0.76122415 0.3888781 0.9215686274509803 1.0958194 0.90326
3.5 1.8 0.8629679 0.7624531 0.38693753 0.9215686274509803 1.1003677 0.9078952
2.75 4.0 0.8562121 0.7582573 0.38894033 0.9215686274509803 1.077537 0.89325196
3.5 2.25 0.8604445 0.7624198 0.3888769 0.9215686274509803 1.0948085 0.90007627
3.5 2.5 0.85883254 0.761169 0.38975558 0.9215686274509803 1.0871028 0.8977871
3.5 1.7 0.8643759 0.7629843 0.38671714 0.9215686274509803 1.1038648 0.9120063
3.5 1.9 0.862145 0.76208174 0.38749957 0.9215686274509803 1.0991184 0.9057363
3.5 1.6 0.86584586 0.76418257 0.38674822 0.9215686274509803 1.1084093 0.9147682
3.25 4.0 0.85532117 0.758124 0.39123318 0.9215686274509803 1.0752339 0.89515364
3.5 4.25 0.85322857 0.7556663 0.39221355 0.9215686274509803 1.0707139 0.89823335
3.5 4.75 0.85333246 0.75768137 0.3922517 0.9215686274509803 1.0707163 0.8983462
3.25 3.75 0.8547023 0.7561084 0.39046234 0.9215686274509803 1.0748726 0.89551675
3.5 4.5 0.8531444 0.75655735 0.39228827 0.9215686274509803 1.0699111 0.8977204
3.0 1.1 0.8908107 0.76220834 0.40947372 0.9019607843137255 1.1749023 1.0497113
3.5 5.0 0.85271734 0.75690526 0.39229983 0.9215686274509803 1.068765 0.896831
3.75 0.9 0.88815063 0.7755999 0.40189013 0.9019607843137255 1.1856266 1.0230415
3.0 2.5 0.8616734 0.76227325 0.3870049 0.9215686274509803 1.0971359 0.8994831
3.0 2.25 0.86436373 0.7654021 0.3858163 0.9215686274509803 1.1051687 0.901934
3.75 0.3 1.0116051 0.7454692 0.65886027 0.8823529411764706 1.3713093 1.2163489
3.75 0.5 0.9552498 0.77941114 0.5255702 0.8823529411764706 1.3369526 1.2675014
3.75 0.7 0.9117443 0.77854407 0.440751 0.9019607843137255 1.2514237 1.159652
3.75 0.8 0.8899631 0.7506737 0.42288998 0.9019607843137255 1.1780915 1.0818577
3.75 1.7 0.8636772 0.7627451 0.38800156 0.9215686274509803 1.101353 0.90675974
3.25 1.3 0.8758734 0.7680481 0.3893777 0.9019607843137255 1.1386315 0.9508605
3.75 0.2 1.0437702 0.745741 0.71655315 0.8431372549019608 1.4217272 1.2564089
3.75 0.4 0.95973825 0.74676853 0.5877795 0.9019607843137255 1.3097798 1.216658
3.75 1.5 0.8652273 0.764109 0.3877391 0.9215686274509803 1.1091974 0.91513634
3.75 1.6 0.8654027 0.76689947 0.38781133 0.9215686274509803 1.1101019 0.9108155
3.75 0.6 0.9291394 0.7670785 0.4830896 0.9019607843137255 1.260877 1.2429172
3.25 1.1 0.87723374 0.7528867 0.4004851 0.9019607843137255 1.1419535 1.0036522
3.75 1.4 0.8687841 0.77023375 0.3868265 0.9215686274509803 1.1258577 0.92065537
3.25 2.75 0.8587077 0.7603158 0.3894293 0.9215686274509803 1.0888051 0.89720786
3.5 1.4 0.8705923 0.76781094 0.38712543 0.9215686274509803 1.1245145 0.928087
3.5 1.2 0.8800094 0.7842866 0.38917312 0.9019607843137255 1.1702642 0.9562622
3.5 1.5 0.86820096 0.7681806 0.38651043 0.9215686274509803 1.1172704 0.92193216
3.75 1.9 0.8619874 0.76155794 0.38790983 0.9215686274509803 1.096305 0.9028789
3.25 1.0 0.8890982 0.7678467 0.40861577 0.9019607843137255 1.1757134 1.0350995
3.75 1.8 0.86266273 0.7621287 0.3884637 0.9215686274509803 1.0959185 0.9054063
3.25 0.7 0.939477 0.7588494 0.490164 0.9019607843137255 1.2771811 1.2935232
3.5 0.3 1.0544411 0.74474084 0.73127854 0.8431372549019608 1.42458 1.2612478
3.25 1.2 0.8794319 0.7689922 0.39196235 0.9019607843137255 1.1503044 0.9708094
3.75 4.25 0.8533413 0.75745285 0.39217195 0.9215686274509803 1.0720541 0.9006357
3.25 2.5 0.8600645 0.7622138 0.38892058 0.9215686274509803 1.0885768 0.8969103
3.25 1.7 0.8661534 0.76472366 0.3860647 0.9215686274509803 1.1108819 0.9135482
3.25 0.8 0.92068833 0.77406865 0.4510374 0.9019607843137255 1.2652956 1.2187678
3.5 1.3 0.87198704 0.76664484 0.38731956 0.9215686274509803 1.128888 0.93520784
3.0 4.75 0.85464764 0.7574078 0.39145005 0.9215686274509803 1.0711614 0.8925203
3.75 3.5 0.8540217 0.7558581 0.3917697 0.9215686274509803 1.074706 0.8985098
3.75 4.0 0.8533055 0.7553914 0.3924352 0.9215686274509803 1.0691457 0.8989139
3.25 0.9 0.90693885 0.77548647 0.42203674 0.9019607843137255 1.2292843 1.1238014
3.75 3.75 0.85325843 0.75533825 0.39222944 0.9215686274509803 1.0709788 0.89857376
3.25 1.8 0.86521864 0.7635249 0.38709897 0.9215686274509803 1.1052929 0.9076897
3.75 3.0 0.8559158 0.7590021 0.39101353 0.9215686274509803 1.0810924 0.8984792
3.5 2.75 0.85732824 0.7596369 0.39056 0.9215686274509803 1.0839474 0.89699495
3.75 2.75 0.856559 0.7589921 0.39105737 0.9215686274509803 1.0821904 0.89790267
3.25 1.6 0.86822826 0.7664928 0.38639304 0.9215686274509803 1.1177248 0.91772
3.25 1.9 0.8640875 0.7629135 0.38686502 0.9215686274509803 1.1025387 0.90400076
3.75 1.2 0.8706623 0.7697676 0.38831007 0.9215686274509803 1.1329659 0.9404777
3.75 3.25 0.8552123 0.75818074 0.39161107 0.9215686274509803 1.0791806 0.89921963
4.0 0.4 0.94921297 0.7705569 0.5129249 0.9019607843137255 1.3102115 1.2659729
4.0 0.2 1.011449 0.7516955 0.6597095 0.9019607843137255 1.3701224 1.2552961
3.75 5.0 0.8528474 0.75870013 0.39211598 0.9215686274509803 1.0704904 0.9001465
4.0 0.1 1.0246938 0.76152754 0.66920525 0.9019607843137255 1.4012157 1.2945999
4.0 0.05 1.0237267 0.75238514 0.69302535 0.9019607843137255 1.3735927 1.2300342
4.0 0.3 0.98223525 0.7552318 0.6002997 0.8627450980392157 1.350289 1.2549131
4.0 0.6 0.9099248 0.7613808 0.45342928 0.9019607843137255 1.2244898 1.1755251
4.0 0.5 0.92863226 0.7525217 0.49208492 0.8823529411764706 1.2614689 1.2559804
3.5 3.75 0.8536745 0.755181 0.3915538 0.9215686274509803 1.0730085 0.8962114
3.5 4.0 0.8535931 0.7560885 0.39186585 0.9215686274509803 1.0709354 0.8973426
3.25 2.0 0.8636711 0.76402086 0.3870379 0.9215686274509803 1.1050541 0.902845
1.4 0.1 2.9829388 0.7429508 4.9790683 0.8627450980392157 1.2840558 0.9791849
1.4 0.05 2.2500775 0.74702454 3.347806 0.8627450980392157 1.3432215 1.0741782
4.0 1.6 0.86348104 0.7643484 0.38863525 0.9215686274509803 1.1022996 0.90628654
4.0 1.5 0.86449814 0.7648258 0.3876562 0.9215686274509803 1.1059346 0.9111529
3.25 2.25 0.861314 0.7621851 0.38777423 0.9215686274509803 1.0966852 0.8986202
4.0 1.0 0.8743005 0.7644624 0.392475 0.9019607843137255 1.1411103 0.96174145
4.0 0.9 0.87640405 0.75174034 0.40139514 0.9019607843137255 1.1338919 0.9932555
1.4 0.2 2.43024 0.7365416 3.757355 0.8627450980392157 1.272719 0.99988633
4.0 1.1 0.8688727 0.7613632 0.3902675 0.9215686274509803 1.123556 0.94583243
4.0 1.2 0.87107366 0.77278 0.3886793 0.9215686274509803 1.1334374 0.93052125
4.0 1.4 0.86608577 0.7660996 0.3870009 0.9215686274509803 1.1096901 0.91517055
4.0 1.3 0.86764747 0.7653837 0.38830978 0.9215686274509803 1.1171058 0.91402113
1.4 0.3 1.9715943 0.7496171 2.7203748 0.8627450980392157 1.3670331 1.0529917
3.5 0.7 0.9293468 0.7671467 0.46166742 0.9019607843137255 1.2749897 1.2835116
3.25 3.5 0.8549938 0.757512 0.39020747 0.9215686274509803 1.0767474 0.89293015
3.5 3.5 0.8553088 0.7583108 0.39089853 0.9215686274509803 1.0781218 0.89649165
4.25 0.2 0.9984978 0.76285124 0.62920815 0.9019607843137255 1.3548368 1.2205431
4.25 0.05 0.99753857 0.7508714 0.62146544 0.8823529411764706 1.3768951 1.3102028
4.0 4.75 0.8530807 0.7579657 0.39216053 0.9215686274509803 1.0718462 0.9047444
4.0 5.0 0.8529355 0.7590207 0.39214784 0.9215686274509803 1.0705209 0.90374863
3.5 0.4 1.0118275 0.75672615 0.6463493 0.8627450980392157 1.3945303 1.283378
4.25 0.1 0.98777634 0.75394666 0.6173464 0.9019607843137255 1.3358351 1.2120144
3.75 0.1 1.044208 0.7523172 0.7193402 0.8627450980392157 1.4091817 1.2137305
3.5 0.6 0.9422694 0.78102934 0.48761213 0.8627450980392157 1.3307587 1.2877812
4.25 0.8 0.87788326 0.75059927 0.40274954 0.9019607843137255 1.1363504 1.0058724
3.5 3.0 0.85671383 0.758518 0.39096513 0.9215686274509803 1.0817016 0.89740014
1.4 0.4 2.0488915 0.74527323 2.8654897 0.8627450980392157 1.3501581 1.0626339
3.5 0.5 0.96453613 0.7414416 0.5720723 0.9019607843137255 1.297411 1.1975217
