lengthscale l2regularizer rmse_mean rmse_median rmse_std pi_cov pi_sum nll_mean nll_median nll_std
0.75 0.20 1.082149 0.984625 0.483145 0.980392 50 0.942474 0.906182 0.124888
0.75 0.25 1.085724 1.067502 0.490617 0.960784 49 1.018476 0.958762 0.188634
0.75 0.30 1.123322 0.998993 0.507896 0.960784 49 0.988690 0.911981 0.210314
0.75 0.35 1.012937 0.918212 0.407498 0.941176 48 0.912785 0.852703 0.124765
0.75 0.40 1.075245 0.939012 0.447505 0.960784 49 1.025250 1.030730 0.137837
0.75 0.45 1.023940 0.852951 0.483049 0.960784 49 0.982142 0.959913 0.166855
0.75 0.50 1.083768 0.994166 0.469121 0.960784 49 1.029432 0.978050 0.195142
0.75 0.55 1.019324 0.865210 0.496929 0.980392 50 0.900495 0.832073 0.142555
0.75 0.60 1.056104 0.973850 0.510697 0.960784 49 0.995359 0.964467 0.159858
0.75 0.65 1.071723 1.016866 0.475736 0.960784 49 0.934457 0.874790 0.160401
0.75 0.70 1.062181 0.866398 0.525002 0.941176 48 0.987503 0.952625 0.144811
0.75 0.75 1.096914 1.068851 0.483995 0.960784 49 1.027376 1.038104 0.184232
0.75 0.80 1.028690 0.893695 0.486353 0.960784 49 0.932161 0.898231 0.141227
0.75 0.85 1.058971 0.941024 0.493545 0.941176 48 0.997149 0.990047 0.180792
0.75 0.90 1.071222 0.958579 0.482770 0.960784 49 1.093146 0.926169 0.427937
0.75 0.95 1.002610 0.983324 0.401311 0.960784 49 0.978333 0.878725 0.249820
0.75 1.00 1.025453 0.972081 0.447120 0.960784 49 1.031727 0.937208 0.242180
0.80 0.05 1.071470 0.979733 0.459436 0.941176 48 1.015413 0.966051 0.212466
0.80 0.10 0.998821 0.922740 0.470425 0.980392 50 0.955978 0.895743 0.161728
0.80 0.15 1.012009 0.893960 0.392771 0.960784 49 1.010402 0.949298 0.178151
0.80 0.20 0.995587 0.792598 0.485961 0.941176 48 0.989787 0.924011 0.180736
0.80 0.25 1.061382 0.968368 0.502322 0.941176 48 1.034678 0.895439 0.252825
0.80 0.30 1.146465 1.042503 0.404243 0.921569 47 1.066167 1.044626 0.191602
